,agent/total_reward
370,-47961.84765625
371,-51288.20703125
372,-50931.81640625
373,-50122.5703125
374,-49979.81640625
375,-49841.765625
376,-48597.828125
377,-51647.63671875
378,-51125.4296875
379,-52124.9375
380,-50142.72265625
381,-50090.40625
382,-53086.23046875
383,-47524.421875
384,-52058.875
385,-53078.609375
386,-49615.72265625
387,-51835.2578125
388,-51288.84765625
389,-48133.4453125
390,-51225.4296875
391,-50580.0
392,-47115.55078125
393,-49255.703125
394,-48023.46875
395,-44581.25
396,-27418.201171875
397,-29244.080078125
398,-11663.064453125
399,-10930.22265625
400,-4836.6748046875
401,-5433.982421875
402,-6481.00439453125
403,-5350.93115234375
404,-2990.13330078125
405,-3918.849365234375
406,-4102.07568359375
407,-4384.6689453125
408,-3805.07373046875
409,-4306.33642578125
410,-3650.916259765625
411,-4585.142578125
412,-5452.419921875
413,-2061.38232421875
414,-4230.44921875
415,-6229.70263671875
416,-3463.815673828125
417,-4166.55224609375
418,-3391.210693359375
419,-2758.86328125
420,-5205.1708984375
421,-2638.5732421875
422,-3896.24658203125
423,-4119.3994140625
424,-3959.082275390625
425,-3458.628173828125
426,-2516.46875
427,-3116.7666015625
428,-3864.462890625
429,-2580.7724609375
430,-3860.8515625
431,-2440.22021484375
432,-4054.046142578125
433,-4732.38916015625
434,-2967.305419921875
435,-3602.37109375
436,-3019.042724609375
437,-2970.89111328125
438,-3352.854248046875
439,-3323.462890625
440,-3983.68994140625
441,-5133.3017578125
442,-3851.535888671875
443,-3744.51220703125
444,-5929.47119140625
445,-2560.44580078125
446,-4092.77783203125
447,-3246.293701171875
448,-3640.0908203125
449,-5668.90625
450,-5118.37109375
451,-4762.89306640625
452,-5846.94189453125
453,-5538.57763671875
454,-9192.62109375
455,-11471.9873046875
456,-10801.7744140625
457,-7231.5078125
458,-10578.623046875
459,-10480.9697265625
460,-11810.8662109375
461,-12802.8046875
462,-14223.7724609375
463,-15882.6298828125
464,-20100.650390625
465,-21325.201171875
466,-23041.763671875
467,-23992.603515625
468,-25408.126953125
469,-25423.46484375
470,-26890.765625
471,-30120.5
472,-29684.888671875
473,-27703.744140625
474,-25635.353515625
475,-27481.26953125
476,-22707.416015625
477,-20478.041015625
478,-21021.447265625
479,-17250.26171875
480,-17131.791015625
481,-13518.927734375
482,-11909.5966796875
483,-11818.0888671875
484,-10480.2666015625
485,-9722.837890625
486,-9280.2724609375
487,-6417.7890625
488,-5948.58251953125
489,-4307.24462890625
490,-4374.8759765625
491,-4539.81640625
492,-4158.3134765625
493,-4724.28076171875
494,-2841.751708984375
495,-2928.49658203125
496,-3572.21337890625
497,-3186.724365234375
498,-3125.540283203125
499,-6026.517578125
500,-4621.80224609375
501,-3935.982666015625
502,-7305.02783203125
503,-5291.6142578125
504,-4168.7744140625
505,-3830.1591796875
506,-4023.46630859375
507,-6855.89453125
508,-2678.6123046875
509,-4970.46630859375
510,-5422.8515625
511,-4548.5341796875
512,-6936.2138671875
513,-4811.7099609375
514,-6770.2333984375
515,-3963.32666015625
516,-4463.73583984375
517,-5187.3212890625
518,-5345.46435546875
519,-4920.28564453125
520,-3559.10107421875
521,-5634.9482421875
522,-5524.36572265625
523,-3420.3154296875
524,-4402.16943359375
525,-4979.64501953125
526,-3690.509033203125
527,-4954.16650390625
528,-4103.3447265625
529,-2887.083740234375
530,-7038.3642578125
531,-9317.095703125
532,-2851.920654296875
533,-9128.3623046875
534,-1839.919921875
535,-4605.3876953125
536,-4183.38623046875
537,-3792.31103515625
538,-6001.5654296875
539,-5164.8017578125
540,-4309.87158203125
541,-9707.4599609375
542,-5985.78271484375
543,-3037.384521484375
544,-5862.2001953125
545,-5091.15673828125
546,-9357.087890625
547,-9757.1513671875
548,-6896.65771484375
549,-4826.46728515625
550,-4341.15625
551,-3769.9111328125
552,-2340.281494140625
553,-3267.447998046875
554,-4397.12646484375
555,-2416.151123046875
556,-2187.16357421875
557,-2615.083251953125
558,-2024.432861328125
559,-2815.02197265625
560,-2608.174560546875
561,-1967.4404296875
562,-2091.454345703125
563,-1909.9588623046875
564,-2629.338134765625
565,-3254.178466796875
566,-2509.7197265625
567,-3194.212890625
568,-2311.00634765625
569,-3107.951904296875
570,-3547.47119140625
571,-3396.6796875
572,-2465.944091796875
573,-2051.5009765625
574,-2642.5537109375
575,-1721.9207763671875
576,-3229.37255859375
577,-3269.659912109375
578,-1982.8475341796875
579,-1869.2708740234375
580,-2020.3282470703125
581,-3488.8408203125
582,-2853.6826171875
583,-2638.65234375
584,-3040.5146484375
585,-3439.427734375
586,-2297.634033203125
587,-2752.188232421875
588,-2738.30615234375
589,-2393.94580078125
590,-2609.98779296875
591,-2698.125244140625
592,-2801.477294921875
593,-2327.76220703125
594,-3440.83056640625
595,-2293.48828125
596,-2657.211181640625
597,-3337.285400390625
598,-2589.8330078125
599,-2922.715576171875
600,-3758.7431640625
601,-3376.8779296875
602,-3441.5537109375
603,-2470.213134765625
604,-2710.313232421875
605,-3418.919921875
606,-1968.9007568359375
607,-2636.747314453125
608,-3708.222900390625
609,-2651.61328125
610,-2618.380615234375
611,-2804.5693359375
612,-2361.014892578125
613,-3195.65673828125
614,-2157.46044921875
615,-3409.53125
616,-3663.601318359375
617,-4941.61328125
618,-4087.73388671875
619,-6190.525390625
620,-6180.025390625
621,-4122.61376953125
622,-6819.685546875
623,-7437.7314453125
624,-10114.107421875
625,-9292.5576171875
626,-6879.10888671875
627,-7769.37841796875
628,-7184.97265625
629,-5503.236328125
630,-5122.3857421875
631,-4062.954345703125
632,-5521.75927734375
633,-2788.244384765625
634,-4740.39306640625
635,-3199.25244140625
636,-3042.59326171875
637,-3814.568603515625
638,-3916.377685546875
639,-3278.5498046875
640,-5240.111328125
641,-4067.345458984375
642,-4898.31982421875
643,-2631.745849609375
644,-3227.99560546875
645,-3699.5263671875
646,-2355.452880859375
647,-3838.509521484375
648,-3604.104736328125
649,-3918.973876953125
650,-2822.528564453125
651,-3954.251708984375
652,-3568.3603515625
653,-3474.02099609375
654,-4040.760009765625
655,-2512.762939453125
656,-3809.771240234375
657,-3848.48095703125
658,-3377.59521484375
659,-2893.94677734375
660,-6136.90869140625
661,-3498.39208984375
662,-5307.2470703125
663,-6320.87744140625
664,-3582.6201171875
665,-4153.6630859375
666,-3212.0869140625
667,-4006.888427734375
668,-3032.064697265625
669,-9128.8759765625
670,-5960.7353515625
671,-5773.29443359375
672,-6994.69140625
673,-8764.4423828125
674,-9417.8359375
675,-10865.7197265625
676,-9604.1103515625
677,-8967.419921875
678,-11750.138671875
679,-13201.5439453125
680,-12339.2822265625
681,-10219.6298828125
682,-14554.546875
683,-14137.5458984375
684,-11177.029296875
685,-11919.0185546875
686,-16633.263671875
687,-16903.6171875
688,-19342.072265625
689,-17808.658203125
690,-17147.970703125
691,-16965.298828125
692,-19388.990234375
693,-18831.11328125
694,-21321.40234375
695,-16826.51953125
696,-21194.2734375
697,-16836.267578125
698,-18593.177734375
699,-17199.056640625
700,-11413.1318359375
701,-12410.474609375
702,-11237.134765625
703,-11062.140625
704,-10949.8251953125
705,-10719.595703125
706,-10217.755859375
707,-10325.9736328125
708,-6587.13134765625
709,-5860.2041015625
710,-5225.93701171875
711,-5154.453125
712,-5987.640625
713,-5511.865234375
714,-3768.027587890625
715,-2458.091064453125
716,-2827.270751953125
717,-3831.9033203125
718,-3761.01318359375
719,-5130.009765625
720,-4824.30908203125
721,-6353.71484375
722,-7476.31494140625
723,-6929.607421875
724,-3770.515380859375
725,-4696.74951171875
726,-4857.9423828125
727,-3482.929931640625
728,-3102.587646484375
729,-4117.1171875
730,-4895.6767578125
731,-4590.2861328125
732,-4005.308837890625
733,-2947.6015625
734,-3888.149169921875
735,-3864.199951171875
736,-5023.17626953125
737,-3176.896240234375
738,-3756.547119140625
739,-2491.123779296875
740,-4982.130859375
741,-3618.414794921875
742,-3495.44384765625
743,-3253.10400390625
744,-3808.201904296875
745,-3564.3701171875
746,-2940.500732421875
747,-2698.748046875
748,-2524.63525390625
749,-3243.5078125
750,-2687.16796875
751,-2305.29443359375
752,-2988.164794921875
753,-2330.94873046875
754,-2925.02978515625
755,-3841.89306640625
756,-3219.96044921875
757,-2288.318603515625
758,-3264.699951171875
759,-3522.863037109375
760,-3230.690673828125
761,-2729.5849609375
762,-3168.66015625
763,-3030.1826171875
764,-3948.997314453125
765,-3114.179443359375
766,-2474.69287109375
767,-3558.66455078125
768,-4665.1044921875
769,-3563.800048828125
770,-3255.556640625
771,-3659.8486328125
772,-3370.869873046875
773,-3989.71044921875
774,-4631.11181640625
775,-3303.97998046875
776,-3844.45361328125
777,-3476.3115234375
778,-4048.12158203125
779,-5048.32080078125
780,-3892.953125
781,-4709.232421875
782,-4277.60205078125
783,-3774.33935546875
784,-3865.940185546875
785,-3825.322509765625
786,-3022.017822265625
787,-3087.41064453125
788,-3502.398193359375
789,-4179.49951171875
790,-3352.04296875
791,-3325.49169921875
792,-3032.977783203125
793,-2947.420654296875
794,-3569.856201171875
795,-2820.61865234375
796,-2761.256591796875
797,-2574.447021484375
798,-3143.94140625
799,-2659.189453125
800,-2604.36376953125
801,-2757.599853515625
802,-3144.365966796875
803,-3367.491455078125
804,-4570.6826171875
805,-2098.215576171875
806,-2725.925537109375
807,-2065.201171875
808,-2915.892578125
809,-3108.192138671875
810,-2946.93798828125
811,-2924.314697265625
812,-3124.312744140625
813,-3085.18798828125
814,-4030.790771484375
815,-2374.27783203125
816,-2082.6748046875
817,-3462.959716796875
818,-2390.279296875
819,-2458.02490234375
820,-3077.61376953125
821,-2564.1005859375
822,-2645.398193359375
823,-3192.70556640625
824,-3112.935791015625
825,-3289.938720703125
826,-3837.829345703125
827,-3871.43896484375
828,-5019.78466796875
829,-3409.588134765625
830,-4756.38916015625
831,-3217.878662109375
832,-4933.4677734375
833,-3230.392822265625
834,-4039.201416015625
835,-3199.042236328125
836,-3141.0439453125
837,-2408.376708984375
838,-3577.6640625
839,-3706.44970703125
840,-2910.927978515625
841,-2681.793701171875
842,-2565.6845703125
843,-3136.701904296875
844,-2479.914306640625
845,-3304.151611328125
846,-2894.820068359375
847,-2835.5439453125
848,-3124.05908203125
849,-2613.0830078125
850,-2228.210693359375
851,-3494.140869140625
852,-4544.2138671875
853,-4649.23046875
854,-5219.9775390625
855,-2050.08740234375
856,-2409.365478515625
857,-4114.4443359375
858,-3386.31103515625
859,-2312.57568359375
860,-3124.884033203125
861,-3496.67724609375
862,-5887.0185546875
863,-3429.0146484375
864,-2519.33935546875
865,-2493.927001953125
866,-2888.97705078125
867,-4912.36279296875
868,-2923.833251953125
869,-2443.005859375
870,-3062.172607421875
871,-8070.107421875
872,-6506.35986328125
873,-2916.39306640625
874,-2921.719970703125
875,-5774.93505859375
876,-3905.479736328125
877,-5326.58251953125
878,-3535.77294921875
879,-2708.771240234375
880,-5405.5283203125
881,-3159.8115234375
882,-4771.69970703125
883,-2312.642333984375
884,-4606.74267578125
885,-2957.892333984375
886,-4211.93310546875
887,-4325.3837890625
888,-2424.649169921875
889,-4347.66455078125
890,-4023.832763671875
891,-3530.01611328125
892,-3764.911376953125
893,-3917.83154296875
894,-3645.812255859375
895,-3390.45361328125
896,-3861.90283203125
897,-2881.51806640625
898,-2561.7724609375
899,-2772.2685546875
900,-2062.732421875
901,-2821.512939453125
902,-3712.21533203125
903,-2753.251220703125
904,-3774.550537109375
905,-3470.766357421875
906,-3312.570556640625
907,-3615.357177734375
908,-3875.275634765625
909,-2912.0703125
910,-2529.716552734375
911,-2917.7119140625
912,-5909.224609375
913,-2580.3798828125
914,-2525.633544921875
915,-3268.056396484375
916,-2143.330810546875
917,-3198.773681640625
918,-2990.634033203125
919,-2369.911376953125
920,-2181.150634765625
921,-3970.23779296875
922,-3409.88330078125
923,-2151.65283203125
924,-4117.17578125
925,-2841.05712890625
926,-2935.96240234375
927,-4287.72119140625
928,-3236.979248046875
929,-2632.082275390625
930,-2402.781494140625
931,-2745.739013671875
932,-3082.224853515625
933,-2716.199462890625
934,-2905.60986328125
935,-2788.709228515625
936,-3221.784423828125
937,-3080.503173828125
938,-3483.39208984375
939,-3660.2001953125
940,-3074.316650390625
941,-3077.811279296875
942,-2465.236328125
943,-3326.765380859375
944,-4950.19873046875
945,-3109.55517578125
946,-4175.5966796875
947,-3982.973876953125
948,-2971.92578125
949,-3700.6044921875
950,-3545.994140625
951,-2542.1689453125
952,-4141.31787109375
953,-2440.171875
954,-3612.232177734375
955,-4207.43798828125
956,-2501.272216796875
957,-2442.651611328125
958,-3368.095947265625
959,-3176.0966796875
960,-2234.671875
961,-3210.767578125
962,-3459.98876953125
963,-2736.87841796875
964,-3149.0439453125
965,-2865.7822265625
966,-3463.206298828125
967,-3305.814453125
968,-2577.1943359375
969,-2132.281494140625
970,-3941.318603515625
971,-5221.29052734375
972,-3189.203857421875
973,-3688.402587890625
974,-2559.022705078125
975,-4626.67333984375
976,-5490.93798828125
977,-3697.379638671875
978,-3735.4404296875
979,-2183.8330078125
980,-2904.12353515625
981,-5181.56298828125
982,-4133.46337890625
983,-3529.995361328125
984,-3864.51318359375
985,-4759.50830078125
986,-5464.3056640625
987,-2469.55810546875
988,-6927.54345703125
989,-1799.6285400390625
990,-3472.288330078125
991,-6040.9267578125
992,-4603.9091796875
993,-2755.994384765625
994,-2886.738037109375
995,-10043.150390625
996,-2985.859619140625
997,-2843.40771484375
998,-2894.4716796875
999,-3000.370849609375
1000,-3472.434814453125
1001,-2954.70166015625
1002,-7339.47119140625
1003,-4503.91943359375
1004,-5013.99462890625
1005,-2994.741943359375
1006,-2842.09716796875
1007,-2537.93212890625
1008,-4229.1962890625
1009,-3956.561279296875
1010,-3077.8291015625
1011,-2404.63427734375
1012,-2114.412109375
1013,-3441.218017578125
1014,-3081.705078125
1015,-2155.6123046875
1016,-2995.510009765625
1017,-3080.88134765625
1018,-2295.270263671875
1019,-4309.7353515625
1020,-4915.36572265625
1021,-3060.986572265625
1022,-3800.32958984375
1023,-2667.9404296875
1024,-4784.55029296875
1025,-4196.1611328125
1026,-2580.816162109375
1027,-2513.07763671875
1028,-2995.331787109375
1029,-2983.775390625
1030,-2198.920166015625
1031,-2109.252197265625
1032,-3678.480224609375
1033,-2809.919189453125
1034,-2898.002197265625
1035,-4153.4228515625
1036,-2489.00537109375
1037,-2450.854248046875
1038,-2787.434814453125
1039,-2441.62890625
1040,-3634.78857421875
1041,-2738.740478515625
1042,-3411.19873046875
1043,-2379.98583984375
1044,-2072.721435546875
1045,-2601.2578125
1046,-1989.6614990234375
1047,-3078.18359375
1048,-2324.676025390625
1049,-2331.443359375
1050,-2834.69677734375
1051,-3040.11474609375
1052,-2234.71826171875
1053,-1876.4041748046875
1054,-2812.531982421875
1055,-2959.26220703125
1056,-2304.877685546875
1057,-3140.07958984375
1058,-3539.122802734375
1059,-2915.427001953125
1060,-3351.35107421875
1061,-2153.99072265625
1062,-2874.067138671875
1063,-2655.7802734375
1064,-3594.747802734375
1065,-3433.471923828125
1066,-3576.00341796875
1067,-2808.41552734375
1068,-2604.94091796875
1069,-2220.113525390625
1070,-3110.025390625
1071,-2316.37939453125
1072,-3434.606201171875
1073,-3194.14892578125
1074,-3033.50048828125
1075,-3089.584716796875
1076,-1981.41845703125
1077,-2567.441162109375
1078,-2064.3544921875
1079,-2820.216796875
1080,-3919.8662109375
1081,-2274.459716796875
1082,-3002.3125
1083,-2266.865478515625
1084,-2711.31494140625
1085,-2609.88671875
1086,-2465.655517578125
1087,-3114.4111328125
1088,-2317.0361328125
1089,-3460.22216796875
1090,-2990.320556640625
1091,-2923.001220703125
1092,-3162.942626953125
1093,-3441.65625
1094,-2468.152587890625
1095,-4158.8291015625
1096,-2372.30810546875
1097,-2964.09375
1098,-2066.403076171875
1099,-2335.4306640625
1100,-3635.79638671875
1101,-2414.068359375
1102,-2858.84375
1103,-2715.6923828125
1104,-3625.015869140625
1105,-2999.4541015625
1106,-2514.951171875
1107,-3321.171630859375
1108,-3081.39599609375
1109,-2468.2587890625
1110,-3229.20263671875
1111,-3257.644287109375
1112,-2078.529296875
1113,-2212.107666015625
1114,-2950.18359375
1115,-2235.866455078125
1116,-3730.525146484375
1117,-3070.8212890625
1118,-2910.442138671875
1119,-2317.482177734375
1120,-2431.014404296875
1121,-5068.4638671875
1122,-3510.421630859375
1123,-3150.86669921875
1124,-3594.739013671875
1125,-3131.0537109375
1126,-2582.236572265625
1127,-3752.6796875
1128,-2110.047607421875
1129,-3183.538330078125
1130,-2396.455078125
1131,-3542.598876953125
1132,-3917.251220703125
1133,-3772.806396484375
1134,-3183.9072265625
1135,-4514.88720703125
1136,-3321.322265625
1137,-2221.2861328125
1138,-2623.49072265625
1139,-3168.701904296875
1140,-2958.45068359375
1141,-2388.810546875
1142,-4574.21728515625
1143,-2915.880126953125
1144,-2883.891845703125
1145,-4399.50146484375
1146,-3413.898681640625
1147,-3753.75830078125
1148,-2318.56787109375
1149,-2976.287353515625
1150,-3297.820068359375
1151,-3418.286865234375
1152,-2717.393798828125
1153,-3934.676025390625
1154,-3010.457763671875
1155,-3252.830810546875
1156,-3735.592041015625
1157,-1799.539306640625
1158,-3030.46630859375
1159,-2648.86181640625
1160,-3459.61328125
1161,-3182.8466796875
1162,-3049.05029296875
1163,-3320.622802734375
1164,-3685.70458984375
1165,-3009.654296875
1166,-2192.32861328125
1167,-3999.515625
1168,-4592.4609375
1169,-2085.35888671875
1170,-2650.59716796875
1171,-3278.378173828125
1172,-2494.664306640625
1173,-2052.699462890625
1174,-2261.3154296875
1175,-2651.403564453125
1176,-3116.89208984375
1177,-4977.83837890625
1178,-4201.998046875
1179,-3670.09912109375
1180,-2668.602783203125
1181,-5524.20947265625
1182,-3608.945068359375
1183,-2259.6162109375
1184,-3815.49658203125
1185,-2301.485107421875
1186,-3057.729248046875
1187,-3429.47509765625
1188,-3002.884033203125
1189,-3021.52197265625
1190,-3108.603515625
1191,-3657.7392578125
1192,-2373.4462890625
1193,-1897.9566650390625
1194,-3423.193115234375
1195,-2604.443603515625
1196,-5422.0263671875
1197,-2698.8349609375
1198,-2367.110107421875
1199,-2574.790771484375
1200,-2874.0830078125
1201,-2953.9638671875
1202,-3205.607421875
1203,-2527.57861328125
1204,-2366.005126953125
1205,-2114.35009765625
1206,-2423.601318359375
1207,-2362.004638671875
1208,-3879.160888671875
1209,-3582.56689453125
1210,-2674.710693359375
1211,-3317.047119140625
1212,-4046.55322265625
1213,-4073.061279296875
1214,-3999.085693359375
1215,-2224.935791015625
1216,-3830.68896484375
1217,-2881.005126953125
1218,-2633.846923828125
1219,-2806.24072265625
1220,-3236.942626953125
1221,-2030.478515625
1222,-3308.72216796875
1223,-2964.32421875
1224,-3371.816162109375
1225,-3539.399658203125
1226,-2616.258544921875
1227,-4327.61328125
1228,-2432.677490234375
1229,-2517.844970703125
1230,-2864.05322265625
1231,-3659.721923828125
1232,-3514.123291015625
1233,-2359.846923828125
1234,-2898.51513671875
1235,-3447.441162109375
1236,-2906.661865234375
1237,-2741.089599609375
1238,-3041.6708984375
1239,-3357.86767578125
1240,-3294.5087890625
1241,-2875.650146484375
1242,-2840.50390625
1243,-1641.4744873046875
1244,-3828.482421875
1245,-3293.178955078125
1246,-3073.8935546875
1247,-4302.4404296875
1248,-3255.560302734375
1249,-2875.374755859375
1250,-4373.08056640625
1251,-2485.2509765625
1252,-2963.740478515625
1253,-3136.385009765625
1254,-2848.81396484375
1255,-3352.552734375
1256,-2650.47509765625
1257,-2416.279541015625
1258,-2453.884765625
1259,-3127.176513671875
1260,-2864.26611328125
1261,-3586.206298828125
1262,-2949.285400390625
1263,-4540.82373046875
1264,-4048.869384765625
1265,-2738.3671875
1266,-3060.508056640625
1267,-3596.54150390625
1268,-3402.04638671875
1269,-2790.02685546875
1270,-3189.565673828125
1271,-3697.884765625
1272,-2793.6875
1273,-4278.22802734375
1274,-3364.9755859375
1275,-3036.552490234375
1276,-2528.6923828125
1277,-3240.757080078125
1278,-3117.340576171875
1279,-5896.06640625
1280,-2694.962890625
1281,-3109.591064453125
1282,-2595.05712890625
1283,-2924.60400390625
1284,-2533.8330078125
1285,-3085.129638671875
1286,-4724.16259765625
