,agent/critic_loss
101,0.02074146270751953
102,2.2042911052703857
103,0.11595883220434189
104,0.025754207745194435
105,0.07045211642980576
106,0.042389582842588425
107,0.023034000769257545
108,0.03512907400727272
109,0.027412565425038338
110,0.020016267895698547
111,0.024028360843658447
112,0.023506036028265953
113,0.026965154334902763
114,0.027174925431609154
115,0.023924963548779488
116,0.02101530320942402
117,0.012252405285835266
118,0.01744972914457321
119,0.03194744512438774
120,0.010830734856426716
121,0.014719091355800629
122,0.02606903202831745
123,0.011867568828165531
124,0.018550636246800423
125,0.020558731630444527
126,0.01804772950708866
127,0.01624414324760437
128,0.013270039111375809
129,0.015820330008864403
130,0.008870872668921947
131,0.013668044470250607
132,0.010974075645208359
133,0.010629708878695965
134,0.014841441996395588
135,0.010688159614801407
136,0.00809035450220108
137,0.0096803680062294
138,0.011764231137931347
139,0.008246583864092827
140,0.010019463486969471
141,0.01279212161898613
142,0.01201640721410513
143,0.011618691496551037
144,0.01088827382773161
145,0.010552600026130676
146,0.007359559182077646
147,0.014509223401546478
148,0.006534783635288477
149,0.014231246896088123
150,0.0082531264051795
151,0.011054396629333496
152,0.008763707242906094
153,0.009669977240264416
154,0.005836397409439087
155,0.006170640233904123
156,0.011220416985452175
157,0.012273862957954407
158,0.009231659583747387
159,0.01219793688505888
160,0.014985509216785431
161,0.015207144431769848
162,0.013577478937804699
163,0.018377669155597687
164,0.008500785566866398
165,0.009284289553761482
166,0.007245852146297693
167,0.01489750575274229
168,0.011737454682588577
169,0.011647534556686878
170,0.009816554374992847
171,0.014750261791050434
172,0.009249917231500149
173,0.021846085786819458
174,0.01892034150660038
175,0.010814758948981762
176,0.008632468059659004
177,0.011716143228113651
178,0.008864820003509521
179,0.0109252342954278
180,0.01835288107395172
181,0.010128054767847061
182,0.01575927995145321
183,0.02036815509200096
184,0.024151071906089783
185,0.019600238651037216
186,0.01418653130531311
187,0.022310107946395874
188,0.016441499814391136
189,0.014392231591045856
190,0.025034969672560692
191,0.011646558530628681
192,0.010967393405735493
193,0.015217090956866741
194,0.01592404581606388
195,0.01040444802492857
196,0.008790593594312668
197,0.012782588601112366
198,0.008280583657324314
199,0.010886837728321552
200,0.009150944650173187
201,0.008946776390075684
202,0.015187044627964497
203,0.009301907382905483
204,0.01009061373770237
205,0.010735956020653248
206,0.01770772598683834
207,0.013774777762591839
208,0.010573343373835087
209,0.007925865240395069
210,0.011495997197926044
211,0.005260134115815163
212,0.005650884006172419
213,0.011060644872486591
214,0.007079005241394043
215,0.014438020996749401
216,0.010587994009256363
217,0.011038105934858322
218,0.010347251780331135
219,0.007860931567847729
220,0.0053683132864534855
221,0.00887272134423256
222,0.004706587642431259
223,0.006952166557312012
224,0.010484355501830578
225,0.009387224912643433
226,0.0051818848587572575
227,0.004744215868413448
228,0.0079573392868042
229,0.005367835517972708
230,0.016905689612030983
231,0.019547300413250923
232,0.006341002881526947
233,0.01623380184173584
234,0.006280729081481695
235,0.01227124035358429
236,0.01031118631362915
237,0.010867099277675152
238,0.00502885552123189
239,0.005270406603813171
240,0.011997009627521038
241,0.004477995913475752
242,0.010097876191139221
243,0.016376974061131477
244,0.008100667968392372
245,0.00919188093394041
246,0.007814706303179264
247,0.007472541648894548
248,0.014153175055980682
249,0.006300046574324369
250,0.010176477022469044
251,0.0045578028075397015
252,0.009827748872339725
253,0.005019099917262793
254,0.019456494599580765
255,0.012258816510438919
256,0.011094532907009125
257,0.021137207746505737
258,0.024271285161376
259,0.03222841024398804
260,0.04909621551632881
261,0.036980584263801575
262,0.044152259826660156
263,0.02863948605954647
264,0.023119399324059486
265,0.01753333769738674
266,0.011202639900147915
267,0.019963616505265236
268,0.019215667620301247
269,0.01117281150072813
270,0.015735531225800514
271,0.007341637741774321
272,0.01729031652212143
273,0.006614603102207184
274,0.007586528081446886
275,0.010283482261002064
276,0.009799819439649582
277,0.008041106164455414
278,0.014353702776134014
279,0.00531425466760993
280,0.017004184424877167
281,0.013961059041321278
282,0.009765996597707272
283,0.014204985462129116
284,0.023371413350105286
285,0.01141036581248045
286,0.008047368377447128
287,0.005944371689110994
288,0.004764381796121597
289,0.010743635706603527
290,0.006237743888050318
291,0.014974587596952915
292,0.013325423933565617
293,0.008758234791457653
294,0.007044674828648567
295,0.009008039720356464
296,0.008697353303432465
297,0.007989888079464436
298,0.006571125239133835
299,0.008451664820313454
300,0.004601346794515848
301,0.005667456891387701
302,0.011937339790165424
303,0.011223696172237396
304,0.01484940480440855
305,0.005033962428569794
306,0.007263151463121176
307,0.00595632940530777
308,0.007107509765774012
309,0.007811260875314474
310,0.003118229331448674
311,0.017177758738398552
312,0.006283879745751619
313,0.010308501310646534
314,0.009739714674651623
315,0.008113252930343151
316,0.014966420829296112
317,0.011194825172424316
318,0.008903666399419308
319,0.009715531952679157
320,0.00908846128731966
321,0.004093642812222242
322,0.007136844098567963
323,0.013878717087209225
324,0.006706507410854101
325,0.006654677446931601
326,0.004200603347271681
327,0.013988508842885494
328,0.007925758138298988
329,0.008286356925964355
330,0.02201935462653637
331,0.0164556372910738
332,0.006502255331724882
333,0.014812181703746319
334,0.010873277671635151
335,0.007779485080391169
336,0.009769451804459095
337,0.008272320963442326
338,0.014923208393156528
339,0.0064341905526816845
340,0.007018730044364929
341,0.005356815177947283
342,0.007869791239500046
343,0.018549660220742226
344,0.010282129980623722
345,0.006218671798706055
346,0.006513925734907389
347,0.016318121924996376
348,0.004702881909906864
349,0.009077009744942188
350,0.002422662917524576
351,0.003332457272335887
352,0.00824533961713314
353,0.00845811702311039
354,0.007618793752044439
355,0.008834526874125004
356,0.003219076432287693
357,0.006005790084600449
358,0.00945055391639471
359,0.00373858492821455
360,0.007782723288983107
361,0.010992723517119884
362,0.012918648310005665
363,0.01064299140125513
364,0.008914753794670105
365,0.01071676891297102
366,0.009995593689382076
367,0.014823620207607746
368,0.009207320399582386
369,0.01420362014323473
370,0.008780430071055889
371,0.006477402988821268
372,0.012865000404417515
373,0.006289023905992508
374,0.017413653433322906
375,0.012307512573897839
376,0.015729214996099472
377,0.003732637269422412
378,0.007068126928061247
379,0.00860634446144104
380,0.008068240247666836
381,0.010498497635126114
382,0.00474597467109561
383,0.008110683411359787
384,0.009820879437029362
385,0.007223853375762701
386,0.017413698136806488
387,0.015601955354213715
388,0.012315105646848679
389,0.007242560386657715
390,0.01903030090034008
391,0.009932441636919975
392,0.01777731068432331
393,0.011739708483219147
394,0.011351319961249828
395,0.01640520803630352
396,0.007437152322381735
397,0.01618117094039917
398,0.010222198441624641
399,0.02114802412688732
400,0.00753316143527627
401,0.04007699713110924
402,0.07073713093996048
403,0.04880603775382042
404,0.045296330004930496
405,0.05268435180187225
406,0.026500513777136803
407,0.03857085481286049
408,0.02728223241865635
409,0.054409388452768326
410,0.040855295956134796
411,0.036565229296684265
412,0.01872076652944088
413,0.030877748504281044
414,0.02478768490254879
415,0.021518530324101448
416,0.017138343304395676
417,0.010679475963115692
418,0.01964232139289379
419,0.012843221426010132
420,0.013672073371708393
421,0.014880671165883541
422,0.016650212928652763
423,0.008708461187779903
424,0.018552077934145927
425,0.011192445643246174
426,0.006570600438863039
427,0.015295281074941158
428,0.014380667358636856
429,0.021528631448745728
430,0.010291571728885174
431,0.019092461094260216
432,0.015458918176591396
433,0.012543424032628536
434,0.016006948426365852
435,0.010987636633217335
436,0.011509544216096401
437,0.006908375304192305
438,0.01106002926826477
439,0.008954952470958233
440,0.011796758510172367
441,0.014503409154713154
442,0.009994990192353725
443,0.00962778553366661
444,0.015814483165740967
445,0.010356555692851543
446,0.010329739190638065
447,0.01801488734781742
448,0.011832167394459248
449,0.010830074548721313
450,0.006382598076015711
451,0.00833927933126688
452,0.0039043426513671875
453,0.009732645936310291
454,0.009296643547713757
455,0.013888102024793625
456,0.01780577376484871
457,0.004505181685090065
458,0.007763033267110586
459,0.008778725750744343
460,0.008942109532654285
461,0.007997331209480762
462,0.0050104656256735325
463,0.013429594226181507
464,0.01242187898606062
465,0.0085822194814682
466,0.01535747479647398
467,0.008305595256388187
468,0.009264972992241383
469,0.014850337989628315
470,0.009831319563090801
471,0.011327174492180347
472,0.009054502472281456
473,0.01691265217959881
474,0.010928516276180744
475,0.011066238395869732
476,0.006149502471089363
