,agent/actor_loss
101,1.1579662561416626
102,0.39165887236595154
103,0.014570442028343678
104,-0.006292747799307108
105,-0.002201847732067108
106,0.046077653765678406
107,0.16046351194381714
108,0.18122638761997223
109,0.2153351902961731
110,0.13444869220256805
111,0.12598687410354614
112,0.1000576913356781
113,0.16731707751750946
114,0.09108174592256546
115,0.1775641292333603
116,0.07505907863378525
117,0.12050361186265945
118,0.1602635383605957
119,0.1333457976579666
120,0.12754830718040466
121,0.20998525619506836
122,0.20231640338897705
123,0.17776590585708618
124,0.20259571075439453
125,0.09647493809461594
126,0.15546365082263947
127,0.1835850477218628
128,0.1944800168275833
129,0.22633826732635498
130,0.19403328001499176
131,0.10011953115463257
132,0.11943920701742172
133,0.17589490115642548
134,0.10983990877866745
135,0.19682323932647705
136,0.1594906449317932
137,0.15174274146556854
138,0.11628809571266174
139,0.16869805753231049
140,0.0985870361328125
141,0.20615442097187042
142,0.15458932518959045
143,0.17139120399951935
144,0.1042746976017952
145,0.14258535206317902
146,0.17661595344543457
147,0.14641596376895905
148,0.2177780121564865
149,0.1464771181344986
150,0.11404428631067276
151,0.14597226679325104
152,0.11448264867067337
153,0.150179922580719
154,0.17917120456695557
155,0.09592314809560776
156,0.1509966403245926
157,0.12923400104045868
158,0.18487393856048584
159,0.1927838772535324
160,0.07370134443044662
161,0.09462147951126099
162,0.2983890175819397
163,0.1308497041463852
164,0.1310604214668274
165,0.18783867359161377
166,0.11078674346208572
167,0.120924212038517
168,0.22272248566150665
169,0.10151141881942749
170,0.2319606989622116
171,0.17495441436767578
172,0.2103688269853592
173,0.08645451068878174
174,0.10622155666351318
175,0.12401888519525528
176,0.16003459692001343
177,0.1733095496892929
178,0.13334286212921143
179,0.08042778819799423
180,0.11162706464529037
181,0.2229849100112915
182,0.23692508041858673
183,0.06049339845776558
184,0.14462125301361084
185,0.0811435654759407
186,0.24465493857860565
187,0.2065868228673935
188,0.17688991129398346
189,0.24486596882343292
190,0.10713206976652145
191,0.16685380041599274
192,0.16210345923900604
193,0.203011155128479
194,0.08215133845806122
195,0.14941079914569855
196,0.10941136628389359
197,0.15686476230621338
198,0.15768997371196747
199,0.08403333276510239
200,0.07849106192588806
201,0.18748702108860016
202,0.18460975587368011
203,0.19510215520858765
204,0.0884852334856987
205,0.09397480636835098
206,0.2086096554994583
207,0.09166418761014938
208,0.23443442583084106
209,0.0700502023100853
210,0.22236000001430511
211,0.07423629611730576
212,0.18429701030254364
213,0.04182244464755058
214,0.2021874189376831
215,0.2257973700761795
216,0.1869271844625473
217,0.10523092746734619
218,0.1768810898065567
219,0.21841824054718018
220,0.1410100907087326
221,0.1681068390607834
222,0.15793831646442413
223,0.13292066752910614
224,0.10364365577697754
225,0.1607297956943512
226,0.161276713013649
227,0.14991503953933716
228,0.21704964339733124
229,0.13922517001628876
230,0.07351867854595184
231,0.034052882343530655
232,0.07106024026870728
233,0.18210749328136444
234,0.20726920664310455
235,0.12869036197662354
236,0.24619422852993011
237,0.09994444996118546
238,0.11037562042474747
239,0.12987108528614044
240,0.2280547171831131
241,0.09273111820220947
242,0.12674985826015472
243,0.1550293117761612
244,0.12440314143896103
245,0.12741495668888092
246,0.1806953400373459
247,0.10540306568145752
248,0.15753324329853058
249,0.09237489849328995
250,0.14564542472362518
251,0.09938955307006836
252,0.08490127325057983
253,0.21524620056152344
254,0.0898023247718811
255,0.06594105809926987
256,0.1374269276857376
257,0.12469091266393661
258,0.06855843961238861
259,0.1223081573843956
260,0.12596936523914337
261,0.11714187264442444
262,0.20970982313156128
263,0.1310061663389206
264,0.08950415253639221
265,0.1494593620300293
266,0.1265690177679062
267,0.24994730949401855
268,0.20596139132976532
269,0.09461792558431625
270,0.12977482378482819
271,0.11062052100896835
272,0.17027871310710907
273,0.07787071913480759
274,0.06027400493621826
275,0.07751774042844772
276,0.09255657345056534
277,0.15771731734275818
278,0.142984077334404
279,0.16427479684352875
280,0.18520832061767578
281,0.13032661378383636
282,0.13933239877223969
283,0.18397556245326996
284,0.06685113906860352
285,0.12363604456186295
286,0.056126147508621216
287,0.14710305631160736
288,0.1677572876214981
289,0.20697598159313202
290,0.17781800031661987
291,0.16996623575687408
292,0.17311526834964752
293,0.17922426760196686
294,0.12636324763298035
295,0.1797073632478714
296,0.06481967121362686
297,0.1892896145582199
298,0.06743573397397995
299,0.20001202821731567
300,0.12464478611946106
301,0.2432679980993271
302,0.1395845115184784
303,0.18206755816936493
304,0.20110149681568146
305,0.1929771900177002
306,0.1683398336172104
307,0.1729593724012375
308,0.12277556210756302
309,0.05076795443892479
310,0.21005958318710327
311,0.13785074651241302
312,0.1790081262588501
313,0.1544867902994156
314,0.07836955785751343
315,0.16084428131580353
316,0.12709186971187592
317,0.20572544634342194
318,0.17709684371948242
319,0.16665400564670563
320,0.1497470587491989
321,0.18297429382801056
322,0.14957834780216217
323,0.10186898708343506
324,0.1608130931854248
325,0.1490875780582428
326,0.14740051329135895
327,0.13992474973201752
328,0.18319936096668243
329,0.1369173377752304
330,0.10553279519081116
331,0.20814381539821625
332,0.15592177212238312
333,0.20367531478405
334,0.08008924126625061
335,0.09677941352128983
336,0.13095222413539886
337,0.03290535509586334
338,0.1622937172651291
339,0.10353255271911621
340,0.20899587869644165
341,0.11347391456365585
342,0.061189860105514526
343,0.18560157716274261
344,0.15867531299591064
345,0.17877858877182007
346,0.22203071415424347
347,0.18331755697727203
348,0.1475728452205658
349,0.12223491072654724
350,0.13134129345417023
351,0.12995471060276031
352,0.196639284491539
353,0.1636756807565689
354,0.08126866072416306
355,0.11286825686693192
356,0.11723258346319199
357,0.06563279777765274
358,0.09528932720422745
359,0.12499264627695084
360,0.2003541737794876
361,0.18872112035751343
362,0.24407841265201569
363,0.21361400187015533
364,0.07747527956962585
365,0.13247209787368774
366,0.14666928350925446
367,0.144412562251091
368,-0.011492068879306316
369,0.04334345459938049
370,0.12490907311439514
371,0.024963535368442535
372,0.21112339198589325
373,0.20792965590953827
374,0.11065461486577988
375,0.23833119869232178
376,0.11766254901885986
377,0.12139918655157089
378,0.14959816634655
379,0.1647416204214096
380,0.20458179712295532
381,0.23223526775836945
382,0.21354131400585175
383,0.038899753242731094
384,0.1536128968000412
385,0.16236449778079987
386,0.052281614392995834
387,0.22158069908618927
388,0.12721191346645355
389,0.14614100754261017
390,0.1347537785768509
391,0.1917896717786789
392,0.173106387257576
393,0.009174730628728867
394,0.04968971386551857
395,0.18281225860118866
396,0.0968158021569252
397,0.19887304306030273
398,0.19804875552654266
399,0.03123195469379425
400,0.2435198426246643
401,0.1431945413351059
402,0.21194018423557281
403,0.0843375101685524
404,0.05766203999519348
405,0.15313300490379333
406,0.021855080500245094
407,0.19815514981746674
408,0.06702082604169846
409,0.15508319437503815
410,0.0973011776804924
411,0.061003848910331726
412,0.11982506513595581
413,0.15504664182662964
414,0.17014871537685394
415,0.1187446117401123
416,0.19762586057186127
417,0.12797199189662933
418,0.12160509824752808
419,0.06662372499704361
420,0.09730466455221176
421,0.1505078822374344
422,0.20697753131389618
423,0.03218453750014305
424,0.011620000936090946
425,0.16779150068759918
426,0.1373940110206604
427,0.08370190858840942
428,0.18485522270202637
429,0.12036469578742981
430,0.09461081027984619
431,0.1629919856786728
432,0.07110917568206787
433,0.028310352936387062
434,0.14675821363925934
435,0.1581617146730423
436,0.19192326068878174
437,0.0773659348487854
438,0.14736340939998627
439,0.0934305265545845
440,0.14364130795001984
441,0.16266192495822906
442,0.13788165152072906
443,0.040511664003133774
444,0.1094348207116127
445,0.12044867873191833
446,0.11836787313222885
447,0.10197069495916367
448,0.22081923484802246
449,0.14750249683856964
450,0.08936211466789246
451,0.10518524795770645
452,0.16614854335784912
453,0.12109500914812088
454,0.0012900643050670624
455,0.11876269429922104
456,0.11730197072029114
457,0.07863309234380722
458,0.1775772124528885
459,0.007271225098520517
460,0.15103399753570557
461,0.16082431375980377
462,0.19164395332336426
463,0.1420171707868576
464,0.1639716625213623
465,0.09755843877792358
466,0.13677366077899933
467,0.09400498121976852
468,0.21323738992214203
469,0.18845172226428986
470,0.1693716049194336
471,0.10489051789045334
472,0.10897564142942429
473,0.09964907169342041
474,0.14929449558258057
475,0.021168185397982597
476,0.06285425275564194
477,0.11852666735649109
478,0.014643589965999126
479,0.192965567111969
480,0.11887509375810623
481,0.15755443274974823
482,0.06086597219109535
483,0.08516377955675125
484,0.0747055783867836
485,0.1661975085735321
486,0.22065187990665436
487,0.21963059902191162
488,0.1302976757287979
489,0.034735847264528275
490,0.14488548040390015
491,0.15329577028751373
492,0.2121996283531189
493,0.18349647521972656
494,0.004884521011263132
495,0.023847192525863647
496,0.13957424461841583
497,0.19979792833328247
498,0.15705788135528564
499,0.1546337604522705
500,0.20571713149547577
501,0.1406000852584839
502,0.27948471903800964
503,0.1343258172273636
504,0.16584034264087677
505,0.08758115768432617
506,0.24866728484630585
507,0.1799629181623459
508,0.08187376707792282
509,0.09280966967344284
510,0.15522165596485138
511,-0.004110882058739662
512,0.19395816326141357
513,0.13783861696720123
514,0.10029461234807968
515,0.2026616781949997
516,0.14316953718662262
517,0.1511741429567337
518,0.1388179510831833
519,0.1562647968530655
520,0.12175951153039932
521,0.1894744634628296
522,0.15284927189350128
523,0.08031013607978821
524,0.13979335129261017
525,0.07081937789916992
526,0.13533692061901093
527,0.07659280300140381
528,0.20485453307628632
529,0.1774175614118576
530,0.20656611025333405
531,0.2358308583498001
532,0.14606207609176636
533,0.21933025121688843
534,0.20688743889331818
535,0.07359033823013306
536,0.08449607342481613
537,0.15596731007099152
538,0.1915694922208786
539,0.2022848278284073
540,0.16620305180549622
