,agent/total_reward
174,-3640.5712890625
175,-4115.310546875
176,-2511.018798828125
177,-4366.3427734375
178,-3764.7763671875
179,-4432.8515625
180,-3141.51513671875
181,-3743.059814453125
182,-3243.517333984375
183,-4476.23876953125
184,-2464.287841796875
185,-3056.868408203125
186,-3736.894287109375
187,-2987.183349609375
188,-4573.25
189,-3367.31640625
190,-4002.914794921875
191,-2868.263427734375
192,-4588.099609375
193,-2680.004150390625
194,-1799.0040283203125
195,-3954.511962890625
196,-3245.98095703125
197,-4893.658203125
198,-3859.84033203125
199,-2857.341064453125
200,-3208.615966796875
201,-2768.6943359375
202,-3760.3896484375
203,-2966.93408203125
204,-2405.10498046875
205,-5446.52734375
206,-2842.255615234375
207,-2993.39794921875
208,-3232.25048828125
209,-2135.444091796875
210,-2445.433349609375
211,-3760.3212890625
212,-2548.422607421875
213,-4127.6162109375
214,-3166.4619140625
215,-4351.8740234375
216,-1990.126953125
217,-1819.6527099609375
218,-2893.74755859375
219,-4948.44140625
220,-2621.5126953125
221,-3585.2626953125
222,-2502.317138671875
223,-3896.347900390625
224,-2563.68896484375
225,-3279.565185546875
226,-2552.268310546875
227,-5113.90771484375
228,-4836.07275390625
229,-3080.3544921875
230,-2124.450927734375
231,-2396.28955078125
232,-2747.838134765625
233,-2408.549072265625
234,-2613.85205078125
235,-2869.961181640625
236,-3763.941650390625
237,-2634.71435546875
238,-3536.46728515625
239,-3005.595947265625
240,-3048.6630859375
241,-2530.698486328125
242,-3262.61328125
243,-2949.283935546875
244,-4308.04296875
245,-2135.60107421875
246,-3908.2724609375
247,-3199.556884765625
248,-3862.234619140625
249,-3980.5634765625
250,-4097.21435546875
251,-3616.7001953125
252,-3026.114013671875
253,-3670.803466796875
254,-3026.836181640625
255,-3463.012939453125
256,-2907.968994140625
257,-1875.0970458984375
258,-3411.986328125
259,-3769.70263671875
260,-4473.15234375
261,-4445.1396484375
262,-3357.154541015625
263,-6264.171875
264,-3062.2099609375
265,-2233.677490234375
266,-6068.40576171875
267,-4673.77685546875
268,-3650.137939453125
269,-5496.01220703125
270,-4904.41162109375
271,-3791.2353515625
272,-4617.251953125
273,-4294.7294921875
274,-5518.59130859375
275,-5069.40869140625
276,-3760.720458984375
277,-3451.145751953125
278,-3377.500244140625
279,-5209.81201171875
280,-3431.5068359375
281,-3662.28564453125
282,-4696.33203125
283,-3403.3154296875
284,-4136.6005859375
285,-4930.34716796875
286,-3315.609619140625
287,-4390.08056640625
288,-3790.966552734375
289,-3797.40966796875
290,-4196.28759765625
291,-3840.60107421875
292,-4160.30810546875
293,-4563.08642578125
294,-4622.73583984375
295,-2966.198486328125
296,-6481.8349609375
297,-3442.657470703125
298,-3440.381591796875
299,-4565.263671875
300,-4432.66064453125
301,-3341.202392578125
302,-4284.18408203125
303,-3222.031494140625
304,-2649.48193359375
305,-2174.947509765625
306,-3033.00341796875
307,-5545.548828125
308,-3543.79638671875
309,-5426.6962890625
310,-3511.95166015625
311,-4143.96923828125
312,-2920.6455078125
313,-3992.1787109375
314,-3509.750732421875
315,-6125.18994140625
316,-5069.3671875
317,-2401.43408203125
318,-3959.568359375
319,-3319.596435546875
320,-3686.714111328125
321,-2988.864013671875
322,-3162.854248046875
323,-3597.180419921875
324,-3105.367919921875
325,-3072.170166015625
326,-2455.038330078125
327,-2827.875732421875
328,-2307.210693359375
329,-2641.321533203125
330,-1952.909912109375
331,-2911.14013671875
332,-2970.9599609375
333,-3310.2744140625
334,-2229.48486328125
335,-3125.9560546875
336,-1992.3428955078125
337,-3745.116943359375
338,-3021.93701171875
339,-3604.00244140625
340,-2815.5595703125
341,-4239.3828125
342,-2967.469970703125
343,-3634.16552734375
344,-3277.935546875
345,-3108.179931640625
346,-3577.279541015625
347,-4017.390380859375
348,-3594.58349609375
349,-2291.1396484375
350,-2526.665771484375
351,-3306.154541015625
352,-2874.904296875
353,-4117.4375
354,-3910.988525390625
355,-2297.4755859375
356,-4336.73193359375
357,-5250.53955078125
358,-2331.91162109375
359,-4307.953125
360,-4229.6650390625
361,-3133.650634765625
362,-4110.361328125
363,-3547.644287109375
364,-3468.921142578125
365,-4718.572265625
366,-4178.2666015625
367,-2305.741455078125
368,-3628.15869140625
369,-3612.130615234375
370,-2466.44287109375
371,-4680.8125
372,-5936.72998046875
373,-3849.03955078125
374,-3897.161376953125
375,-2778.62060546875
376,-2851.6533203125
377,-4606.52734375
378,-3769.03076171875
379,-3001.970947265625
380,-3224.987060546875
381,-3940.438720703125
382,-4780.5908203125
383,-4854.56884765625
384,-3527.70751953125
385,-2926.154541015625
386,-3816.283203125
387,-4410.1064453125
388,-5030.65283203125
389,-2551.77392578125
390,-3568.5732421875
391,-4802.4853515625
392,-2898.4970703125
393,-3619.046142578125
394,-4349.90478515625
395,-3985.48046875
396,-5438.33837890625
397,-4946.17041015625
398,-1743.1307373046875
399,-4948.17626953125
400,-3417.458740234375
401,-4519.6083984375
402,-4635.6025390625
403,-3173.466064453125
404,-3118.127197265625
405,-3336.560546875
406,-3224.56640625
407,-7713.4453125
408,-3245.51123046875
409,-5209.33154296875
410,-4222.9296875
411,-7181.3125
412,-4784.89990234375
413,-4111.66259765625
414,-3566.541259765625
415,-4523.64794921875
416,-4069.00439453125
417,-5525.97802734375
418,-3426.40576171875
419,-3610.796630859375
420,-4265.04296875
421,-3752.721923828125
422,-3569.8115234375
423,-2772.080078125
424,-3956.630615234375
425,-4094.700927734375
426,-5902.7294921875
427,-3572.648681640625
428,-3686.963134765625
429,-5204.06689453125
430,-4755.74658203125
431,-4168.38134765625
432,-3766.93310546875
433,-5302.5302734375
434,-5874.58984375
435,-3686.41259765625
436,-4596.8994140625
437,-3973.482421875
438,-3383.149658203125
439,-2738.70654296875
440,-3390.55615234375
441,-4187.53369140625
442,-2964.45556640625
443,-3371.0146484375
444,-4516.81201171875
445,-4546.99267578125
446,-3744.914306640625
447,-3121.986572265625
448,-4063.4755859375
449,-3321.51513671875
450,-2943.57861328125
451,-2541.592529296875
452,-4300.517578125
453,-5282.18212890625
454,-3805.87890625
455,-4129.1298828125
456,-4869.4580078125
457,-4355.87548828125
458,-8832.638671875
459,-3908.823486328125
460,-3462.172119140625
461,-2886.14306640625
462,-2812.210693359375
463,-3979.21826171875
464,-3184.3583984375
465,-4507.80419921875
466,-3928.0810546875
467,-5558.70263671875
468,-3206.46337890625
469,-5284.06005859375
470,-5280.92236328125
471,-2795.2421875
472,-4159.75048828125
473,-3830.533203125
474,-5046.13037109375
475,-5612.162109375
476,-5098.63330078125
477,-2361.853759765625
478,-4870.50830078125
479,-3271.235107421875
480,-4790.75634765625
481,-3123.736328125
482,-4245.3271484375
483,-4065.68701171875
484,-3511.774658203125
485,-5488.5224609375
486,-3399.6240234375
487,-3149.87451171875
488,-3476.101318359375
489,-4264.99072265625
490,-4635.12158203125
491,-3465.052490234375
492,-3169.705078125
493,-5178.375
494,-4294.1669921875
495,-5298.740234375
496,-5046.962890625
497,-3685.78662109375
498,-3070.143798828125
499,-3263.04052734375
500,-2229.049072265625
501,-3140.241943359375
502,-4899.13330078125
503,-4819.02734375
504,-3573.47607421875
505,-3425.527099609375
506,-5298.08984375
507,-3070.282470703125
508,-4838.30029296875
509,-3745.628662109375
510,-3724.143798828125
511,-2915.085205078125
512,-2750.298095703125
513,-2362.608154296875
514,-3261.017578125
515,-4941.0087890625
516,-3494.8564453125
517,-4956.15087890625
518,-3807.717529296875
519,-4764.85302734375
520,-4762.4580078125
521,-5547.44873046875
522,-4880.91015625
523,-3639.913330078125
524,-4005.466552734375
525,-2459.60693359375
526,-4158.8603515625
527,-3278.874267578125
528,-4060.802001953125
529,-4466.02880859375
530,-4527.75537109375
531,-3483.19482421875
532,-5330.46728515625
533,-4617.30712890625
534,-3616.343994140625
535,-6719.99560546875
536,-3965.46728515625
537,-4130.6953125
538,-3647.2587890625
539,-4139.68115234375
540,-4413.861328125
541,-4766.2314453125
542,-4461.0498046875
543,-7193.6337890625
544,-2459.14990234375
545,-3002.293701171875
546,-3194.59033203125
547,-3779.050537109375
548,-2156.6455078125
549,-3237.783203125
550,-3025.119140625
551,-2827.73486328125
552,-2507.02978515625
553,-2178.7822265625
554,-3718.75341796875
555,-2374.395263671875
556,-2616.86328125
557,-2653.6142578125
558,-2336.7236328125
559,-2780.627685546875
560,-2592.58203125
561,-2009.4039306640625
562,-2425.6064453125
563,-2888.4580078125
564,-2501.151611328125
565,-2144.663330078125
566,-3185.883544921875
567,-2625.750244140625
568,-2417.008544921875
569,-2759.223388671875
570,-2722.340576171875
571,-2274.0908203125
572,-2402.86572265625
573,-2331.05908203125
574,-3693.9287109375
575,-2752.875244140625
576,-2207.403076171875
577,-2765.205078125
578,-2707.442138671875
579,-3503.8427734375
580,-2275.945556640625
581,-2959.319091796875
582,-2540.166259765625
583,-3289.61083984375
584,-2017.274169921875
585,-3465.77978515625
586,-2552.21044921875
587,-1534.8111572265625
588,-3225.216552734375
589,-2818.005859375
590,-2379.3466796875
591,-2722.48974609375
592,-4051.629150390625
593,-3216.80908203125
594,-3273.12060546875
595,-3123.447509765625
596,-2600.18408203125
597,-2047.5589599609375
598,-2261.59521484375
599,-2778.26123046875
600,-4386.8037109375
601,-2705.747314453125
602,-2560.35205078125
603,-1729.3758544921875
604,-3365.693603515625
605,-2976.2978515625
606,-5319.1123046875
607,-3471.308837890625
608,-2326.546630859375
609,-3945.03955078125
610,-2325.384521484375
611,-2912.89794921875
612,-3048.940185546875
613,-2241.37353515625
614,-3185.08935546875
615,-3008.3876953125
616,-3563.08349609375
617,-2656.123779296875
618,-4077.7568359375
619,-2782.170166015625
620,-3062.0224609375
621,-3141.018310546875
622,-4209.03076171875
623,-2306.92236328125
624,-3543.35009765625
625,-4390.6689453125
626,-3049.88623046875
627,-3139.911376953125
628,-2315.175048828125
629,-3318.007568359375
630,-3036.279296875
631,-4047.918701171875
632,-3308.014404296875
633,-6046.8681640625
634,-3431.5888671875
635,-3919.644287109375
636,-3166.450439453125
637,-2240.080810546875
638,-3178.849365234375
639,-2676.44775390625
640,-6249.6279296875
641,-6600.515625
642,-3626.156982421875
643,-2507.589599609375
644,-3412.719970703125
645,-3195.25537109375
646,-5007.59033203125
647,-1669.98095703125
648,-3373.8232421875
649,-2619.5703125
650,-3906.630615234375
651,-3832.258056640625
652,-3674.999755859375
653,-2495.9775390625
654,-2141.52880859375
655,-3981.448974609375
656,-5258.32861328125
657,-4001.731201171875
658,-2221.804443359375
659,-2776.256103515625
660,-2558.4541015625
661,-2834.561767578125
662,-2982.025146484375
663,-2617.64501953125
664,-4202.6220703125
665,-3553.725341796875
666,-2253.315185546875
667,-3319.810302734375
668,-3046.845703125
669,-2184.521484375
670,-2764.94189453125
671,-2211.17236328125
672,-2444.5302734375
673,-2683.70263671875
674,-2485.279296875
675,-2728.9423828125
676,-1780.696533203125
677,-2210.51953125
678,-2176.48583984375
679,-3127.6689453125
680,-3035.840576171875
681,-2945.33251953125
682,-2472.049560546875
683,-3933.65380859375
684,-3157.409912109375
685,-2825.384765625
686,-3451.33642578125
687,-2385.68603515625
688,-2148.42626953125
689,-2820.766357421875
690,-2885.715087890625
691,-2962.408447265625
692,-3315.465087890625
693,-3508.959228515625
694,-3273.945556640625
695,-3197.462890625
696,-3101.544189453125
697,-2258.65380859375
698,-2847.569580078125
699,-3790.5693359375
700,-2066.904541015625
701,-2047.194580078125
702,-2905.5107421875
703,-2075.878173828125
704,-2363.5966796875
705,-2129.9580078125
706,-3835.9501953125
707,-3576.751220703125
708,-2001.4263916015625
709,-3817.257080078125
710,-3441.53515625
711,-3074.994873046875
712,-3480.249755859375
713,-2261.876953125
714,-3821.701416015625
715,-3292.46728515625
716,-3799.97509765625
717,-2780.585205078125
718,-3196.714599609375
719,-3069.3125
720,-1833.8128662109375
721,-3598.07177734375
722,-3820.6484375
723,-2648.330078125
724,-4435.966796875
725,-2697.689453125
726,-2890.73779296875
727,-3298.625
728,-2873.04541015625
729,-3178.875732421875
730,-2830.7919921875
731,-3203.25537109375
732,-2411.195068359375
733,-2020.7142333984375
734,-2192.91845703125
735,-2767.40869140625
736,-3020.965576171875
737,-2937.903076171875
738,-2341.625
739,-3984.936767578125
740,-4104.70703125
741,-3338.86474609375
742,-2099.773681640625
743,-3900.279541015625
744,-3246.157470703125
745,-1817.055419921875
746,-2381.22216796875
747,-2650.476318359375
748,-3115.558349609375
749,-3193.490478515625
750,-2354.4833984375
751,-3619.58447265625
752,-2375.3974609375
753,-2310.8154296875
754,-2637.9814453125
755,-3208.164306640625
756,-2296.425048828125
757,-2467.435791015625
758,-3100.541259765625
759,-3785.528076171875
760,-3009.777099609375
761,-3123.4287109375
762,-2879.63818359375
763,-3510.912353515625
764,-2145.2861328125
765,-3575.703857421875
766,-2693.272216796875
767,-1943.411865234375
768,-2918.943115234375
769,-2560.984130859375
770,-2914.67138671875
771,-3289.546142578125
772,-3116.216552734375
773,-3316.834228515625
774,-3803.67822265625
775,-3104.795654296875
776,-2958.52734375
777,-3546.123779296875
778,-2773.68505859375
779,-3246.51611328125
780,-2520.52099609375
781,-3448.310791015625
782,-4139.69775390625
783,-3214.3974609375
784,-2178.261474609375
785,-3641.098388671875
786,-2868.103759765625
787,-3053.3603515625
788,-3050.8603515625
789,-2441.591552734375
790,-2946.953125
791,-2819.10693359375
792,-4999.76611328125
793,-2346.248291015625
794,-3366.948974609375
795,-2205.441650390625
796,-2838.043701171875
797,-2961.64697265625
798,-4562.25
799,-2915.080078125
800,-1973.8212890625
801,-2912.778076171875
802,-2915.88671875
803,-2445.48291015625
804,-3428.585693359375
805,-2445.934326171875
806,-2056.541259765625
807,-4922.2353515625
808,-3076.940673828125
809,-3877.6201171875
810,-2714.65283203125
811,-3212.822265625
812,-3202.12109375
813,-2864.13134765625
814,-2836.974853515625
815,-2109.403564453125
816,-5390.8955078125
817,-3380.99658203125
818,-2492.562255859375
819,-3634.549560546875
820,-1977.912841796875
821,-4447.25341796875
822,-3527.876708984375
823,-2157.662841796875
824,-4601.70849609375
825,-3838.421142578125
826,-2347.9169921875
827,-3058.03857421875
828,-2946.08837890625
829,-2933.68896484375
830,-2351.998291015625
831,-2166.066162109375
832,-2464.227294921875
833,-3333.00146484375
834,-2531.032470703125
835,-4175.2802734375
836,-2869.79052734375
837,-2166.798583984375
838,-2996.911376953125
839,-2883.4775390625
840,-3420.158203125
841,-2612.5771484375
842,-4021.17724609375
843,-3220.65869140625
844,-1973.1065673828125
845,-3144.54638671875
846,-3595.137451171875
847,-4145.08837890625
848,-2895.55517578125
849,-3427.1904296875
850,-3877.27734375
851,-2010.48876953125
852,-4101.76220703125
853,-3678.587158203125
854,-3608.6484375
855,-3358.442138671875
856,-2978.302734375
857,-2901.561279296875
858,-3354.026611328125
859,-2354.1611328125
860,-2831.490966796875
861,-2815.505126953125
862,-3647.90234375
863,-2995.259521484375
864,-3434.877685546875
865,-3344.935546875
866,-4038.8759765625
867,-3116.17041015625
868,-3145.397705078125
869,-2875.085693359375
870,-2823.03564453125
871,-5534.126953125
872,-3246.381591796875
873,-2816.13232421875
874,-3486.093994140625
875,-2632.908447265625
876,-4452.20556640625
877,-5213.32568359375
878,-5308.66455078125
879,-3838.921875
880,-3617.2138671875
881,-5002.19775390625
882,-3896.916259765625
883,-3138.9189453125
884,-10911.109375
885,-3976.807861328125
886,-11868.94921875
887,-3836.87939453125
888,-10747.984375
889,-3202.4033203125
890,-5370.62890625
891,-2953.2333984375
892,-4208.12060546875
893,-4601.080078125
894,-4880.8955078125
895,-4219.9638671875
896,-4591.361328125
897,-3043.773681640625
898,-29912.71484375
899,-5623.67236328125
900,-3083.361572265625
901,-3216.37744140625
902,-2767.67626953125
903,-8930.0732421875
904,-2895.567138671875
905,-4680.4619140625
906,-4824.59912109375
907,-5097.9091796875
908,-7133.62939453125
909,-3521.8720703125
910,-5720.43798828125
911,-6681.54833984375
912,-3054.855712890625
913,-9057.5771484375
914,-4827.81396484375
915,-2438.091796875
916,-4128.48681640625
917,-2963.450439453125
918,-3470.4560546875
919,-2741.23388671875
920,-3528.768798828125
921,-3376.8857421875
922,-2673.732177734375
923,-3239.90673828125
924,-3636.15673828125
925,-3992.5400390625
926,-2538.248291015625
927,-2777.24658203125
928,-2657.89501953125
929,-4663.17236328125
930,-2165.599853515625
931,-2716.02490234375
932,-2199.479736328125
933,-3462.585205078125
934,-3554.257080078125
935,-3375.063232421875
936,-3826.371826171875
937,-3212.3623046875
938,-2369.816650390625
939,-5372.40234375
940,-2833.798583984375
941,-3012.37548828125
942,-2305.975341796875
943,-2993.31982421875
944,-5198.3359375
945,-4085.346923828125
946,-2074.7958984375
947,-3825.437255859375
948,-5272.32470703125
949,-3993.238525390625
950,-3416.660400390625
951,-3172.439208984375
952,-4565.03369140625
953,-4186.1904296875
954,-3167.0625
955,-2428.510498046875
956,-2702.26953125
957,-3126.78466796875
958,-3648.75146484375
959,-4015.912841796875
960,-3567.445556640625
961,-2683.588623046875
962,-2223.8759765625
963,-4018.248779296875
964,-5067.462890625
965,-4124.71240234375
966,-1946.9698486328125
967,-2457.748779296875
968,-2305.748779296875
969,-2365.805419921875
970,-5204.470703125
971,-5336.1376953125
972,-3589.50830078125
973,-2492.564697265625
974,-2952.8896484375
975,-3290.986083984375
976,-3073.82177734375
977,-3879.051513671875
978,-8680.1953125
979,-3975.4658203125
980,-3995.027099609375
981,-2723.130126953125
982,-2541.648193359375
983,-3658.699951171875
984,-4704.39794921875
985,-3052.16162109375
986,-2891.75634765625
987,-3590.444580078125
988,-2379.111572265625
989,-3462.368408203125
990,-2632.396728515625
991,-3079.998046875
992,-4560.10888671875
993,-3368.707763671875
994,-2679.919921875
995,-3358.738037109375
996,-2503.7158203125
997,-3025.6484375
998,-3022.896484375
999,-3873.846435546875
1000,-6021.9345703125
1001,-2628.99169921875
1002,-3024.2275390625
1003,-3875.06884765625
1004,-3945.192138671875
1005,-2694.36865234375
1006,-3387.41162109375
1007,-2344.567626953125
1008,-3666.59521484375
1009,-4224.0458984375
1010,-2223.455810546875
1011,-2899.150146484375
1012,-3640.061767578125
1013,-2856.642578125
1014,-4733.44873046875
1015,-3893.0791015625
1016,-5086.1318359375
1017,-2891.061767578125
1018,-2582.139892578125
1019,-2470.2080078125
1020,-3807.4375
1021,-3307.742919921875
1022,-3126.87646484375
1023,-2813.60302734375
1024,-2141.732666015625
1025,-2636.212890625
1026,-3240.16943359375
1027,-2118.4951171875
1028,-2583.311279296875
1029,-2434.781982421875
1030,-3894.850341796875
1031,-3062.489990234375
1032,-3442.986572265625
1033,-3255.12646484375
1034,-3552.30224609375
1035,-4266.56591796875
1036,-3747.884765625
1037,-4107.626953125
1038,-5088.1826171875
1039,-6095.2890625
1040,-6664.69677734375
1041,-4479.2607421875
1042,-7226.77392578125
1043,-4494.55859375
1044,-3382.651611328125
1045,-7642.8720703125
1046,-6879.9287109375
1047,-5864.4697265625
1048,-7604.11865234375
1049,-4386.26123046875
1050,-4147.126953125
1051,-4628.99658203125
1052,-5040.51171875
1053,-5319.10693359375
1054,-5670.119140625
1055,-3009.97802734375
1056,-3600.3701171875
1057,-4102.24609375
1058,-2918.833984375
1059,-4334.2412109375
1060,-3411.17041015625
1061,-3086.890869140625
1062,-5135.7509765625
1063,-3483.758056640625
1064,-2671.102783203125
1065,-3384.263671875
1066,-3538.522216796875
1067,-5141.14501953125
1068,-1470.6038818359375
1069,-2971.080810546875
1070,-5283.67041015625
1071,-3410.695556640625
1072,-3705.09033203125
1073,-3012.998779296875
1074,-3503.501953125
1075,-3932.103515625
1076,-5524.07763671875
1077,-4404.0205078125
1078,-2875.87158203125
1079,-3582.5986328125
1080,-2074.99560546875
1081,-4146.86962890625
1082,-4917.3583984375
1083,-3689.1787109375
1084,-3214.2646484375
1085,-2787.72412109375
1086,-3212.698486328125
1087,-4030.1923828125
1088,-4247.5849609375
1089,-5304.1904296875
1090,-3895.857421875
1091,-4485.7666015625
1092,-3505.54541015625
1093,-3295.953369140625
1094,-4443.06787109375
1095,-5106.02197265625
1096,-3450.928466796875
1097,-5208.36865234375
1098,-5021.09619140625
1099,-5460.7685546875
1100,-4883.88525390625
1101,-3996.464111328125
1102,-4163.70361328125
1103,-6921.75341796875
1104,-6355.3251953125
1105,-6059.45263671875
1106,-5641.26025390625
1107,-5258.23095703125
1108,-6062.78955078125
1109,-5787.21728515625
1110,-5660.6513671875
1111,-6700.37890625
1112,-4266.85107421875
1113,-4950.61669921875
1114,-5218.4521484375
1115,-5602.94287109375
1116,-3543.202880859375
1117,-2694.750732421875
1118,-3814.190185546875
1119,-2792.0927734375
1120,-3786.348876953125
1121,-5690.26904296875
1122,-6295.78466796875
1123,-6518.7646484375
1124,-7636.40771484375
1125,-11685.955078125
1126,-3305.178955078125
1127,-15214.1748046875
1128,-7288.876953125
1129,-7395.3671875
1130,-4194.56640625
1131,-8029.376953125
1132,-10553.13671875
1133,-6939.400390625
1134,-8985.59375
1135,-5844.5185546875
1136,-2719.4111328125
1137,-6919.77783203125
1138,-2717.230224609375
1139,-4822.02490234375
1140,-7265.986328125
1141,-7190.6884765625
1142,-3946.862060546875
1143,-5039.3720703125
1144,-3815.160400390625
1145,-4159.75634765625
1146,-9414.599609375
1147,-10801.0302734375
1148,-3246.36474609375
1149,-5465.45947265625
1150,-5841.60205078125
1151,-5253.5390625
1152,-2831.767822265625
1153,-3085.043212890625
1154,-3771.0166015625
1155,-2917.310791015625
1156,-2443.601318359375
1157,-2411.08837890625
1158,-3729.343994140625
1159,-5598.71533203125
1160,-3466.90185546875
1161,-3042.488525390625
1162,-3954.72314453125
1163,-3261.611083984375
1164,-3165.251708984375
1165,-3846.72314453125
1166,-5367.88525390625
1167,-3242.4169921875
1168,-3826.753173828125
1169,-4224.9541015625
1170,-2615.2998046875
1171,-4578.47509765625
1172,-2870.740234375
1173,-4157.06591796875
1174,-3804.78857421875
1175,-2871.4912109375
1176,-3733.760009765625
1177,-3421.7890625
1178,-6109.380859375
1179,-3935.559326171875
1180,-3157.2412109375
1181,-3449.6962890625
1182,-3648.396728515625
1183,-4583.46728515625
1184,-4048.71923828125
1185,-2825.54736328125
1186,-2731.777587890625
1187,-6959.41015625
1188,-4335.83984375
1189,-4469.021484375
1190,-3850.744873046875
1191,-3139.931884765625
1192,-2657.228759765625
1193,-4978.85693359375
1194,-4355.92333984375
1195,-3531.79833984375
1196,-4482.5400390625
1197,-4684.02685546875
1198,-4404.6787109375
1199,-2607.255126953125
1200,-6014.23876953125
1201,-2103.6455078125
1202,-4540.78076171875
1203,-3590.6259765625
1204,-3275.10009765625
1205,-3465.2109375
1206,-2425.0068359375
1207,-3929.2958984375
1208,-3203.089111328125
1209,-4147.05908203125
1210,-1711.6871337890625
1211,-4323.2666015625
1212,-2483.364013671875
1213,-4053.08203125
1214,-3910.117431640625
1215,-3178.72900390625
1216,-4100.75732421875
1217,-3057.943603515625
1218,-3312.737548828125
1219,-3325.0458984375
1220,-3352.166748046875
1221,-4664.43310546875
1222,-4549.61328125
1223,-4014.66259765625
1224,-3326.73583984375
1225,-2506.129150390625
1226,-3966.256591796875
1227,-3881.996826171875
1228,-3725.290283203125
1229,-2984.625732421875
1230,-3883.695068359375
1231,-3641.34423828125
1232,-2927.765625
1233,-3379.564697265625
1234,-4607.7607421875
1235,-3045.702392578125
1236,-4244.15869140625
1237,-4444.93212890625
1238,-3428.754150390625
1239,-3377.7587890625
1240,-5625.63232421875
1241,-3315.004150390625
1242,-4398.58154296875
1243,-3393.60693359375
1244,-8811.408203125
1245,-5144.54296875
1246,-3022.5126953125
1247,-2988.48876953125
1248,-3671.50537109375
1249,-3452.3984375
1250,-4350.14404296875
1251,-4086.779052734375
1252,-4186.224609375
1253,-4413.73779296875
1254,-2795.0224609375
1255,-2796.20166015625
1256,-3743.533203125
1257,-3410.23193359375
1258,-4042.08349609375
1259,-3783.865966796875
1260,-4153.28857421875
1261,-4430.181640625
1262,-3400.39501953125
1263,-4577.5078125
1264,-3561.476806640625
1265,-2767.410400390625
1266,-3918.96533203125
