,agent/actor_loss
101,1.0711263418197632
102,0.4187646806240082
103,0.06627047061920166
104,0.037774547934532166
105,0.059486012905836105
106,0.10434461385011673
107,0.1694604605436325
108,0.20449985563755035
109,0.22115600109100342
110,0.2410138100385666
111,0.2323758602142334
112,0.23554329574108124
113,0.2953304648399353
114,0.20997393131256104
115,0.22523021697998047
116,0.20827414095401764
117,0.2022312432527542
118,0.21335817873477936
119,0.1984453797340393
120,0.31910228729248047
121,0.3009691834449768
122,0.2552880048751831
123,0.31408873200416565
124,0.40595588088035583
125,0.3291296660900116
126,0.33277374505996704
127,0.36159220337867737
128,0.32279372215270996
129,0.4898233413696289
130,0.4568491280078888
131,0.4565657675266266
132,0.36799171566963196
133,0.4569932520389557
134,0.48360228538513184
135,0.38452234864234924
136,0.45526397228240967
137,0.4553336799144745
138,0.4248848259449005
139,0.42221665382385254
140,0.4539354741573334
141,0.5808244347572327
142,0.48631855845451355
143,0.5548248291015625
144,0.4845990240573883
145,0.47427669167518616
146,0.5117654204368591
147,0.5005125403404236
148,0.41800805926322937
149,0.44872990250587463
150,0.5853255391120911
151,0.5585189461708069
152,0.5066625475883484
153,0.42729905247688293
154,0.5709559917449951
155,0.6386632323265076
156,0.5889129042625427
157,0.6022217869758606
158,0.511036217212677
159,0.5246143341064453
160,0.5807879567146301
161,0.5962772965431213
162,0.5590934157371521
163,0.6401868462562561
164,0.5180768370628357
165,0.5389864444732666
166,0.5729503035545349
167,0.5497487187385559
168,0.6516020894050598
169,0.5325190424919128
170,0.6000555157661438
171,0.6078528761863708
172,0.7103822827339172
173,0.6245718002319336
174,0.5707847476005554
175,0.5689552426338196
176,0.5404250025749207
177,0.5569325685501099
178,0.5587930083274841
179,0.6316202878952026
180,0.6020198464393616
181,0.6392231583595276
182,0.6350319981575012
183,0.7033014297485352
184,0.5927422046661377
185,0.6265437602996826
186,0.6242878437042236
187,0.8023650050163269
188,0.6751187443733215
189,0.6137326955795288
190,0.5955088138580322
191,0.7150959372520447
192,0.6968253254890442
193,0.7178776860237122
194,0.7060098648071289
195,0.6700358986854553
196,0.717292070388794
197,0.7031447291374207
198,0.6789272427558899
199,0.5546563863754272
200,0.5270357131958008
201,0.6795026659965515
202,0.6424723267555237
203,0.75865238904953
204,0.5794728994369507
205,0.7005298137664795
206,0.5787078738212585
207,0.6167338490486145
208,0.6719349026679993
209,0.6446645855903625
210,0.6770498156547546
211,0.6077926158905029
212,0.6844783425331116
213,0.5970541834831238
214,0.7014338374137878
215,0.6112700700759888
216,0.5576549172401428
217,0.6498022079467773
218,0.5857093930244446
219,0.6589788794517517
220,0.5273670554161072
221,0.5947687029838562
222,0.6709043383598328
223,0.532014787197113
224,0.6485411524772644
225,0.5695976614952087
226,0.5786707997322083
227,0.5203589200973511
228,0.6531060934066772
229,0.5900300741195679
230,0.6148268580436707
231,0.7125937342643738
232,0.5429286360740662
233,0.5928017497062683
234,0.661250114440918
235,0.6005258560180664
236,0.6531737446784973
237,0.5965168476104736
238,0.5498426556587219
239,0.5634788870811462
240,0.48839423060417175
241,0.582597017288208
242,0.6755731701850891
243,0.5615110397338867
244,0.5858206748962402
245,0.5913720726966858
246,0.5807886123657227
247,0.6522566676139832
248,0.5955585837364197
249,0.6291117072105408
250,0.6492335796356201
251,0.5878036618232727
252,0.5676511526107788
253,0.5923911333084106
254,0.6455334424972534
255,0.6901804804801941
256,0.5973483920097351
257,0.5127626657485962
258,0.6217136979103088
259,0.6565447449684143
260,0.6592140793800354
261,0.6708772778511047
262,0.6269761323928833
263,0.5468681454658508
264,0.5729697942733765
265,0.5691143870353699
266,0.6224976181983948
267,0.642571747303009
268,0.5164659023284912
269,0.6678760051727295
270,0.5081055760383606
271,0.5888181328773499
272,0.6041383147239685
273,0.5848047137260437
274,0.7181322574615479
275,0.6009514927864075
276,0.6469114422798157
277,0.6446412205696106
278,0.6094040274620056
279,0.6756210327148438
280,0.4969557821750641
281,0.6206418871879578
282,0.6227712035179138
283,0.6254071593284607
284,0.5927727818489075
285,0.5190942883491516
286,0.6303386092185974
287,0.6154281497001648
288,0.5724732279777527
