,agent/total_reward
269,-5915.29736328125
270,-45405.73828125
271,-17680.4296875
272,-4771.66259765625
273,-2128.552978515625
274,-3718.464111328125
275,-49568.36328125
276,-35031.9921875
277,-2716.34033203125
278,-4199.7177734375
279,-18338.025390625
280,-33266.88671875
281,-14785.75
282,-15479.265625
283,-14526.576171875
284,-50431.625
285,-2733.4189453125
286,-4994.41015625
287,-4254.02392578125
288,-4225.95556640625
289,-4051.094970703125
290,-5070.2001953125
291,-4613.9853515625
292,-19240.365234375
293,-4072.8515625
294,-3979.3603515625
295,-4564.119140625
296,-5089.17724609375
297,-4293.130859375
298,-2464.17626953125
299,-2415.9921875
300,-3454.737060546875
301,-4159.412109375
302,-2380.403076171875
303,-3641.59716796875
304,-4004.068115234375
305,-1757.760009765625
306,-3674.189697265625
307,-4920.43896484375
308,-4068.732421875
309,-3475.994384765625
310,-2434.395751953125
311,-3048.594482421875
312,-4906.099609375
313,-7478.05322265625
314,-4738.34326171875
315,-2994.945556640625
316,-3507.95068359375
317,-47812.51171875
318,-2594.159423828125
319,-2564.8701171875
320,-30446.767578125
321,-4256.32373046875
322,-5649.89599609375
323,-4337.05712890625
324,-5332.25927734375
325,-4710.83154296875
326,-3586.771484375
327,-3364.0986328125
328,-2902.907470703125
329,-1811.0433349609375
330,-2724.4248046875
331,-3857.450439453125
332,-4078.911376953125
333,-4816.474609375
334,-5522.42919921875
335,-4751.54638671875
336,-25431.09765625
337,-2920.153564453125
338,-42246.328125
339,-2525.359130859375
340,-3442.0791015625
341,-3094.925537109375
342,-2986.93310546875
343,-3138.845458984375
344,-3646.689453125
345,-3809.018310546875
346,-4705.43310546875
347,-3847.036376953125
348,-4265.68310546875
349,-2377.49267578125
350,-7416.53076171875
351,-3625.976806640625
352,-3062.000244140625
353,-3042.175048828125
354,-2883.886962890625
355,-3115.2626953125
356,-3305.70361328125
357,-5150.04345703125
358,-2820.01025390625
359,-2993.0107421875
360,-3596.946533203125
361,-2045.8504638671875
362,-2660.158935546875
363,-3291.9892578125
364,-4291.55859375
365,-3327.2529296875
366,-8902.94140625
367,-3835.5302734375
368,-3307.356689453125
369,-3282.352783203125
370,-4974.55908203125
371,-2509.60791015625
372,-4855.70068359375
373,-2860.547119140625
374,-3563.122314453125
375,-2653.18115234375
376,-4008.803466796875
377,-2631.04296875
378,-3547.9697265625
379,-2686.600830078125
380,-3510.9580078125
381,-2564.48583984375
382,-8134.1552734375
383,-3083.280517578125
384,-1988.5076904296875
385,-4292.46875
386,-4024.7158203125
387,-4361.2119140625
388,-2972.7421875
389,-3551.616455078125
390,-2783.608642578125
391,-4062.36865234375
392,-3876.984375
393,-3616.567626953125
394,-5073.26708984375
395,-5733.63232421875
396,-3565.66455078125
397,-2891.90234375
398,-3220.05517578125
399,-4791.5078125
400,-2451.0478515625
401,-4142.33935546875
402,-2873.6904296875
403,-3113.128662109375
404,-5826.369140625
405,-3311.052001953125
406,-3318.115966796875
407,-5674.77197265625
408,-3896.802001953125
409,-4884.83056640625
410,-4527.60986328125
411,-2648.988037109375
412,-3064.605224609375
413,-1980.1370849609375
414,-2007.43798828125
415,-4635.5869140625
416,-4508.36181640625
417,-5853.73828125
418,-2030.95703125
419,-3371.731201171875
420,-3682.89111328125
421,-5993.71826171875
422,-5207.17431640625
423,-3501.8447265625
424,-5799.82470703125
425,-3345.3203125
426,-3250.0595703125
427,-5040.00146484375
428,-3181.535400390625
429,-3676.770263671875
430,-3739.583740234375
431,-3188.91845703125
432,-3604.7216796875
433,-4723.45556640625
434,-2838.029296875
435,-3589.691650390625
436,-4850.525390625
437,-4281.5302734375
438,-3920.28564453125
439,-2279.26220703125
440,-3524.8388671875
441,-3206.06201171875
442,-2624.575439453125
443,-4718.49658203125
444,-6865.23095703125
445,-2992.329345703125
446,-4157.99560546875
447,-4541.55712890625
448,-2487.29443359375
449,-5545.125
450,-3357.333740234375
451,-3226.752197265625
452,-2915.9541015625
453,-5190.669921875
454,-5743.4462890625
455,-3352.657958984375
456,-3608.9501953125
457,-3994.472412109375
458,-2956.8671875
459,-3970.560791015625
460,-3135.684326171875
461,-3365.279541015625
462,-2818.4921875
463,-2300.36181640625
464,-5007.6416015625
465,-2463.900634765625
466,-4059.332763671875
467,-2150.1318359375
468,-2838.036376953125
469,-3243.801025390625
470,-2587.14794921875
471,-4157.3310546875
472,-3296.5009765625
473,-4296.86474609375
474,-2721.88330078125
475,-3720.7578125
476,-5625.09130859375
477,-3691.552734375
478,-4559.13623046875
479,-2800.3388671875
480,-3147.52001953125
481,-1920.54833984375
482,-2299.1708984375
483,-2125.52392578125
484,-2797.10400390625
485,-2889.463623046875
486,-4061.00048828125
487,-5046.4296875
488,-2436.7314453125
489,-2681.31298828125
490,-3992.418212890625
491,-2543.662841796875
492,-2718.68310546875
493,-4735.57177734375
494,-5057.62548828125
495,-3047.78076171875
496,-9579.2001953125
497,-3198.4375
498,-2468.81201171875
499,-2250.24951171875
500,-3360.26220703125
501,-4112.15087890625
502,-3000.612060546875
503,-3546.92333984375
504,-3210.20068359375
505,-3119.69677734375
506,-2741.78515625
507,-4722.0673828125
508,-3778.5400390625
509,-2669.310791015625
510,-4781.87939453125
511,-4353.46435546875
512,-3803.668212890625
513,-3190.569580078125
514,-3611.583251953125
515,-4811.9453125
516,-4141.2265625
517,-3176.230224609375
518,-2402.325927734375
519,-3022.905517578125
520,-4153.78515625
521,-3602.38720703125
522,-4956.74462890625
523,-4372.72802734375
524,-4822.40673828125
525,-3451.044921875
526,-2128.894775390625
527,-2485.21630859375
528,-4897.39453125
529,-4960.28857421875
530,-3602.986572265625
531,-3119.673095703125
532,-2295.8779296875
533,-4606.7841796875
534,-2909.16357421875
535,-2122.731201171875
536,-2374.138671875
537,-3352.881103515625
538,-4338.49755859375
539,-3555.109375
540,-5208.5537109375
541,-5382.6884765625
542,-4328.82763671875
543,-2270.930419921875
544,-5765.40869140625
545,-3792.662109375
546,-4537.23486328125
547,-3884.54736328125
548,-3435.638427734375
549,-2240.011474609375
550,-3418.853759765625
551,-3538.634521484375
552,-2717.0654296875
553,-3267.316650390625
554,-3549.501708984375
555,-2414.6748046875
556,-4424.02197265625
557,-3700.76904296875
558,-4376.423828125
559,-4502.533203125
560,-3869.045654296875
561,-2763.424560546875
562,-3461.50732421875
563,-5267.16650390625
564,-3495.01318359375
565,-3216.5849609375
566,-4146.93896484375
567,-4922.61279296875
568,-3169.134765625
569,-5414.53076171875
570,-3025.718505859375
571,-3294.994140625
572,-3219.910400390625
573,-5026.55078125
574,-2880.971923828125
575,-4925.984375
576,-4040.966064453125
577,-4213.59130859375
578,-3444.8076171875
579,-3016.56884765625
580,-3840.774169921875
581,-3459.2578125
582,-4205.3037109375
583,-6053.05615234375
584,-4545.95068359375
585,-2824.33837890625
586,-3890.972412109375
587,-3457.699951171875
588,-3793.586181640625
589,-3338.576416015625
590,-2261.21044921875
591,-3692.1201171875
592,-5104.044921875
593,-3491.568603515625
594,-2715.86767578125
595,-2415.973876953125
596,-3103.74169921875
597,-4289.49169921875
598,-4336.7890625
599,-3500.400146484375
600,-3516.185791015625
601,-2556.893798828125
602,-3211.13916015625
603,-4398.3935546875
604,-3136.96337890625
605,-3297.58544921875
606,-3552.146728515625
607,-3367.7529296875
608,-3219.259521484375
609,-4490.92626953125
610,-3640.271240234375
611,-3035.5146484375
612,-4749.1044921875
613,-4135.7763671875
614,-3294.03076171875
615,-3666.352783203125
616,-2649.085205078125
617,-3483.013916015625
618,-3279.9453125
619,-3117.173828125
620,-2772.779541015625
621,-3284.89501953125
622,-6338.4130859375
623,-3586.792236328125
624,-3528.6103515625
625,-3255.51123046875
626,-3375.88525390625
627,-5199.96484375
628,-4361.2646484375
629,-3272.66748046875
630,-3195.0244140625
631,-3742.835205078125
632,-3748.8125
633,-3512.8466796875
634,-2074.94921875
635,-2900.576904296875
636,-4751.59375
637,-6023.50390625
638,-4127.51220703125
639,-2873.2958984375
640,-2550.5966796875
641,-4202.33984375
642,-2486.15234375
643,-5178.189453125
644,-4053.983642578125
645,-3482.166015625
646,-4775.1025390625
647,-4754.56103515625
648,-6416.458984375
649,-5525.9482421875
650,-3363.741455078125
651,-4007.188232421875
652,-3035.050048828125
653,-3144.164306640625
654,-2547.16650390625
655,-3878.040283203125
656,-5807.6025390625
657,-2858.123291015625
658,-2951.3271484375
659,-3381.603515625
660,-6284.81689453125
661,-4333.146484375
662,-4059.4560546875
663,-3189.97509765625
664,-4033.196533203125
665,-4015.6796875
666,-4523.53369140625
667,-3346.646728515625
668,-3525.961669921875
669,-3599.712158203125
670,-4696.234375
671,-4878.32177734375
672,-4778.6494140625
673,-3188.40576171875
674,-4287.6669921875
675,-3756.802001953125
676,-4018.578369140625
677,-3483.6767578125
678,-1968.7498779296875
679,-4735.88427734375
680,-4466.9736328125
681,-1861.0760498046875
682,-4160.20849609375
683,-3429.116943359375
684,-5052.60107421875
685,-3440.47265625
686,-5544.5576171875
687,-1830.7740478515625
688,-4575.24853515625
689,-3668.8037109375
690,-4246.83447265625
691,-2916.386474609375
692,-3833.086181640625
693,-4078.674560546875
694,-2401.17578125
695,-2229.4140625
696,-3761.25244140625
697,-3488.0107421875
698,-3829.017822265625
699,-3677.727294921875
700,-4281.4501953125
701,-4466.38330078125
702,-2355.161865234375
703,-3128.42041015625
704,-3662.096923828125
705,-3587.827880859375
706,-3268.935546875
707,-5701.60791015625
708,-2665.8486328125
709,-3280.240234375
710,-3456.65185546875
711,-3998.32275390625
712,-3990.591064453125
713,-1853.93310546875
714,-3477.911376953125
715,-5200.8876953125
716,-3355.70849609375
717,-3381.731689453125
718,-2544.014404296875
719,-3172.936279296875
720,-4679.0166015625
721,-4286.25146484375
722,-2180.05810546875
723,-2964.97900390625
724,-2774.883544921875
725,-3253.353515625
726,-2367.571044921875
727,-4086.998291015625
728,-3896.91943359375
729,-3411.796142578125
730,-3801.679931640625
731,-2701.55908203125
732,-3618.35302734375
733,-2052.259765625
734,-2642.874755859375
735,-2374.883056640625
736,-4495.41748046875
737,-4723.10107421875
738,-4053.140380859375
739,-2604.654052734375
740,-3356.1884765625
741,-2980.458984375
742,-4389.1455078125
743,-3606.614501953125
744,-1655.3917236328125
745,-5012.82275390625
746,-4546.62841796875
747,-3188.891357421875
748,-4177.48388671875
749,-3953.069091796875
750,-3358.9609375
751,-5266.4609375
752,-4125.39794921875
753,-4261.67236328125
754,-4513.5302734375
755,-4087.45654296875
756,-3023.441162109375
757,-3358.95166015625
758,-3997.352783203125
759,-2371.959716796875
760,-4335.40087890625
761,-2414.770263671875
762,-2314.137451171875
763,-2579.319580078125
764,-7153.876953125
765,-2678.550537109375
766,-4064.6279296875
767,-3371.093994140625
768,-2290.623291015625
769,-3947.14013671875
770,-3726.385498046875
771,-2926.175537109375
772,-5432.5712890625
773,-4301.14990234375
774,-2825.88037109375
775,-3029.349609375
776,-3586.023193359375
777,-4332.6416015625
778,-3393.477294921875
779,-6808.12744140625
780,-2927.33349609375
781,-2921.396728515625
782,-3161.780029296875
783,-2219.609619140625
784,-3962.55859375
785,-2382.7392578125
786,-1756.2774658203125
787,-2916.043212890625
788,-4478.3701171875
789,-3119.6865234375
790,-6240.990234375
791,-3252.982421875
792,-2793.82958984375
793,-3610.5224609375
794,-4436.19287109375
795,-2832.333251953125
796,-4969.53369140625
797,-4733.89697265625
798,-3258.014404296875
799,-4004.741455078125
800,-1798.35693359375
801,-3572.775390625
802,-3065.03466796875
803,-3405.2177734375
804,-2500.719970703125
805,-3242.473388671875
806,-3881.4267578125
807,-3644.572265625
808,-4976.744140625
809,-4868.7431640625
810,-3906.724609375
811,-2829.41748046875
812,-3914.571044921875
813,-2407.764404296875
814,-5147.40185546875
815,-3674.261962890625
816,-3388.180908203125
817,-3081.979736328125
818,-5107.32470703125
819,-2879.670166015625
820,-4393.42578125
821,-3841.797607421875
822,-2767.822265625
823,-3003.880859375
824,-4597.55615234375
825,-3241.63232421875
826,-2939.845947265625
827,-4163.533203125
828,-2439.325439453125
829,-3661.9453125
830,-4756.5380859375
831,-4433.6484375
832,-3439.29052734375
833,-3253.598876953125
834,-1886.159912109375
835,-3321.131591796875
836,-5283.154296875
837,-3968.76416015625
838,-3822.059326171875
839,-3677.8115234375
840,-4386.37353515625
841,-3923.71484375
842,-3743.239013671875
843,-3422.191162109375
844,-2914.736572265625
845,-2848.39404296875
846,-2736.317626953125
847,-4254.34228515625
848,-3130.126953125
849,-2811.16943359375
850,-3387.075927734375
851,-3531.73876953125
852,-3677.8583984375
853,-3451.34033203125
854,-2800.016357421875
855,-3907.14453125
856,-2565.0908203125
857,-5113.6171875
858,-4723.86572265625
859,-3610.628662109375
860,-4758.26416015625
861,-2936.95361328125
862,-4503.58203125
863,-3848.08349609375
864,-2684.091064453125
865,-4525.43896484375
866,-3793.2158203125
867,-3704.131103515625
868,-5644.1025390625
869,-2147.7646484375
870,-3279.365966796875
871,-3388.489501953125
872,-5737.79248046875
873,-2345.890380859375
874,-2735.295654296875
875,-2768.4501953125
876,-5199.22216796875
877,-2439.1259765625
878,-4233.27294921875
879,-3108.994140625
880,-2976.67041015625
881,-3288.722412109375
882,-2935.269775390625
883,-2160.67236328125
884,-2350.165283203125
885,-3614.72509765625
886,-3398.994384765625
887,-2644.004150390625
888,-4246.32373046875
889,-3341.771240234375
890,-3849.351806640625
891,-3683.979248046875
892,-2660.918212890625
893,-2437.70654296875
894,-5880.05859375
895,-4307.86767578125
896,-3589.860107421875
897,-3629.291015625
898,-2786.42138671875
899,-5067.91064453125
900,-3626.06201171875
901,-6201.55810546875
902,-5919.69287109375
903,-6543.171875
904,-5220.490234375
905,-4050.05322265625
906,-2613.056884765625
907,-2866.156982421875
908,-5888.23583984375
909,-3029.11474609375
910,-2156.82373046875
911,-2110.890625
912,-2641.451416015625
913,-3707.805908203125
914,-2376.41455078125
915,-3480.647705078125
916,-5142.4033203125
917,-6049.63525390625
918,-4484.5732421875
919,-3314.974853515625
920,-3720.3916015625
921,-2961.63427734375
922,-2734.229736328125
923,-2909.544189453125
924,-3586.763916015625
925,-2314.4853515625
926,-2246.349609375
927,-2314.203369140625
928,-3546.27392578125
929,-3475.741455078125
930,-9082.103515625
931,-3479.897216796875
932,-5088.45947265625
933,-9376.078125
934,-2227.688720703125
935,-2173.95703125
936,-4186.81787109375
937,-3283.95166015625
938,-2627.603515625
939,-3747.4267578125
940,-4171.43017578125
941,-2883.764404296875
942,-3140.659912109375
943,-3243.046630859375
944,-3035.4931640625
945,-3061.2939453125
946,-3890.45263671875
947,-2796.61083984375
948,-3767.158203125
949,-3820.365234375
950,-3549.311767578125
951,-3437.722412109375
952,-2716.824951171875
953,-3390.00048828125
954,-2689.42529296875
955,-3654.19677734375
956,-2414.98095703125
957,-2886.755615234375
958,-3162.870849609375
959,-4093.02392578125
960,-2964.497314453125
961,-3984.238525390625
962,-3232.4140625
963,-3298.592041015625
964,-3999.24609375
965,-2080.73583984375
966,-3362.9150390625
967,-3744.26953125
968,-9522.91015625
969,-2791.11865234375
970,-2637.8095703125
971,-2829.4365234375
972,-6546.69189453125
973,-3988.6474609375
974,-3470.360595703125
975,-3199.16845703125
976,-1859.13037109375
977,-3185.66259765625
978,-3543.521484375
979,-3151.616943359375
980,-4807.7041015625
981,-4239.40625
982,-2279.8984375
983,-3326.512939453125
984,-5073.794921875
985,-1942.3831787109375
986,-3283.760498046875
987,-2849.679931640625
988,-4087.133544921875
989,-5121.5927734375
990,-2994.07373046875
991,-3038.38037109375
992,-3617.83935546875
993,-3552.591796875
994,-3720.86865234375
995,-1857.523193359375
996,-2393.44091796875
997,-3049.906494140625
998,-4736.21728515625
999,-5780.01220703125
1000,-2698.16015625
1001,-2985.84814453125
1002,-1915.9852294921875
1003,-3630.517333984375
1004,-3752.34375
1005,-2996.494140625
1006,-9395.0341796875
1007,-3394.047119140625
1008,-5949.138671875
1009,-6022.46337890625
1010,-4951.8818359375
1011,-3688.16357421875
1012,-3366.488525390625
1013,-2483.602783203125
1014,-6055.2001953125
1015,-1451.2685546875
1016,-2993.571044921875
1017,-3068.077880859375
1018,-9994.517578125
1019,-2941.26904296875
1020,-4035.466796875
1021,-3224.61376953125
1022,-5949.27001953125
1023,-10618.9013671875
1024,-3257.75830078125
1025,-2539.301513671875
1026,-3928.310302734375
1027,-3251.22021484375
1028,-3992.211669921875
1029,-2767.9833984375
1030,-4577.5234375
1031,-3353.04248046875
1032,-2946.201416015625
1033,-7690.0986328125
1034,-2513.7861328125
1035,-2996.0087890625
1036,-3212.575439453125
1037,-3377.04345703125
1038,-2771.087890625
1039,-2625.366943359375
1040,-3283.435302734375
1041,-4243.13037109375
1042,-4496.88232421875
1043,-2636.005859375
1044,-8529.50390625
1045,-5099.22412109375
1046,-1929.7298583984375
1047,-4511.05224609375
1048,-3541.76220703125
1049,-6278.0224609375
1050,-4322.52880859375
1051,-4890.39453125
1052,-4352.90087890625
1053,-7458.7333984375
1054,-3197.68994140625
1055,-3183.96826171875
1056,-5358.1806640625
1057,-3697.550537109375
1058,-2437.956787109375
1059,-6360.5361328125
1060,-2586.69873046875
1061,-2492.472412109375
1062,-13078.0673828125
1063,-3152.109130859375
1064,-5037.580078125
1065,-4322.9130859375
1066,-3560.009521484375
1067,-1720.63916015625
1068,-4598.7626953125
1069,-3354.588134765625
1070,-4470.1298828125
1071,-3942.12890625
1072,-3545.96337890625
1073,-10320.2392578125
1074,-3087.6396484375
1075,-2549.104248046875
1076,-11688.45703125
1077,-12166.8857421875
1078,-2337.670166015625
1079,-3054.349609375
1080,-3833.145263671875
1081,-2483.999755859375
1082,-2507.615966796875
1083,-3075.044677734375
1084,-3019.537353515625
1085,-3868.83642578125
1086,-3431.873779296875
1087,-3137.61572265625
1088,-2939.17578125
1089,-5259.11083984375
1090,-3304.52685546875
1091,-4012.317626953125
1092,-5159.68212890625
1093,-4771.7880859375
1094,-2891.45166015625
1095,-5576.166015625
1096,-2293.7705078125
1097,-2360.298583984375
1098,-4956.02001953125
1099,-4397.998046875
1100,-29441.365234375
1101,-2541.0546875
1102,-3853.186279296875
1103,-3054.6884765625
1104,-2727.2119140625
1105,-3200.4443359375
1106,-3989.798095703125
1107,-3708.671630859375
1108,-3201.26611328125
1109,-3569.9619140625
1110,-2263.181884765625
1111,-13457.9248046875
1112,-3715.186767578125
1113,-4475.341796875
1114,-2604.441162109375
1115,-6480.76611328125
1116,-4588.07470703125
1117,-3155.252197265625
1118,-6024.3134765625
1119,-4182.3359375
1120,-3224.502685546875
1121,-3777.666259765625
1122,-6025.107421875
1123,-7357.1962890625
1124,-6685.173828125
1125,-5263.65771484375
1126,-4696.228515625
1127,-5786.20703125
1128,-2364.320556640625
1129,-2765.212158203125
1130,-2898.500732421875
1131,-5522.9091796875
1132,-4756.83056640625
1133,-3170.735595703125
1134,-3679.667236328125
1135,-2595.031982421875
1136,-5932.57080078125
1137,-2636.694580078125
1138,-3829.968017578125
1139,-4614.37109375
1140,-3806.88037109375
1141,-3248.069580078125
1142,-2842.853271484375
1143,-3206.473876953125
1144,-4321.59423828125
1145,-2662.048095703125
1146,-3993.240234375
1147,-2890.49560546875
1148,-4419.9560546875
1149,-2889.14990234375
1150,-3354.883544921875
1151,-10273.2734375
1152,-2620.594970703125
1153,-3575.5078125
1154,-13823.9619140625
1155,-3541.340576171875
1156,-2899.9912109375
1157,-3322.1845703125
1158,-5481.89990234375
1159,-4981.47998046875
1160,-6446.02294921875
1161,-5257.32568359375
1162,-8366.7021484375
1163,-4395.8154296875
1164,-4636.54638671875
1165,-2665.57861328125
1166,-3139.58251953125
1167,-6278.4306640625
1168,-2170.017822265625
1169,-2795.011962890625
1170,-2769.1962890625
1171,-6033.6806640625
1172,-3160.2216796875
1173,-2461.3046875
1174,-4897.7509765625
1175,-3824.726318359375
1176,-5980.9619140625
1177,-3378.8056640625
1178,-3381.96630859375
1179,-2639.826171875
1180,-2886.23095703125
1181,-3075.638671875
1182,-4522.83056640625
1183,-2685.441650390625
1184,-6345.7255859375
1185,-3556.046142578125
1186,-2860.5
1187,-3781.39013671875
1188,-3097.134765625
1189,-3519.2998046875
1190,-5235.9306640625
1191,-2863.523681640625
1192,-3564.564453125
1193,-2711.900146484375
1194,-2506.03515625
1195,-9972.41796875
1196,-5902.330078125
1197,-4093.1416015625
1198,-4622.609375
1199,-4842.1826171875
1200,-3878.756103515625
1201,-3280.236083984375
1202,-2579.550048828125
1203,-4172.775390625
1204,-3336.893798828125
1205,-2808.346923828125
1206,-13515.396484375
1207,-3188.323974609375
1208,-2520.016357421875
1209,-2784.31494140625
1210,-3090.91015625
1211,-2294.770751953125
1212,-4519.93359375
1213,-3683.4501953125
1214,-4825.9296875
1215,-2657.041259765625
1216,-5007.9228515625
1217,-4772.2998046875
1218,-4581.21044921875
1219,-2636.582275390625
1220,-5052.9345703125
1221,-2843.588623046875
1222,-4031.66943359375
1223,-5809.8623046875
1224,-5000.3037109375
1225,-4001.891357421875
1226,-1976.51806640625
1227,-4687.56640625
1228,-4031.741943359375
1229,-3288.09814453125
1230,-4160.8759765625
1231,-2790.81201171875
1232,-4255.93115234375
1233,-4391.4423828125
1234,-2718.65185546875
1235,-2213.3046875
1236,-3263.521728515625
1237,-3716.70263671875
1238,-3101.70458984375
1239,-3615.46337890625
1240,-4425.9072265625
1241,-7367.39013671875
1242,-4860.63671875
1243,-2940.46044921875
1244,-5384.58837890625
1245,-3384.2353515625
1246,-5197.2060546875
1247,-3919.801025390625
1248,-2209.803466796875
1249,-4003.965087890625
1250,-4942.09423828125
1251,-2187.810791015625
1252,-3107.6201171875
1253,-39154.7890625
1254,-3785.95556640625
1255,-3154.935546875
1256,-2632.52490234375
1257,-2208.14501953125
1258,-5476.04541015625
1259,-3723.03662109375
1260,-2664.460693359375
1261,-3624.846435546875
1262,-4021.2646484375
1263,-5427.54150390625
1264,-6906.59033203125
1265,-4727.46142578125
1266,-3634.97265625
1267,-3821.502197265625
1268,-3266.300048828125
1269,-4115.96826171875
1270,-3093.415283203125
1271,-48368.765625
1272,-2623.03173828125
1273,-3210.25146484375
1274,-3038.96875
1275,-5725.09814453125
1276,-3177.601318359375
1277,-39546.84375
1278,-1853.7740478515625
