,agent/total_reward
310,-3896.748779296875
311,-3117.155029296875
312,-3519.6064453125
313,-2703.07470703125
314,-3667.935791015625
315,-3961.745849609375
316,-2862.268310546875
317,-3767.169677734375
318,-5114.5302734375
319,-5841.8388671875
320,-2143.610595703125
321,-3412.333251953125
322,-3663.48291015625
323,-3315.3251953125
324,-4109.29150390625
325,-1814.501220703125
326,-3163.1025390625
327,-4738.54931640625
328,-4423.6171875
329,-3271.157470703125
330,-3931.4296875
331,-4498.5732421875
332,-5130.75830078125
333,-2715.192626953125
334,-4965.21826171875
335,-2685.580810546875
336,-3649.33935546875
337,-3746.850341796875
338,-3229.965576171875
339,-3262.299560546875
340,-2927.714599609375
341,-5551.4306640625
342,-3481.59619140625
343,-5190.2958984375
344,-3021.8974609375
345,-2398.830078125
346,-2651.512939453125
347,-3052.636474609375
348,-4403.24951171875
349,-3837.52734375
350,-3853.496337890625
351,-6284.0791015625
352,-3920.629150390625
353,-3122.186767578125
354,-3444.09228515625
355,-4302.63720703125
356,-3126.133544921875
357,-4922.54443359375
358,-4124.8662109375
359,-5180.07177734375
360,-3042.451171875
361,-8445.43359375
362,-4421.1416015625
363,-2680.343017578125
364,-3454.5283203125
365,-2629.740478515625
366,-3708.32568359375
367,-5337.55322265625
368,-2570.805908203125
369,-3010.198974609375
370,-3053.11572265625
371,-3159.7314453125
372,-3608.23193359375
373,-2737.943115234375
374,-4111.5849609375
375,-5661.19287109375
376,-3480.52734375
377,-1978.9764404296875
378,-3512.352783203125
379,-3762.974609375
380,-4237.7578125
381,-2779.617919921875
382,-5137.97216796875
383,-4739.9541015625
384,-3433.8017578125
385,-8495.1123046875
386,-2884.83984375
387,-3763.0107421875
388,-2738.881103515625
389,-3468.69970703125
390,-2986.8125
391,-4004.576171875
392,-2649.86083984375
393,-5072.92431640625
394,-8869.7470703125
395,-4876.07861328125
396,-4261.04931640625
397,-3485.6630859375
398,-4079.982177734375
399,-2728.693359375
400,-3136.04638671875
401,-3341.60009765625
402,-2685.36474609375
403,-3161.95166015625
404,-4747.04296875
405,-2849.767822265625
406,-3852.746337890625
407,-3719.318115234375
408,-6110.1044921875
409,-6933.88427734375
410,-3821.998291015625
411,-3847.603515625
412,-3210.43798828125
413,-2862.69140625
414,-2718.972412109375
415,-2999.756103515625
416,-3476.189697265625
417,-5010.1591796875
418,-6246.34228515625
419,-2671.365478515625
420,-4575.806640625
421,-4038.41796875
422,-3814.358642578125
423,-4188.8046875
424,-2306.656494140625
425,-3049.4658203125
426,-2423.23876953125
427,-3854.9345703125
428,-2766.697509765625
429,-4249.3369140625
430,-4033.579345703125
431,-2827.70654296875
432,-3900.591796875
433,-3989.14892578125
434,-5819.09228515625
435,-4233.8291015625
436,-4056.206787109375
437,-4091.0771484375
438,-2660.620361328125
439,-3687.565185546875
440,-3758.237548828125
441,-2823.867919921875
442,-4714.283203125
443,-3266.9052734375
444,-2278.960693359375
445,-2416.470947265625
446,-4020.0361328125
447,-2493.33203125
448,-2387.170166015625
449,-3011.6357421875
450,-3455.9677734375
451,-2149.68212890625
452,-2766.551025390625
453,-4111.185546875
454,-4031.6748046875
455,-2346.86083984375
456,-2347.613525390625
457,-2707.389892578125
458,-2608.747314453125
459,-3254.2802734375
460,-3076.622314453125
461,-2839.893798828125
462,-2932.990478515625
463,-2088.027587890625
464,-2127.84326171875
465,-3606.121826171875
466,-3580.116943359375
467,-3139.84765625
468,-3027.5673828125
469,-1568.2098388671875
470,-3438.160400390625
471,-4233.234375
472,-3585.472412109375
473,-3652.638427734375
474,-2687.6533203125
475,-3991.147216796875
476,-2856.76171875
477,-2640.16552734375
478,-3530.60205078125
479,-3811.046875
480,-4451.9150390625
481,-3869.463134765625
482,-2777.31103515625
483,-4210.2451171875
484,-5808.2734375
485,-9278.1123046875
486,-15948.62890625
487,-27739.6015625
488,-35455.046875
489,-39137.78515625
490,-38620.73828125
491,-36390.89453125
492,-35613.55078125
493,-33953.34375
494,-38106.80859375
495,-36536.05859375
496,-34487.69921875
497,-31440.154296875
498,-26088.150390625
499,-25832.03125
500,-19901.25
501,-26084.0859375
502,-20282.841796875
503,-20137.384765625
504,-20418.54296875
505,-18558.841796875
506,-16361.609375
507,-17541.662109375
508,-19636.24609375
509,-15460.6318359375
510,-12528.787109375
511,-16363.1015625
512,-16370.623046875
513,-14660.8701171875
514,-16521.443359375
515,-14773.609375
516,-11827.6455078125
517,-14039.595703125
518,-13977.380859375
519,-10401.3955078125
520,-10453.9248046875
521,-10450.7587890625
522,-10731.041015625
523,-12150.779296875
524,-9846.4814453125
525,-9926.59765625
526,-8647.583984375
527,-9088.5732421875
528,-11533.2451171875
529,-10743.6904296875
530,-11068.3837890625
531,-9957.8701171875
532,-9833.46875
533,-8077.7958984375
534,-8663.28125
535,-8966.8662109375
536,-9753.9013671875
537,-9247.994140625
538,-6683.09033203125
539,-6574.95361328125
540,-7131.53759765625
541,-6081.65673828125
542,-7123.9677734375
543,-7192.97119140625
544,-6700.9658203125
545,-5238.126953125
546,-6354.0
547,-4947.14501953125
548,-6267.943359375
549,-4682.2099609375
550,-5037.865234375
551,-3862.2509765625
552,-5512.330078125
553,-4484.56689453125
554,-5864.99853515625
555,-4511.95556640625
556,-4927.44140625
557,-4513.10693359375
558,-5178.8408203125
559,-4265.06494140625
560,-2752.947998046875
561,-4132.63525390625
562,-3650.2119140625
563,-3879.541748046875
564,-3730.60400390625
565,-3937.634521484375
566,-4348.35400390625
567,-4068.939208984375
568,-2657.39794921875
569,-4524.091796875
570,-4282.81103515625
571,-5102.86083984375
572,-3965.679931640625
573,-3505.134033203125
574,-3863.48291015625
575,-3660.196533203125
576,-5336.591796875
577,-2761.83203125
578,-3849.119140625
579,-3082.862548828125
580,-2149.2509765625
581,-3155.1298828125
582,-2760.324951171875
583,-3422.688232421875
584,-3932.0400390625
585,-2503.90869140625
586,-5664.89404296875
587,-3361.274658203125
588,-4503.11669921875
589,-3788.1083984375
590,-2671.208740234375
591,-4407.5458984375
592,-3185.835693359375
593,-2310.175537109375
594,-4754.0302734375
595,-2650.5654296875
596,-3837.073486328125
597,-3466.60302734375
598,-2932.189453125
599,-4896.25537109375
600,-4440.92724609375
601,-4039.846923828125
602,-2647.41845703125
603,-3181.6376953125
604,-3736.945556640625
605,-2863.720458984375
606,-3014.700439453125
607,-2797.259521484375
608,-5094.12548828125
609,-4729.00048828125
610,-3991.81689453125
611,-5545.1630859375
612,-6618.431640625
613,-5831.52490234375
614,-3807.718505859375
615,-2957.283447265625
616,-2836.074462890625
617,-6333.61962890625
618,-4270.328125
619,-2722.69677734375
620,-4031.63525390625
621,-4918.0810546875
622,-2881.94775390625
623,-2718.557373046875
624,-3504.624755859375
625,-4292.0107421875
626,-3677.596435546875
627,-3216.450439453125
628,-4027.802001953125
629,-3674.885009765625
630,-2886.763427734375
631,-4407.33447265625
632,-4075.384521484375
633,-4763.2197265625
634,-3333.490234375
635,-2873.382568359375
636,-3229.162353515625
637,-3477.16015625
638,-3512.0078125
639,-3786.893798828125
640,-5828.201171875
641,-4914.82470703125
642,-2672.61669921875
643,-3390.0693359375
644,-3021.32568359375
645,-3616.22509765625
646,-2576.61474609375
647,-2075.952392578125
648,-4176.99462890625
649,-2948.10546875
650,-4004.246337890625
651,-3756.400634765625
652,-3328.73583984375
653,-5045.89111328125
654,-2801.710693359375
655,-3121.7216796875
656,-5516.62353515625
657,-3172.753662109375
658,-3590.2529296875
659,-3876.474609375
660,-3090.058349609375
661,-4133.3642578125
662,-3455.59423828125
663,-3137.15234375
664,-3966.62109375
665,-3628.450439453125
666,-4060.588623046875
667,-3754.25537109375
668,-4009.2451171875
669,-3665.204833984375
670,-3630.85009765625
671,-4200.61669921875
672,-7591.67138671875
673,-3247.697021484375
674,-3256.509765625
675,-3097.946044921875
676,-2594.328857421875
677,-4133.5537109375
678,-2704.438720703125
679,-3221.528564453125
680,-4628.95703125
681,-2231.54638671875
682,-4295.8310546875
683,-3178.68115234375
684,-6807.5556640625
685,-6959.9365234375
686,-3721.177001953125
687,-4519.63623046875
688,-4240.32568359375
689,-5275.5283203125
690,-6785.296875
691,-7129.095703125
692,-7131.77099609375
693,-7011.349609375
694,-8388.6435546875
695,-7268.69189453125
696,-7328.79345703125
697,-7167.48291015625
698,-7694.6806640625
699,-8609.931640625
700,-7438.75390625
701,-7937.84716796875
702,-8414.744140625
703,-9539.146484375
704,-9103.7353515625
705,-8783.0390625
706,-9586.701171875
707,-8731.8896484375
708,-10569.9208984375
709,-11456.2490234375
710,-10748.64453125
711,-12525.775390625
712,-13217.5400390625
713,-13573.9580078125
714,-13943.0693359375
715,-14478.8095703125
716,-14538.2080078125
717,-13697.4609375
718,-13485.6728515625
719,-11492.3125
720,-13083.455078125
721,-12350.4150390625
722,-12673.564453125
723,-12036.216796875
724,-11768.783203125
725,-11158.9951171875
726,-12018.861328125
727,-12218.533203125
728,-13650.3818359375
729,-19956.109375
730,-18202.240234375
731,-21138.0859375
732,-18875.509765625
733,-19272.76953125
734,-19812.115234375
735,-23107.16796875
736,-26367.56640625
737,-29576.880859375
738,-37859.44921875
739,-45272.34375
740,-48901.9765625
741,-50574.94140625
742,-49840.82421875
743,-48309.02734375
744,-49238.05859375
745,-50213.2578125
746,-47887.7265625
747,-49873.671875
748,-46931.5
749,-48429.19140625
750,-48209.5
751,-48868.1328125
752,-47569.8203125
753,-50333.42578125
754,-49062.9453125
755,-48831.19140625
756,-49885.92578125
757,-48777.453125
758,-50090.62890625
759,-50027.70703125
760,-49643.5390625
761,-49944.78515625
762,-51873.32421875
763,-51389.19140625
764,-50591.71875
765,-47946.76171875
766,-51403.3515625
767,-52344.2578125
768,-48130.2109375
769,-51576.1953125
770,-49021.08984375
771,-49065.08984375
772,-47982.43359375
773,-47591.2578125
774,-48043.82421875
775,-51638.47265625
776,-49317.08984375
777,-49434.28515625
778,-51508.16015625
779,-50918.91796875
780,-52289.63671875
781,-51587.5078125
782,-49650.44140625
783,-53257.2109375
784,-49622.890625
785,-49845.16796875
786,-52616.71875
787,-53331.4765625
788,-48874.8125
789,-50216.42578125
790,-48063.2890625
791,-51756.3359375
792,-50401.0703125
793,-53884.79296875
794,-49576.8125
795,-48967.94921875
796,-50185.46875
797,-52769.9296875
798,-53885.171875
799,-53859.8515625
800,-54628.1640625
801,-52854.8125
802,-54704.3046875
803,-53468.81640625
804,-49860.640625
805,-50677.33203125
806,-48320.36328125
807,-50833.1484375
808,-49867.671875
809,-52252.82421875
810,-53105.89453125
811,-50126.7734375
812,-50739.69921875
813,-49271.375
814,-51522.40625
815,-48099.5703125
816,-52045.9453125
817,-49030.04296875
818,-53405.0859375
819,-52307.46875
820,-50973.4609375
821,-48014.08984375
822,-48113.9140625
823,-49124.71875
824,-49780.14453125
825,-52300.01953125
826,-50170.69140625
827,-50302.8515625
828,-49952.5703125
829,-50072.3046875
830,-50445.01953125
831,-49766.390625
832,-51045.75
833,-48523.4609375
834,-53204.4140625
835,-51580.90625
836,-52110.35546875
837,-51757.95703125
838,-50382.4453125
839,-48263.87109375
840,-48172.453125
841,-47327.30859375
842,-48718.6328125
843,-50014.4140625
844,-50523.453125
845,-50644.5859375
846,-48042.48046875
847,-53023.33984375
848,-51228.18359375
849,-51927.41796875
850,-48236.80859375
851,-48669.4140625
852,-49635.9609375
853,-49463.28515625
854,-48477.65234375
855,-51225.5
856,-50649.16796875
857,-51584.85546875
858,-49992.0859375
859,-52275.49609375
860,-50503.4609375
861,-53586.50390625
862,-50593.9375
863,-48973.8203125
864,-52691.2734375
865,-50821.89453125
866,-52896.078125
867,-48883.05859375
868,-48731.45703125
869,-48762.48046875
870,-50397.10546875
871,-52089.87109375
872,-51294.92578125
873,-50382.2734375
874,-49644.88671875
875,-52927.1953125
876,-49634.1484375
877,-51544.1484375
878,-47854.55078125
879,-49152.4296875
880,-51692.265625
881,-50019.53125
882,-47547.703125
883,-51002.60546875
884,-53361.3984375
885,-51967.92578125
886,-51980.15234375
887,-48973.28515625
888,-48000.34765625
889,-47317.28515625
890,-48622.01171875
891,-49980.8828125
892,-50482.84375
893,-48140.640625
894,-49560.36328125
895,-49448.74609375
896,-49780.27734375
897,-50682.84765625
898,-50133.53515625
899,-52102.2109375
900,-48153.00390625
901,-48817.12109375
902,-52069.5703125
903,-49539.25
904,-46848.50390625
905,-50310.80859375
906,-48041.890625
907,-51407.0390625
908,-48472.6328125
909,-50400.30859375
910,-50146.75
911,-50684.22265625
912,-49967.42578125
913,-51296.08984375
914,-50812.74609375
915,-49487.37109375
916,-49388.875
917,-49120.08203125
918,-52721.36328125
919,-51381.2734375
920,-49779.33984375
921,-49153.45703125
922,-48366.390625
923,-49374.5078125
924,-47695.40234375
925,-47128.0234375
926,-50600.984375
927,-48893.57421875
928,-49701.95703125
929,-50310.0390625
930,-49704.0234375
931,-48313.625
932,-49396.8515625
933,-48430.65234375
934,-50994.63671875
935,-49432.62109375
936,-49435.359375
937,-48790.05078125
938,-50243.625
939,-48735.1484375
940,-48566.53515625
941,-48178.171875
942,-48646.0703125
943,-49041.796875
944,-44212.86328125
945,-46321.3125
946,-48163.70703125
947,-45233.17578125
948,-42033.890625
949,-46061.32421875
950,-50215.0234375
951,-50579.79296875
952,-37691.515625
953,-41533.046875
954,-46152.94140625
955,-39925.546875
956,-36199.6796875
957,-27126.8671875
958,-22254.830078125
959,-20265.64453125
960,-15153.4853515625
961,-15821.49609375
962,-12296.4248046875
963,-9727.3212890625
964,-9490.2958984375
965,-8161.37939453125
966,-6932.40185546875
967,-7701.42724609375
968,-5768.99853515625
969,-5483.61279296875
970,-4514.833984375
971,-7458.958984375
972,-5969.61767578125
973,-5968.70166015625
974,-5504.1337890625
975,-3482.1083984375
976,-4334.7216796875
977,-4380.75537109375
978,-4839.63916015625
979,-4793.0712890625
980,-6494.00732421875
981,-4615.677734375
982,-5078.7177734375
983,-4411.21435546875
984,-4128.98095703125
985,-4706.83349609375
986,-4891.017578125
987,-4171.494140625
988,-4247.46875
989,-4522.39697265625
990,-4119.3935546875
991,-4282.97705078125
992,-4129.99560546875
993,-4612.75390625
994,-3929.62841796875
995,-5189.38916015625
996,-3850.433837890625
997,-2146.013916015625
998,-4765.990234375
999,-4348.83447265625
1000,-5393.7890625
1001,-5176.6630859375
1002,-6217.26123046875
1003,-5276.91357421875
1004,-5556.3193359375
1005,-4349.1220703125
1006,-4995.22705078125
1007,-7017.53564453125
1008,-5690.6513671875
1009,-4856.0146484375
1010,-6309.8681640625
1011,-6206.47314453125
1012,-6166.6201171875
1013,-3259.7900390625
1014,-4914.5791015625
1015,-3608.0478515625
1016,-3212.848388671875
1017,-5441.1044921875
1018,-4528.28662109375
1019,-2842.916748046875
1020,-7823.4794921875
1021,-3864.8193359375
1022,-5552.70263671875
1023,-2828.71630859375
1024,-3089.61572265625
1025,-3623.04296875
1026,-3208.617919921875
1027,-4647.47412109375
1028,-7547.16943359375
1029,-3797.552978515625
1030,-5606.294921875
1031,-3676.860595703125
1032,-4605.826171875
1033,-3914.78271484375
1034,-3785.59130859375
1035,-3556.9140625
1036,-5187.701171875
1037,-3355.064453125
1038,-5612.52978515625
1039,-4365.146484375
1040,-3816.944580078125
1041,-3663.363525390625
1042,-4436.5068359375
1043,-3990.879150390625
1044,-3222.18994140625
1045,-5474.18017578125
1046,-4488.6669921875
1047,-4511.87353515625
1048,-4047.12744140625
1049,-4868.0771484375
1050,-3153.593017578125
1051,-2372.447998046875
1052,-4771.5322265625
1053,-4117.83251953125
1054,-3840.413330078125
1055,-2958.17724609375
1056,-3441.917724609375
1057,-3927.3310546875
1058,-4318.423828125
1059,-4853.0595703125
1060,-4557.2021484375
1061,-4901.87255859375
1062,-4640.91015625
1063,-5638.87890625
1064,-5750.189453125
1065,-4400.6728515625
1066,-4657.97802734375
1067,-3580.7939453125
1068,-3584.129150390625
1069,-3792.238525390625
1070,-6190.41015625
1071,-4124.56201171875
1072,-5113.25537109375
1073,-4140.70849609375
1074,-2965.1416015625
1075,-4302.5556640625
1076,-4701.388671875
1077,-5592.34619140625
1078,-4879.97119140625
1079,-3328.009765625
1080,-5361.64697265625
1081,-4365.39404296875
1082,-5251.98779296875
1083,-3696.941162109375
1084,-3479.7578125
1085,-4360.10107421875
1086,-4353.98193359375
1087,-4752.5419921875
1088,-4488.30615234375
1089,-5340.86669921875
1090,-5405.68701171875
1091,-4796.0234375
1092,-6681.08984375
1093,-3406.037109375
1094,-4629.4462890625
1095,-4104.26318359375
1096,-5812.27392578125
1097,-4312.95068359375
1098,-4983.65673828125
1099,-6297.47412109375
1100,-4803.125
1101,-5907.85595703125
1102,-3701.28369140625
1103,-3916.333984375
1104,-5050.53271484375
1105,-6373.43310546875
1106,-4858.794921875
1107,-5603.5517578125
1108,-4334.8359375
1109,-6954.6142578125
1110,-7163.033203125
1111,-6345.65283203125
1112,-6438.76953125
1113,-6107.68115234375
1114,-5321.228515625
1115,-7048.98583984375
1116,-4761.26220703125
1117,-4958.57763671875
1118,-4132.828125
1119,-3832.869873046875
1120,-3308.016357421875
1121,-3315.650390625
1122,-5527.2744140625
1123,-2388.336181640625
1124,-3593.337646484375
1125,-2622.565673828125
1126,-3429.123046875
1127,-2579.258056640625
1128,-3682.28173828125
1129,-2834.52001953125
1130,-3833.6494140625
1131,-4206.2529296875
1132,-3207.8125
1133,-2896.11181640625
1134,-2810.64404296875
1135,-3538.6298828125
1136,-3919.237548828125
1137,-3278.47119140625
1138,-3196.4169921875
1139,-2982.1435546875
1140,-3388.74169921875
1141,-4256.04296875
1142,-1832.966552734375
1143,-3230.3759765625
1144,-2815.622802734375
1145,-3349.275390625
1146,-3926.954833984375
1147,-3023.112060546875
1148,-3300.28955078125
1149,-3207.380859375
1150,-3808.751708984375
1151,-3302.8056640625
1152,-2985.9814453125
1153,-2584.699951171875
1154,-3427.484619140625
1155,-3125.878662109375
1156,-3301.032958984375
1157,-4028.79443359375
1158,-3155.75
1159,-3095.700927734375
1160,-3503.940185546875
1161,-2629.903076171875
1162,-3101.41357421875
1163,-3010.211181640625
1164,-3739.658203125
1165,-2526.990478515625
1166,-2369.2421875
1167,-3244.9013671875
1168,-3033.268798828125
1169,-2269.119140625
1170,-3272.87060546875
1171,-3340.22900390625
1172,-3536.6337890625
1173,-2997.631103515625
1174,-3233.098388671875
1175,-2790.431884765625
1176,-3849.761962890625
1177,-2547.17822265625
1178,-3055.180419921875
1179,-4126.3369140625
1180,-3751.621826171875
1181,-3262.361572265625
1182,-2779.24755859375
1183,-3187.394775390625
1184,-3083.378173828125
1185,-3305.71142578125
1186,-3407.201904296875
1187,-3905.455078125
1188,-2960.527587890625
1189,-3955.59130859375
1190,-2369.381103515625
1191,-3939.99951171875
1192,-3372.610595703125
1193,-2000.414794921875
1194,-3634.05517578125
1195,-3071.58349609375
1196,-2799.733154296875
1197,-2982.544921875
1198,-3185.616943359375
1199,-3457.951171875
1200,-3732.17138671875
1201,-3129.842041015625
1202,-2594.473388671875
1203,-3670.91357421875
1204,-5355.8916015625
1205,-2403.677734375
1206,-1917.557373046875
1207,-1994.3079833984375
1208,-2402.417236328125
1209,-3656.903564453125
1210,-4208.34765625
1211,-2533.6953125
1212,-2962.9716796875
1213,-3389.594482421875
1214,-3608.21044921875
1215,-2398.9326171875
1216,-2452.908203125
1217,-3474.86181640625
1218,-2246.177490234375
1219,-3638.520263671875
1220,-4066.6064453125
1221,-4013.15869140625
1222,-4211.052734375
1223,-3345.955322265625
1224,-4135.84521484375
1225,-2887.229248046875
1226,-2882.834228515625
1227,-2714.440185546875
1228,-2227.64892578125
1229,-2677.01025390625
1230,-2193.19970703125
1231,-3219.150390625
1232,-2769.984375
1233,-3898.865966796875
1234,-4098.4013671875
1235,-3695.316650390625
1236,-3649.90673828125
1237,-4398.29248046875
1238,-3379.921142578125
1239,-3763.51904296875
1240,-3008.283447265625
1241,-2036.4815673828125
1242,-2882.96923828125
1243,-3085.536376953125
1244,-1815.690673828125
1245,-4038.065673828125
1246,-3429.81689453125
1247,-2776.546142578125
1248,-2309.331787109375
1249,-3817.68603515625
1250,-2976.50341796875
1251,-4146.603515625
1252,-4397.20263671875
1253,-3017.951904296875
1254,-3100.17724609375
1255,-2988.2431640625
1256,-3348.761474609375
1257,-3033.489501953125
1258,-3948.828369140625
1259,-2165.57666015625
1260,-2646.808837890625
1261,-3338.455322265625
1262,-3928.190185546875
1263,-2300.135498046875
1264,-3420.89306640625
1265,-3643.813232421875
1266,-4141.93212890625
1267,-3192.60400390625
1268,-3264.3232421875
1269,-3248.25048828125
1270,-4143.3642578125
1271,-3473.82763671875
1272,-3081.8583984375
1273,-3421.48681640625
1274,-3000.724853515625
1275,-5038.60546875
1276,-3778.14306640625
1277,-3409.4208984375
1278,-2313.28466796875
1279,-2479.506591796875
1280,-2465.629150390625
1281,-3830.96533203125
1282,-4719.04248046875
1283,-3480.892333984375
1284,-3703.953369140625
1285,-4279.70654296875
1286,-4108.3759765625
1287,-3756.431640625
1288,-3596.905029296875
1289,-3410.5732421875
1290,-2050.37939453125
1291,-5179.07373046875
1292,-3819.08447265625
1293,-3406.97021484375
1294,-4079.03369140625
1295,-2884.17236328125
1296,-3062.52099609375
1297,-2429.2998046875
1298,-2446.130615234375
1299,-3826.641845703125
1300,-3358.181396484375
1301,-3765.861572265625
1302,-2498.205078125
1303,-3198.840087890625
1304,-2318.640625
1305,-3201.73046875
