,agent/critic_loss
101,0.01733270473778248
102,0.4854177236557007
103,0.03054329939186573
104,0.012342383153736591
105,0.0254181120544672
106,0.022720739245414734
107,0.021608984097838402
108,0.014759990386664867
109,0.012665785849094391
110,0.010559129528701305
111,0.013329940848052502
112,0.009706954471766949
113,0.008406450040638447
114,0.005860249046236277
115,0.003405611962080002
116,0.007490556221455336
117,0.010036001913249493
118,0.004784390330314636
119,0.006484720855951309
120,0.0050873723812401295
121,0.007096581626683474
122,0.008442358113825321
123,0.00948700588196516
124,0.009543032385408878
125,0.02580382488667965
126,0.009785960428416729
127,0.017546238377690315
128,0.009684758260846138
129,0.01753288321197033
130,0.016789495944976807
131,0.009270217269659042
132,0.022376125678420067
133,0.04585328325629234
134,0.03448143228888512
135,0.03911283239722252
136,0.021887943148612976
137,0.025331465527415276
138,0.01387331634759903
139,0.024322286248207092
140,0.00988843198865652
141,0.015729356557130814
142,0.011592146009206772
143,0.015240613371133804
144,0.01845351606607437
145,0.009739477187395096
146,0.01074034720659256
147,0.010121997445821762
148,0.008297056891024113
149,0.016853706911206245
150,0.009739387780427933
151,0.011325426399707794
152,0.005800581071525812
153,0.005448207259178162
154,0.005361796822398901
155,0.00794265978038311
156,0.008106926456093788
157,0.00960072223097086
158,0.005627733189612627
159,0.005474664270877838
160,0.005834230687469244
161,0.004529171623289585
162,0.014842185191810131
163,0.022898541763424873
164,0.02133261226117611
165,0.015224804170429707
166,0.009591065347194672
167,0.006293315906077623
168,0.008096890524029732
169,0.018010549247264862
170,0.02074597217142582
171,0.01764262653887272
172,0.011692949570715427
173,0.009952299296855927
174,0.01004886906594038
175,0.016770759597420692
176,0.020634006708860397
177,0.011858371086418629
178,0.008841005153954029
179,0.030808134004473686
180,0.016592329367995262
181,0.007844092324376106
182,0.012329060584306717
183,0.006027986761182547
184,0.02058299444615841
185,0.006529399659484625
186,0.010893742553889751
187,0.009164352901279926
188,0.015289749018847942
189,0.008708515204489231
190,0.024625375866889954
191,0.01725318841636181
192,0.016663556918501854
193,0.007646232843399048
194,0.012457308359444141
195,0.004634356591850519
196,0.008466055616736412
197,0.004276674706488848
198,0.008187961764633656
199,0.003583859419450164
200,0.008313868194818497
201,0.006961943116039038
202,0.010103637352585793
203,0.011388690210878849
204,0.006326242815703154
205,0.009879499673843384
206,0.005648937541991472
207,0.012169192545115948
208,0.008070658892393112
209,0.004361208528280258
210,0.010819223709404469
211,0.004573503043502569
212,0.009569521062076092
213,0.008169971406459808
214,0.011616391129791737
215,0.007357606198638678
216,0.0035938441287726164
217,0.009371203370392323
218,0.007819262333214283
219,0.005401027854532003
220,0.005956759676337242
221,0.009838408790528774
222,0.009202986024320126
223,0.007091111037880182
224,0.005330853629857302
225,0.01268789917230606
226,0.004379535559564829
227,0.016437316313385963
228,0.010923724621534348
229,0.009186915121972561
230,0.020964859053492546
231,0.013704358600080013
232,0.013858615420758724
233,0.005170285236090422
234,0.005330394953489304
235,0.0029438126366585493
236,0.008738254196941853
237,0.011299792677164078
238,0.013729355297982693
239,0.004603618290275335
240,0.007860926911234856
241,0.017936507239937782
242,0.007972637191414833
243,0.00969016458839178
244,0.010433022864162922
245,0.011488854885101318
246,0.012033842504024506
247,0.009936407208442688
248,0.007716219872236252
249,0.015113838016986847
250,0.01578853651881218
251,0.00964426901191473
252,0.010770407505333424
253,0.02033017948269844
254,0.012396319769322872
255,0.011064600199460983
256,0.008958781138062477
257,0.010187300853431225
258,0.007649341132491827
259,0.014678079634904861
260,0.004527588374912739
261,0.005492640659213066
262,0.012241271324455738
263,0.008656282909214497
264,0.01492492575198412
265,0.007800246123224497
266,0.038507282733917236
267,0.01679110713303089
268,0.0151175232604146
269,0.028149252757430077
270,0.034898605197668076
271,0.04117892310023308
272,0.03782994672656059
273,0.020872289314866066
274,0.011289100162684917
275,0.0158863365650177
276,0.013595166616141796
277,0.013065543957054615
278,0.028060434386134148
279,0.018779950216412544
280,0.021398698911070824
281,0.010563786141574383
282,0.013549062423408031
283,0.02134603261947632
284,0.009948601014912128
285,0.011344914324581623
286,0.006599148269742727
287,0.014213074930012226
288,0.012456722557544708
289,0.01983761042356491
290,0.012070748023688793
291,0.01737762801349163
292,0.01499786227941513
293,0.005559626501053572
294,0.011980538256466389
295,0.015073291026055813
296,0.019473567605018616
297,0.009169072844088078
298,0.008372402749955654
299,0.0038432003930211067
300,0.007044176105409861
301,0.014115209691226482
302,0.01091410219669342
303,0.008089029230177402
304,0.004765007644891739
305,0.004371152725070715
306,0.005847088992595673
307,0.009459500201046467
308,0.01334690023213625
309,0.008324840106070042
310,0.011049602180719376
311,0.012178189121186733
312,0.011277027428150177
313,0.009370986372232437
314,0.009712539613246918
315,0.0035414695739746094
316,0.0029360319022089243
317,0.016768669709563255
318,0.02319742552936077
319,0.008949602954089642
320,0.010691861622035503
321,0.012396950274705887
322,0.012862577103078365
323,0.0051604085601866245
324,0.009942485950887203
325,0.003639534115791321
326,0.008472667075693607
327,0.009295816533267498
328,0.011068816296756268
329,0.009179778397083282
330,0.005921263247728348
331,0.009468082338571548
332,0.011585768312215805
333,0.0064666736871004105
334,0.017390258610248566
335,0.011390731669962406
336,0.009274125099182129
337,0.0032977964729070663
338,0.011135959066450596
339,0.014749179594218731
340,0.005170926451683044
341,0.015634654089808464
342,0.004174817819148302
343,0.0035534652415663004
344,0.00723267113789916
345,0.01659650355577469
346,0.010441686026751995
347,0.016354018822312355
348,0.013482860289514065
349,0.013499227352440357
350,0.012613240629434586
351,0.008108080364763737
352,0.006791755557060242
353,0.02046622522175312
354,0.007347853854298592
355,0.010346141643822193
356,0.007071791682392359
357,0.0062818750739097595
358,0.006956121418625116
359,0.002658682642504573
360,0.010907947085797787
361,0.006127603352069855
362,0.00908905640244484
363,0.012904603965580463
364,0.004189409781247377
365,0.01062522828578949
366,0.0062471553683280945
367,0.01944579929113388
368,0.003352424828335643
369,0.009139962494373322
370,0.010376174934208393
371,0.011023350059986115
372,0.008081204257905483
373,0.0070609115064144135
374,0.012514718808233738
