,agent/actor_loss
101,0.6567814350128174
102,0.28551262617111206
103,0.06210454925894737
104,0.008736914955079556
105,-0.0036904725711792707
106,0.1759147197008133
107,0.15122415125370026
108,0.17907218635082245
109,0.21497070789337158
110,0.2503606677055359
111,0.1795114278793335
112,0.28458118438720703
113,0.17482459545135498
114,0.26953303813934326
115,0.2115112543106079
116,0.17750652134418488
117,0.2876700162887573
118,0.15859226882457733
119,0.15317118167877197
120,0.3867326080799103
121,0.19369739294052124
122,0.2314576655626297
123,0.43919238448143005
124,0.3767825663089752
125,0.42634907364845276
126,0.3938181400299072
127,0.5795497894287109
128,0.28416189551353455
129,0.4480349123477936
130,0.41507378220558167
131,0.4273936450481415
132,0.3479480445384979
133,0.3222392797470093
134,0.31336212158203125
135,0.4753519296646118
136,0.5007066130638123
137,0.3840542137622833
138,0.3094986379146576
139,0.2444256693124771
140,0.2968120276927948
141,0.35053470730781555
142,0.3412271738052368
143,0.33331289887428284
144,0.28051894903182983
145,0.3963134288787842
146,0.2682971954345703
147,0.45114603638648987
148,0.4635982811450958
149,0.4875659942626953
150,0.4082464873790741
151,0.5157768130302429
152,0.4360102713108063
153,0.32153335213661194
154,0.22824589908123016
155,0.22226504981517792
156,0.27860894799232483
157,0.35919156670570374
158,0.4959236681461334
159,0.19912414252758026
160,0.42162707448005676
161,0.3553723096847534
162,0.3936225175857544
163,0.26519837975502014
164,0.36082103848457336
165,0.2846755087375641
166,0.3876470625400543
167,0.300189346075058
168,0.421827107667923
169,0.3089868724346161
170,0.24013368785381317
171,0.5504969954490662
172,0.2834300100803375
173,0.5864823460578918
174,0.5723599791526794
175,0.428706556558609
176,0.6782458424568176
177,0.6152742505073547
178,0.4788694679737091
179,0.39354291558265686
180,0.4259285628795624
181,0.4700446128845215
182,0.29637348651885986
183,0.4881466329097748
184,0.5756354928016663
185,0.3173920512199402
186,0.7037528157234192
187,0.18461136519908905
188,0.5823230147361755
189,0.4961818754673004
190,0.367727667093277
191,0.6733676791191101
192,0.49083518981933594
193,0.7029659152030945
194,0.5289327502250671
195,0.2333054542541504
196,0.8470754027366638
197,0.27400049567222595
198,0.4837028980255127
199,0.6421063542366028
200,0.8046541810035706
201,0.39239582419395447
202,0.5727848410606384
203,0.5949195027351379
204,0.7556638121604919
205,0.7483108043670654
206,0.6993000507354736
207,0.5977365374565125
208,0.6780774593353271
209,0.6502768397331238
210,0.4543289244174957
211,0.7862125039100647
212,0.6594393253326416
213,0.8581390380859375
214,0.4307011663913727
215,0.7934322953224182
216,0.510143518447876
217,0.7135789394378662
218,0.8718252182006836
219,0.7181959748268127
220,0.6747140884399414
221,0.7518326640129089
222,0.8558881282806396
223,0.4972189962863922
224,0.676045835018158
225,0.6337496042251587
226,0.7825190424919128
227,0.7398509979248047
228,0.7795917987823486
229,0.7273303866386414
230,0.5242286324501038
231,0.718388557434082
232,0.8385908603668213
233,0.7807146906852722
234,0.7563385963439941
235,0.6428989768028259
236,0.7500629425048828
237,0.8367415070533752
238,0.6797137260437012
239,0.8252509236335754
240,0.9840790629386902
241,1.0567044019699097
242,0.8204741477966309
243,0.5279377102851868
244,0.653965413570404
