,agent/actor_loss
101,1.0075892210006714
102,0.33243298530578613
103,0.011389102786779404
104,-0.04602251574397087
105,-0.0227920264005661
106,0.06248452886939049
107,0.11417624354362488
108,0.17611323297023773
109,0.2226622849702835
110,0.20201241970062256
111,0.20208744704723358
112,0.17132051289081573
113,0.152731791138649
114,0.0780554711818695
115,0.10152705758810043
116,0.12922365963459015
117,0.18131624162197113
118,0.16261544823646545
119,0.18349146842956543
120,0.1923816204071045
121,0.21313738822937012
122,0.16668255627155304
123,0.1744871586561203
124,0.1812373399734497
125,0.18613994121551514
126,0.20150400698184967
127,0.2096066027879715
128,0.18284766376018524
129,0.19259263575077057
130,0.18293465673923492
131,0.18854235112667084
132,0.22232425212860107
133,0.220167875289917
134,0.21781210601329803
135,0.19063763320446014
136,0.19334131479263306
137,0.23966698348522186
138,0.21884143352508545
139,0.22421161830425262
140,0.20157603919506073
141,0.20017100870609283
142,0.21504656970500946
143,0.2757999002933502
144,0.21867577731609344
145,0.18592025339603424
146,0.20457880198955536
147,0.18618617951869965
148,0.18889696896076202
149,0.2279367595911026
150,0.2329118698835373
151,0.2099883109331131
152,0.18964481353759766
153,0.180890753865242
154,0.2634930908679962
155,0.22272293269634247
156,0.23446732759475708
157,0.19303058087825775
158,0.18473346531391144
159,0.19887979328632355
160,0.22080570459365845
161,0.2075457125902176
162,0.21079929172992706
163,0.24324540793895721
164,0.1865784376859665
165,0.20876692235469818
166,0.20432817935943604
167,0.20395724475383759
168,0.221863254904747
169,0.24077440798282623
170,0.2170788198709488
171,0.18601077795028687
172,0.2202068418264389
173,0.2255396693944931
174,0.23041343688964844
175,0.23078136146068573
176,0.2195121794939041
177,0.2103273868560791
178,0.19672513008117676
179,0.20869506895542145
180,0.2113683670759201
181,0.22162599861621857
182,0.24679474532604218
183,0.2267080396413803
184,0.20731736719608307
185,0.21527810394763947
186,0.2030545026063919
187,0.23477451503276825
188,0.21661348640918732
189,0.21784479916095734
190,0.21660369634628296
191,0.2394249439239502
192,0.2201710194349289
193,0.24706219136714935
194,0.21463896334171295
195,0.20479470491409302
196,0.23502396047115326
197,0.2167673110961914
198,0.23235158622264862
199,0.19509749114513397
200,0.2022407054901123
201,0.2525769770145416
202,0.2473287582397461
203,0.22227151691913605
204,0.2139551192522049
205,0.23582668602466583
206,0.22865243256092072
207,0.2502078711986542
208,0.24659352004528046
209,0.24984236061573029
210,0.2787099778652191
211,0.24437053501605988
212,0.2543213665485382
213,0.2105475664138794
214,0.23842529952526093
215,0.23519499599933624
216,0.21516217291355133
217,0.22169630229473114
218,0.21840254962444305
219,0.24202729761600494
220,0.2894364893436432
221,0.25755104422569275
222,0.23243533074855804
223,0.23823420703411102
224,0.21736584603786469
225,0.25824201107025146
226,0.2379501461982727
227,0.24284708499908447
228,0.2346034049987793
229,0.21568535268306732
230,0.22237654030323029
231,0.2708864212036133
232,0.2646443843841553
233,0.2398706078529358
234,0.22169657051563263
235,0.2115607112646103
236,0.2551073133945465
237,0.2679905593395233
238,0.25150272250175476
239,0.26720210909843445
240,0.19805853068828583
241,0.21252141892910004
242,0.2396911382675171
243,0.22613437473773956
244,0.25985756516456604
245,0.2591853737831116
246,0.2270183563232422
247,0.2529568672180176
248,0.2444591373205185
249,0.2514808475971222
250,0.23479735851287842
251,0.2484859824180603
252,0.23544971644878387
253,0.24956125020980835
254,0.2526189386844635
255,0.2706294059753418
256,0.2362889051437378
257,0.2538342773914337
258,0.23635895550251007
259,0.23142258822917938
260,0.25174275040626526
261,0.25919926166534424
262,0.2488182783126831
263,0.24785560369491577
264,0.23461872339248657
265,0.21168547868728638
266,0.21511323750019073
267,0.24641962349414825
268,0.2276160717010498
269,0.28913387656211853
