,agent/total_reward
405,-3934.43798828125
406,-1924.833740234375
407,-2463.88525390625
408,-4860.11279296875
409,-2313.480712890625
410,-3227.333984375
411,-2367.6357421875
412,-2388.390869140625
413,-4140.88916015625
414,-2930.7744140625
415,-4482.837890625
416,-2965.423095703125
417,-2714.3193359375
418,-2955.5224609375
419,-2458.522216796875
420,-5380.8974609375
421,-2444.70703125
422,-5747.6279296875
423,-3662.093505859375
424,-4773.19091796875
425,-5671.8447265625
426,-5207.11181640625
427,-2971.321533203125
428,-2444.8349609375
429,-3654.2841796875
430,-5555.19677734375
431,-4474.77978515625
432,-3406.727783203125
433,-4871.4931640625
434,-4613.98876953125
435,-5127.6279296875
436,-4587.40283203125
437,-4519.10400390625
438,-4789.2421875
439,-3927.563720703125
440,-3481.994140625
441,-3632.527099609375
442,-3712.08154296875
443,-4534.697265625
444,-4714.92333984375
445,-4687.65380859375
446,-2996.174560546875
447,-4146.3935546875
448,-5028.8876953125
449,-3173.79248046875
450,-4489.6796875
451,-4760.7587890625
452,-2724.73681640625
453,-3281.40478515625
454,-4217.82763671875
455,-4973.7216796875
456,-3724.836669921875
457,-5324.20166015625
458,-3377.4560546875
459,-6530.13427734375
460,-3679.595458984375
461,-4356.29443359375
462,-2490.637939453125
463,-4256.09765625
464,-3227.422607421875
465,-4438.47802734375
466,-2206.4560546875
467,-6823.544921875
468,-3557.015869140625
469,-3657.842041015625
470,-3890.02490234375
471,-5943.279296875
472,-3205.5205078125
473,-4217.99951171875
474,-5272.3193359375
475,-2922.046142578125
476,-6064.654296875
477,-4926.20068359375
478,-5296.52685546875
479,-4308.19384765625
480,-4028.245849609375
481,-4079.58203125
482,-5258.09228515625
483,-4312.47509765625
484,-4127.146484375
485,-4114.01904296875
486,-3692.6591796875
487,-5755.70654296875
488,-2829.65087890625
489,-3571.458984375
490,-3980.0673828125
491,-3925.611572265625
492,-5833.91064453125
493,-3362.769287109375
494,-2829.766845703125
495,-3602.070068359375
496,-3024.72021484375
497,-4774.1875
498,-5389.67041015625
499,-6284.20458984375
500,-5263.58544921875
501,-4509.86474609375
502,-4675.44482421875
503,-5005.6552734375
504,-4075.739013671875
505,-5044.91650390625
506,-4603.02783203125
507,-3814.034912109375
508,-4119.24169921875
509,-5657.15380859375
510,-4277.00732421875
511,-5495.2841796875
512,-5704.80029296875
513,-5738.43310546875
514,-4762.12451171875
515,-5042.16357421875
516,-5367.712890625
517,-5111.6171875
518,-5248.35400390625
519,-6783.4794921875
520,-4523.67138671875
521,-5389.08447265625
522,-7493.86962890625
523,-3914.4873046875
524,-5585.42724609375
525,-4987.7578125
526,-3715.32666015625
527,-4277.60986328125
528,-4389.9423828125
529,-7548.89453125
530,-4959.04345703125
531,-5476.4736328125
532,-4705.23681640625
533,-3702.742431640625
534,-5987.255859375
535,-4650.7353515625
536,-5673.7705078125
537,-5633.58056640625
538,-3037.73095703125
539,-4240.22509765625
540,-3945.875
541,-5756.2412109375
542,-4182.97705078125
543,-4729.26123046875
544,-4597.27685546875
545,-4513.10888671875
546,-4715.3798828125
547,-3046.17529296875
548,-4602.41552734375
549,-4385.7275390625
550,-4437.09326171875
551,-5292.9521484375
552,-4265.72314453125
553,-7501.91357421875
554,-5406.44873046875
555,-3184.98046875
556,-6186.53857421875
557,-4820.3388671875
558,-4945.189453125
559,-6318.9140625
560,-5808.80517578125
561,-5550.00537109375
562,-5555.7509765625
563,-5363.57177734375
564,-7136.3408203125
565,-5021.375
566,-5489.30615234375
567,-4250.0546875
568,-5087.74658203125
569,-6896.05517578125
570,-6103.79248046875
571,-3830.529541015625
572,-4845.353515625
573,-4493.19677734375
574,-4492.88623046875
575,-6731.775390625
576,-4088.1064453125
577,-5035.1708984375
578,-3422.59521484375
579,-3342.997314453125
580,-3983.631591796875
581,-5772.25
582,-6833.51220703125
583,-3709.633544921875
584,-4622.087890625
585,-6367.30078125
586,-3033.669677734375
587,-4960.65673828125
588,-5468.3251953125
589,-5544.244140625
590,-5666.701171875
591,-3175.17578125
592,-6223.30419921875
593,-5140.6044921875
594,-5226.78125
595,-3009.2861328125
596,-5794.5185546875
597,-6476.09765625
598,-5024.4228515625
599,-3223.901611328125
600,-5787.92333984375
601,-5158.12451171875
602,-3769.2265625
603,-3367.419921875
604,-4991.60888671875
605,-3338.970703125
606,-5856.80224609375
607,-5713.99462890625
608,-6019.1064453125
609,-5163.93212890625
610,-8276.375
611,-2858.07275390625
612,-4932.11962890625
613,-7209.48486328125
614,-7217.71044921875
615,-6696.7021484375
616,-4844.4970703125
617,-5533.54541015625
618,-6066.13134765625
619,-5145.017578125
620,-5416.03759765625
621,-5076.36474609375
622,-4705.25634765625
623,-3679.52734375
624,-5035.4765625
625,-3909.725830078125
626,-7671.99267578125
627,-4046.4169921875
628,-3365.673583984375
629,-3904.968994140625
630,-2784.9609375
631,-3958.74755859375
632,-4892.4716796875
633,-3049.596435546875
634,-4434.66015625
635,-6852.072265625
636,-3762.1865234375
637,-4171.40966796875
638,-5799.92333984375
639,-6033.77587890625
640,-3097.322998046875
641,-3252.197021484375
642,-6837.541015625
643,-3650.62109375
644,-5291.5537109375
645,-4885.904296875
646,-4802.91259765625
647,-4873.81640625
648,-4316.38134765625
649,-4926.9775390625
650,-3426.390625
651,-3950.043701171875
652,-5388.0341796875
653,-5648.5703125
654,-3677.400146484375
655,-2891.420166015625
656,-3481.3310546875
657,-4458.44775390625
658,-3890.8935546875
659,-3609.119140625
660,-5100.81103515625
661,-3546.095703125
662,-3334.73828125
663,-7898.9296875
664,-7009.31494140625
665,-3916.23193359375
666,-3909.80126953125
667,-4757.7021484375
668,-4632.8232421875
669,-5660.06005859375
670,-5731.94921875
671,-2994.4853515625
672,-3829.062744140625
673,-3250.750244140625
674,-7374.90283203125
675,-3068.53759765625
676,-6191.24658203125
677,-3706.45751953125
678,-5419.73291015625
679,-2946.762939453125
680,-4535.86181640625
681,-4034.8662109375
682,-3655.74951171875
683,-3167.430908203125
684,-3548.84716796875
685,-3375.03857421875
686,-2911.75146484375
687,-5825.025390625
688,-4917.533203125
689,-3504.94189453125
690,-5514.38671875
691,-5095.7578125
692,-3557.094970703125
693,-3916.92236328125
694,-5982.3125
695,-4194.162109375
696,-5141.34716796875
697,-5501.83349609375
698,-4974.9208984375
699,-6418.35888671875
700,-5203.74853515625
701,-4863.6494140625
702,-4418.1650390625
703,-4123.86669921875
704,-5534.86474609375
705,-3334.974853515625
706,-3556.505615234375
707,-4793.67724609375
708,-8121.53759765625
709,-3929.508056640625
710,-6202.63916015625
711,-4133.71142578125
712,-6184.7099609375
713,-4765.52392578125
714,-4074.48046875
715,-5733.97216796875
716,-4565.74658203125
717,-7351.861328125
718,-5200.52001953125
719,-10272.1279296875
720,-5420.3251953125
721,-4175.4921875
722,-2815.57177734375
723,-3856.5478515625
724,-3010.261474609375
725,-5620.6796875
726,-2973.836181640625
727,-6359.373046875
728,-4864.2919921875
729,-2210.630615234375
730,-4256.591796875
731,-2644.0283203125
732,-3043.941650390625
733,-5498.85107421875
734,-3169.71337890625
735,-2745.598876953125
736,-3411.892822265625
737,-3007.6943359375
738,-2193.663330078125
739,-3781.85498046875
740,-2887.9638671875
741,-2116.489013671875
742,-5804.87939453125
743,-2501.08203125
744,-3427.780517578125
745,-3703.619140625
746,-3020.65234375
747,-2745.31103515625
748,-2443.065673828125
749,-2629.755615234375
750,-5882.56591796875
751,-6957.6328125
752,-6524.96875
753,-8208.880859375
754,-3809.53271484375
755,-3607.22607421875
756,-7826.4150390625
757,-3746.0205078125
758,-7312.7939453125
759,-10215.0927734375
760,-7000.6337890625
761,-6833.06640625
762,-4162.4970703125
763,-7281.78857421875
764,-5993.2919921875
765,-4804.2978515625
766,-8451.423828125
767,-4738.34912109375
768,-3468.05712890625
769,-3242.966064453125
770,-2881.124755859375
771,-3638.628662109375
772,-3427.871337890625
773,-3340.673828125
774,-5313.81640625
775,-6776.421875
776,-3583.706787109375
777,-3588.134521484375
778,-4163.9404296875
779,-7061.1474609375
780,-5145.64306640625
781,-5846.5322265625
782,-3984.355224609375
783,-3681.793212890625
784,-3842.41552734375
785,-5248.3037109375
786,-5873.34521484375
787,-7090.3720703125
788,-6215.07177734375
789,-4891.6669921875
790,-4647.25537109375
791,-3089.489990234375
792,-3761.557861328125
793,-2279.090087890625
794,-4315.37744140625
795,-2438.364013671875
796,-3250.498046875
797,-3330.08154296875
798,-2181.471435546875
799,-1700.979736328125
800,-3170.981689453125
801,-3050.28076171875
802,-2897.350830078125
803,-2931.784423828125
804,-3267.01611328125
805,-2483.955322265625
806,-3205.277099609375
807,-3544.02880859375
808,-3543.0458984375
809,-3188.700439453125
810,-2294.5205078125
811,-3779.2451171875
812,-1999.1748046875
813,-2517.53662109375
814,-2370.121826171875
815,-2164.3447265625
816,-3577.818603515625
817,-2301.028076171875
818,-3061.80029296875
819,-1961.7275390625
820,-2572.359375
821,-3263.68017578125
822,-3069.669677734375
823,-3555.5537109375
824,-4167.08837890625
825,-3337.560546875
826,-2515.942626953125
827,-2152.466552734375
828,-6978.1787109375
829,-1828.063232421875
830,-2602.028564453125
831,-2704.15771484375
832,-2576.789794921875
833,-3257.2373046875
834,-2629.122314453125
835,-2861.466552734375
836,-2123.653076171875
837,-3099.46875
838,-3025.65869140625
839,-3269.33154296875
840,-3102.57177734375
841,-4046.404541015625
842,-4237.40771484375
843,-3090.27685546875
844,-3911.5654296875
845,-3516.9833984375
846,-2534.9326171875
847,-4244.732421875
848,-2165.404052734375
849,-1889.593505859375
850,-3135.962158203125
851,-2437.802978515625
852,-2201.806640625
853,-3450.417724609375
854,-2151.32568359375
855,-3188.642578125
856,-2916.30712890625
857,-1942.416259765625
858,-3392.72705078125
859,-3335.587890625
860,-3717.539794921875
861,-3851.6279296875
862,-2285.454833984375
863,-3520.17919921875
864,-4817.5458984375
865,-2776.58837890625
866,-3774.646240234375
867,-2399.32080078125
868,-2085.931884765625
869,-5903.16552734375
870,-5216.4638671875
871,-6966.65576171875
872,-3879.595947265625
873,-4576.01123046875
874,-2618.782958984375
875,-3255.8330078125
876,-3153.671875
877,-3241.332275390625
878,-5736.66796875
879,-2760.01123046875
880,-3514.791015625
881,-3084.321044921875
882,-3964.05029296875
883,-2612.5478515625
884,-5741.6142578125
885,-2606.119140625
886,-2809.53369140625
887,-2878.715576171875
888,-2391.75537109375
889,-4687.04541015625
890,-2440.958251953125
891,-3099.791015625
892,-3035.746337890625
893,-2545.875244140625
894,-2663.869873046875
895,-4302.05908203125
896,-4703.3310546875
897,-2406.74609375
898,-3517.218994140625
899,-1863.7550048828125
900,-3093.393310546875
901,-2602.23095703125
902,-5886.8603515625
903,-4824.3857421875
904,-4427.783203125
905,-4249.46240234375
906,-4520.37060546875
907,-4233.73291015625
908,-2886.150634765625
909,-2804.127685546875
910,-3357.289306640625
911,-2493.45654296875
912,-3491.103271484375
913,-2995.82666015625
914,-2505.09619140625
915,-4656.2666015625
916,-4789.99560546875
917,-4386.21044921875
918,-5605.126953125
919,-4810.146484375
920,-5913.32177734375
921,-4488.67333984375
922,-3609.3994140625
923,-2575.862060546875
924,-6286.20263671875
925,-2755.74560546875
926,-2564.15625
927,-3536.696533203125
928,-2435.95947265625
929,-3296.863525390625
930,-7503.4560546875
931,-4470.76904296875
932,-3045.53955078125
933,-3237.3046875
934,-3428.345947265625
935,-3772.91943359375
936,-2401.202880859375
937,-3256.46728515625
938,-6036.05615234375
939,-3252.9072265625
940,-1895.2408447265625
941,-2469.1953125
942,-4182.06640625
943,-4270.802734375
944,-3450.865478515625
945,-1932.6865234375
946,-1904.385986328125
947,-2237.735107421875
948,-8407.9521484375
949,-6475.4921875
950,-3430.099853515625
951,-3625.705322265625
952,-4725.06201171875
953,-4886.70068359375
954,-7815.1884765625
955,-1969.618896484375
956,-6650.38818359375
957,-7613.037109375
958,-4102.09423828125
959,-4546.44140625
960,-6460.669921875
961,-4315.60595703125
962,-3455.177001953125
963,-3822.332763671875
964,-4478.3525390625
965,-6140.79931640625
966,-6195.07958984375
967,-5614.029296875
968,-6644.20458984375
969,-2169.997802734375
970,-3391.440185546875
971,-5366.27001953125
972,-4850.41552734375
973,-3648.2314453125
974,-2265.9365234375
975,-4066.785400390625
976,-4845.45947265625
977,-2719.34130859375
978,-1983.299072265625
979,-3139.70654296875
980,-3890.899169921875
981,-3708.201904296875
982,-2981.28564453125
983,-4697.30322265625
984,-3408.784912109375
985,-3261.445556640625
986,-4950.68212890625
987,-3481.027099609375
988,-3663.07080078125
989,-3723.196533203125
990,-3756.42138671875
991,-3786.995849609375
992,-2872.477294921875
993,-4421.9228515625
994,-4401.6513671875
995,-3382.642333984375
996,-4589.48095703125
997,-2622.990234375
998,-2837.733154296875
999,-3980.301025390625
1000,-2867.199462890625
1001,-4425.34521484375
1002,-3843.081298828125
1003,-2712.85107421875
1004,-3360.919677734375
1005,-3859.724365234375
1006,-3721.503662109375
1007,-2906.815185546875
1008,-3411.470458984375
1009,-2583.541748046875
1010,-2709.3359375
1011,-3008.24560546875
1012,-3651.05712890625
1013,-2723.922119140625
1014,-2008.4671630859375
1015,-3244.5029296875
1016,-2903.34619140625
1017,-2363.34521484375
1018,-2021.2120361328125
1019,-1669.72412109375
1020,-3261.7373046875
1021,-3185.94580078125
1022,-3007.728759765625
1023,-2498.103759765625
1024,-4126.38671875
1025,-2908.3056640625
1026,-3051.468017578125
1027,-3187.633544921875
1028,-2631.603515625
1029,-2892.9208984375
1030,-3964.637451171875
1031,-4048.97119140625
1032,-2323.452880859375
1033,-2831.890625
1034,-3526.552978515625
1035,-2250.99853515625
1036,-3000.531005859375
1037,-3190.053466796875
1038,-2793.397216796875
1039,-6388.74169921875
1040,-4319.0361328125
1041,-4221.84033203125
1042,-3320.685546875
1043,-4753.7138671875
1044,-3244.140380859375
1045,-3995.62939453125
1046,-2179.531005859375
1047,-3116.310791015625
1048,-1874.8623046875
1049,-2387.847412109375
1050,-2134.883544921875
1051,-3556.371826171875
1052,-3270.089599609375
1053,-3492.088134765625
1054,-2708.5869140625
1055,-4869.74951171875
1056,-2453.27001953125
1057,-3931.983154296875
1058,-2922.9375
1059,-2886.1103515625
1060,-3216.0546875
1061,-2188.5771484375
1062,-3140.0419921875
1063,-3816.487060546875
1064,-2468.31201171875
1065,-2972.73486328125
1066,-2434.806884765625
1067,-4339.2998046875
1068,-6478.1171875
1069,-2688.5009765625
1070,-2834.278076171875
1071,-2324.525390625
1072,-2768.3388671875
1073,-3147.93310546875
1074,-2270.766845703125
1075,-4363.6123046875
1076,-2409.568603515625
1077,-1643.5167236328125
1078,-2117.81689453125
1079,-2986.375732421875
1080,-3674.05810546875
1081,-3787.444091796875
1082,-2146.1337890625
1083,-2493.0234375
1084,-2487.33642578125
1085,-3914.17578125
1086,-3381.564697265625
1087,-2722.298828125
1088,-2532.37109375
1089,-3641.03857421875
1090,-3449.39306640625
1091,-2776.217529296875
1092,-2393.577880859375
1093,-5873.19140625
1094,-2587.207763671875
1095,-4034.04443359375
1096,-3057.924072265625
1097,-2559.03369140625
1098,-4668.015625
1099,-3242.263427734375
1100,-2262.0546875
1101,-3268.541259765625
1102,-3097.319091796875
1103,-4761.5927734375
1104,-2855.311767578125
1105,-3306.98828125
1106,-2433.324462890625
1107,-2999.37548828125
1108,-2356.87890625
1109,-3187.628662109375
1110,-2235.263916015625
1111,-3395.369140625
1112,-3260.608642578125
1113,-3443.6611328125
1114,-2605.56689453125
1115,-3107.459716796875
1116,-2094.283447265625
1117,-3304.33984375
1118,-2506.28369140625
1119,-3370.840576171875
1120,-3212.740234375
1121,-2641.6015625
1122,-3338.93359375
1123,-3025.401611328125
1124,-3141.16357421875
1125,-2943.609375
1126,-2684.96533203125
1127,-2725.1376953125
1128,-3449.959228515625
1129,-2485.634765625
1130,-3290.874267578125
1131,-2426.16015625
1132,-2720.178466796875
1133,-3489.346923828125
1134,-2887.88720703125
1135,-2785.17431640625
1136,-2481.02490234375
1137,-2807.480712890625
1138,-2789.25732421875
1139,-3206.02685546875
1140,-3404.95361328125
1141,-3619.21337890625
1142,-4693.99951171875
1143,-3657.14453125
1144,-3034.01708984375
1145,-3993.06103515625
1146,-3400.638671875
1147,-3214.22314453125
1148,-3782.367919921875
1149,-3434.64990234375
1150,-3388.9677734375
1151,-3176.55859375
1152,-3732.47509765625
1153,-4764.81298828125
1154,-2981.657470703125
1155,-3203.358154296875
1156,-2813.8759765625
1157,-4702.78271484375
1158,-3787.0947265625
1159,-3848.396728515625
1160,-3857.847412109375
1161,-3066.233642578125
1162,-2732.080078125
1163,-3098.465576171875
1164,-5023.89794921875
1165,-3239.927734375
1166,-4375.9912109375
1167,-3612.12841796875
1168,-3474.413330078125
1169,-3461.8544921875
1170,-3902.21533203125
1171,-3938.2705078125
1172,-3857.4873046875
1173,-4735.07421875
1174,-4923.43310546875
1175,-5436.6494140625
1176,-5323.57861328125
1177,-5819.48193359375
1178,-5435.55712890625
1179,-4722.45263671875
1180,-4529.912109375
1181,-4255.57568359375
1182,-4839.65673828125
1183,-3780.254150390625
1184,-5193.90771484375
1185,-3329.057373046875
1186,-4330.40673828125
1187,-3241.090087890625
1188,-4580.9609375
1189,-5003.85693359375
1190,-5923.9140625
1191,-6960.93701171875
1192,-8068.39453125
1193,-8874.0859375
1194,-7554.12158203125
1195,-8477.3505859375
1196,-7991.04052734375
1197,-7848.3212890625
1198,-7872.93994140625
1199,-7649.85009765625
1200,-7540.005859375
1201,-7425.7734375
1202,-7429.79638671875
1203,-7834.794921875
1204,-7673.98681640625
1205,-8473.2861328125
1206,-8482.3984375
1207,-8930.66015625
1208,-8545.7373046875
1209,-9000.6123046875
1210,-8845.2490234375
1211,-8424.5283203125
1212,-7287.48291015625
1213,-6526.44873046875
1214,-6250.25537109375
1215,-6512.33740234375
1216,-6651.2783203125
1217,-6458.1201171875
1218,-6565.67333984375
1219,-7285.70703125
1220,-7061.80517578125
1221,-6788.439453125
1222,-8998.103515625
1223,-7673.75439453125
1224,-7235.01220703125
1225,-7498.23974609375
1226,-8631.3291015625
1227,-6917.78662109375
1228,-6242.49853515625
1229,-6170.83935546875
1230,-4909.30712890625
1231,-5081.90478515625
1232,-4257.35888671875
1233,-6134.78076171875
1234,-6321.4736328125
1235,-6357.0625
1236,-7503.93408203125
1237,-8884.5498046875
1238,-7891.69677734375
1239,-9812.146484375
1240,-9528.4189453125
1241,-9650.9228515625
1242,-10176.5302734375
1243,-9027.171875
1244,-8556.2998046875
1245,-8589.033203125
1246,-8388.041015625
1247,-7923.01123046875
1248,-8648.52734375
1249,-8597.326171875
1250,-8463.625
1251,-8407.7548828125
1252,-10905.837890625
1253,-9592.2529296875
1254,-10126.76171875
1255,-10614.119140625
1256,-11176.080078125
1257,-10581.1064453125
1258,-9682.7001953125
1259,-5367.4462890625
1260,-7591.4501953125
1261,-8776.021484375
1262,-8023.48779296875
1263,-7180.3466796875
1264,-6955.54150390625
1265,-5968.13671875
1266,-6125.85595703125
1267,-5711.212890625
1268,-5530.16162109375
1269,-4566.0302734375
1270,-4385.79248046875
1271,-4223.3271484375
1272,-4093.6220703125
1273,-4493.662109375
1274,-4239.3759765625
1275,-3574.081787109375
1276,-4332.9267578125
1277,-4025.031005859375
