,agent/critic_loss
101,0.02152002789080143
102,2.0125622749328613
103,0.14553359150886536
104,0.027684198692440987
105,0.07416105270385742
106,0.04058900848031044
107,0.01754235476255417
108,0.018230171874165535
109,0.013873305171728134
110,0.02135618031024933
111,0.01228266954421997
112,0.04441395029425621
113,0.05352317914366722
114,0.043922800570726395
115,0.039817508310079575
116,0.0339946411550045
117,0.015713639557361603
118,0.02802068553864956
119,0.03542029485106468
120,0.023848021402955055
121,0.011667218990623951
122,0.023654615506529808
123,0.01686413399875164
124,0.02482341229915619
125,0.007404702249914408
126,0.01918102614581585
127,0.01497125905007124
128,0.021555425599217415
129,0.012685439549386501
130,0.01233132928609848
131,0.028783774003386497
132,0.024783432483673096
133,0.026292255148291588
134,0.06091737747192383
135,0.0267934650182724
136,0.03234688565135002
137,0.013870700262486935
138,0.030677467584609985
139,0.03554582595825195
140,0.03380380570888519
141,0.028413327410817146
142,0.02667829394340515
143,0.022371895611286163
144,0.01631484553217888
145,0.02496335469186306
146,0.008444474078714848
147,0.012702914886176586
148,0.018714765086770058
149,0.005939933937042952
150,0.019962893798947334
151,0.01441639568656683
152,0.01701308600604534
153,0.006832970306277275
154,0.022525228559970856
155,0.005339620169252157
156,0.008148327469825745
157,0.013945396989583969
158,0.006570930127054453
159,0.003655405715107918
160,0.01228921115398407
161,0.004938175436109304
162,0.005480402614921331
163,0.01197389792650938
164,0.0123090585693717
165,0.005551435053348541
166,0.010455675423145294
167,0.006090100388973951
168,0.025376275181770325
169,0.007505083456635475
170,0.010630390606820583
171,0.008168017491698265
172,0.008547093719244003
173,0.007643040735274553
174,0.016108142212033272
175,0.007777714636176825
176,0.00624054903164506
177,0.00834963284432888
178,0.012692396529018879
179,0.008764217607676983
180,0.0040400056168437
181,0.021817436441779137
182,0.007247210945934057
183,0.004489561077207327
184,0.0054645538330078125
185,0.008364535868167877
186,0.00915567483752966
187,0.010325860232114792
188,0.00622076541185379
189,0.012200468219816685
190,0.0056838542222976685
191,0.010327029041945934
192,0.006678570061922073
193,0.00822903960943222
194,0.009843812324106693
195,0.019661221653223038
196,0.008829619735479355
197,0.011424452066421509
198,0.012060943059623241
199,0.004518372472375631
200,0.005391665268689394
201,0.023870378732681274
202,0.006963832303881645
203,0.010214734822511673
204,0.01703362725675106
205,0.006217143032699823
206,0.005534376949071884
207,0.027110448107123375
208,0.017185868695378304
209,0.01640661433339119
210,0.01702122390270233
211,0.004255005624145269
212,0.004508152138441801
213,0.008158001117408276
214,0.011628503911197186
215,0.004693811293691397
216,0.018174242228269577
217,0.010565843433141708
218,0.019066592678427696
219,0.012078012339770794
220,0.008284113369882107
221,0.00792225357145071
222,0.0033643555361777544
223,0.006646574940532446
224,0.0078801978379488
225,0.012058059684932232
226,0.011683322489261627
227,0.009111418388783932
228,0.005297740455716848
229,0.004428582265973091
230,0.010763518512248993
231,0.003022699384018779
232,0.012021772563457489
233,0.01723184436559677
234,0.009846724569797516
235,0.011171899735927582
236,0.00703877629712224
237,0.019185910001397133
238,0.0074438415467739105
239,0.012687844224274158
240,0.004159295465797186
241,0.0026052426546812057
242,0.01289780531078577
243,0.0027139342855662107
244,0.0052939653396606445
245,0.03931719437241554
246,0.020522551611065865
247,0.03839775547385216
248,0.052922774106264114
249,0.04253016784787178
250,0.04489757493138313
251,0.017187701538205147
252,0.023909667506814003
253,0.006155054550617933
254,0.02449551783502102
255,0.013613631017506123
256,0.02249307930469513
257,0.011080607771873474
258,0.03167541325092316
259,0.022868990898132324
260,0.018556037917733192
261,0.019481832161545753
262,0.022633766755461693
263,0.006561627145856619
264,0.007319862022995949
265,0.019538231194019318
266,0.016562271863222122
267,0.010824409313499928
268,0.012417078949511051
269,0.01440893393009901
270,0.005088565871119499
271,0.01691487990319729
272,0.009394153021275997
273,0.015206078998744488
274,0.010517763905227184
275,0.0108262300491333
276,0.004796493332833052
277,0.0039085280150175095
278,0.009091022424399853
279,0.008726886473596096
280,0.02107120119035244
281,0.02084568701684475
282,0.013961267657577991
283,0.01629977487027645
284,0.02721008099615574
285,0.013593918643891811
286,0.010736300610005856
287,0.038202427327632904
288,0.016275929287075996
289,0.016999097540974617
290,0.00915736984461546
291,0.008382297120988369
292,0.012542699463665485
293,0.013662703335285187
294,0.016582783311605453
295,0.02324671857059002
296,0.010017383843660355
297,0.008533268235623837
298,0.028174392879009247
299,0.008558189496397972
300,0.020633602514863014
301,0.020127102732658386
302,0.013630964793264866
303,0.005559410899877548
304,0.008998546749353409
305,0.011521405540406704
306,0.027675123885273933
307,0.019460683688521385
308,0.015721427276730537
309,0.010674444027245045
310,0.012206931598484516
311,0.005890752654522657
312,0.014475006610155106
313,0.006431697402149439
314,0.015207474119961262
315,0.038622256368398666
316,0.006531178951263428
317,0.00993508193641901
318,0.011430136859416962
319,0.01217243354767561
320,0.02132493443787098
321,0.011765065602958202
322,0.005412840750068426
323,0.006654680240899324
324,0.006854411214590073
325,0.0038467440754175186
326,0.01768605224788189
327,0.010056938044726849
328,0.010965455323457718
329,0.013595648109912872
330,0.004226697608828545
331,0.013005995191633701
332,0.03230224549770355
333,0.016794994473457336
334,0.015685638412833214
335,0.009002297185361385
336,0.024473020806908607
337,0.004985027015209198
338,0.01794482208788395
339,0.011081498116254807
340,0.02505750022828579
341,0.019402386620640755
342,0.007056381553411484
343,0.014677744358778
344,0.011120441369712353
345,0.02841865085065365
346,0.01109961699694395
347,0.022353308275341988
348,0.01557807344943285
349,0.01427867915481329
350,0.02553153969347477
351,0.002946386346593499
352,0.01051244419068098
353,0.0029591701459139585
354,0.002634871518239379
355,0.012604949064552784
356,0.00698101008310914
357,0.016634823754429817
358,0.004411460366100073
359,0.008269039914011955
360,0.002512606093659997
361,0.010837285779416561
362,0.002629028633236885
363,0.01167307049036026
364,0.005825374275445938
365,0.008857622742652893
366,0.017682576552033424
367,0.01063762977719307
368,0.013653361238539219
369,0.015474841929972172
370,0.010003154166042805
371,0.004291674587875605
372,0.031507767736911774
373,0.00829146895557642
374,0.014243789948523045
375,0.020878253504633904
376,0.017050977796316147
377,0.019258471205830574
378,0.02571488730609417
379,0.018485799431800842
380,0.004126045387238264
381,0.0038958138320595026
382,0.0048558819107711315
383,0.0036925089079886675
384,0.017095331102609634
385,0.003190923249348998
386,0.017181890085339546
387,0.013142277486622334
388,0.014554853551089764
389,0.009518912993371487
390,0.02360512875020504
391,0.01353149488568306
392,0.00482179643586278
393,0.019504329189658165
394,0.011238579638302326
395,0.017556875944137573
396,0.017868241295218468
397,0.012780297547578812
398,0.01738862507045269
399,0.01354083139449358
400,0.0038654785603284836
401,0.019546756520867348
402,0.003808381734415889
403,0.012708310969173908
404,0.007008589804172516
405,0.014425162225961685
406,0.004411580506712198
407,0.004407778382301331
408,0.020402314141392708
409,0.023284291848540306
410,0.00990486890077591
411,0.018202291801571846
412,0.013806946575641632
413,0.011895880103111267
414,0.020793497562408447
415,0.020436685532331467
416,0.011352482251822948
417,0.029468243941664696
418,0.013742215931415558
419,0.013120025396347046
420,0.004507288336753845
421,0.005769380833953619
422,0.005249757319688797
423,0.0057768975384533405
424,0.010565930046141148
425,0.014632605947554111
426,0.01338869333267212
427,0.011391468346118927
428,0.02594003826379776
429,0.014222304336726665
430,0.00829989928752184
431,0.02525430917739868
432,0.018779782578349113
433,0.017013924196362495
434,0.018681468442082405
435,0.025143465027213097
436,0.025715304538607597
437,0.01658581756055355
438,0.019559664651751518
439,0.010667238384485245
440,0.009277322329580784
441,0.021906791254878044
442,0.006013808306306601
443,0.014068651013076305
444,0.018126480281352997
445,0.01513283047825098
446,0.014313433319330215
447,0.013579368591308594
448,0.005120574496686459
449,0.016911102458834648
450,0.009382493793964386
451,0.021773098036646843
452,0.012106776237487793
453,0.0141748683527112
454,0.005989516619592905
455,0.009346307255327702
456,0.002971409587189555
457,0.0027848444879055023
458,0.020367689430713654
459,0.01201622560620308
460,0.013396114110946655
461,0.02154918760061264
462,0.0024888229090720415
463,0.008353431709110737
464,0.011775449849665165
465,0.007229100912809372
466,0.0028948988765478134
467,0.003056040033698082
468,0.012804976664483547
469,0.015951503068208694
470,0.01186057087033987
471,0.01190319936722517
472,0.014388803392648697
473,0.007889834232628345
474,0.019631193950772285
475,0.011293083429336548
476,0.006603802088648081
477,0.007167691830545664
478,0.014725939370691776
479,0.011596426367759705
480,0.013798805885016918
481,0.005212286487221718
482,0.00672631012275815
483,0.006721405778080225
484,0.002764260396361351
485,0.002762680174782872
486,0.0028742135036736727
487,0.0034803675953298807
488,0.015467486344277859
489,0.012651135213673115
490,0.012265071272850037
491,0.011215843260288239
492,0.016742782667279243
493,0.009238404221832752
494,0.00293901190161705
495,0.011680911295115948
496,0.012381966225802898
497,0.014189325273036957
498,0.019621388986706734
499,0.011732548475265503
500,0.005985230673104525
501,0.009504920803010464
502,0.006159206386655569
503,0.010824712924659252
504,0.023903848603367805
505,0.008530708961188793
506,0.011509985662996769
507,0.014915897510945797
508,0.00854873564094305
509,0.005353718996047974
510,0.016831204295158386
511,0.016705207526683807
512,0.0029381050262600183
513,0.01181242149323225
514,0.006121713202446699
515,0.006303820293396711
516,0.013319511897861958
517,0.015423442237079144
518,0.005016731563955545
519,0.009881456382572651
520,0.005751421209424734
521,0.013676862232387066
522,0.009876103140413761
523,0.007427005097270012
524,0.003003412624821067
525,0.004418588243424892
526,0.012920374982059002
527,0.0024252834264189005
528,0.02039373852312565
529,0.018743416294455528
530,0.006511509884148836
531,0.01451458316296339
532,0.011448820121586323
533,0.006672111805528402
534,0.013935431838035583
535,0.007882299832999706
536,0.009576357901096344
537,0.004490069579333067
538,0.006808791775256395
539,0.002235549734905362
540,0.008149701170623302
541,0.006558882538229227
542,0.0071564908139407635
543,0.007691306993365288
544,0.006720637436956167
545,0.006607778370380402
546,0.0014180677244439721
547,0.0033872562926262617
548,0.004866648465394974
549,0.007329622283577919
550,0.0052071139216423035
551,0.003775615245103836
552,0.01266417559236288
553,0.00780980521813035
554,0.008797218091785908
555,0.0065732295624911785
556,0.008012189529836178
557,0.015231568366289139
558,0.0059274546802043915
559,0.0055848234333097935
560,0.0027737647760659456
561,0.0020352641586214304
562,0.0025672921910881996
563,0.013937103562057018
564,0.002039853483438492
565,0.008689992129802704
566,0.004073211923241615
567,0.011878713965415955
568,0.0029709364753216505
569,0.017659684643149376
570,0.011844638735055923
571,0.02687615156173706
572,0.009381354786455631
573,0.01829199306666851
574,0.006691185757517815
575,0.004062920808792114
576,0.017681678757071495
577,0.0037269152235239744
578,0.004725663922727108
579,0.025474486872553825
580,0.012938537634909153
581,0.011612102389335632
582,0.012717649340629578
583,0.007396689150482416
584,0.019480690360069275
585,0.024923479184508324
586,0.024526322260499
587,0.030248967930674553
588,0.03016340173780918
589,0.022708162665367126
590,0.016829300671815872
591,0.01841508410871029
592,0.00826592929661274
593,0.019442275166511536
594,0.016109811142086983
595,0.02466677688062191
596,0.019132545217871666
597,0.014246894977986813
598,0.021990740671753883
599,0.011874164454638958
600,0.023553498089313507
601,0.023015739396214485
602,0.01735013723373413
603,0.016630463302135468
604,0.013695850968360901
605,0.006246175616979599
606,0.006916969548910856
607,0.013689923100173473
608,0.018211718648672104
609,0.02482636831700802
610,0.011529885232448578
611,0.005683204624801874
612,0.005401854868978262
613,0.011188547126948833
614,0.00745931314304471
615,0.007768469396978617
616,0.016720455139875412
617,0.016487350687384605
618,0.016453184187412262
619,0.013219420798122883
620,0.012753114104270935
621,0.008271516300737858
622,0.015535365790128708
623,0.005032163579016924
624,0.008459198288619518
625,0.009493906050920486
626,0.013161588460206985
627,0.021023551002144814
628,0.007692941930145025
629,0.01488766074180603
630,0.007490543182939291
631,0.009339184500277042
632,0.04151207581162453
633,0.035198863595724106
634,0.03208473324775696
635,0.02122938446700573
636,0.019881194457411766
637,0.0342714749276638
638,0.013787799514830112
639,0.016372641548514366
640,0.033970851451158524
641,0.007562175393104553
642,0.006118629593402147
643,0.01145271584391594
644,0.03346236050128937
645,0.016565224155783653
646,0.01376721728593111
647,0.009133635088801384
648,0.007328093517571688
649,0.01316049974411726
650,0.007331916596740484
651,0.008196025155484676
652,0.01448753010481596
653,0.003039079951122403
654,0.017112091183662415
655,0.008347705937922001
656,0.00819992646574974
657,0.009804822504520416
658,0.006656884681433439
659,0.017430217936635017
660,0.019703328609466553
661,0.016982009634375572
662,0.023995891213417053
663,0.007174685597419739
664,0.00752687081694603
665,0.012591700069606304
666,0.007905863225460052
667,0.007020054385066032
668,0.015026909299194813
669,0.013062573969364166
670,0.010317950509488583
671,0.010864879004657269
672,0.005779053550213575
673,0.013362616300582886
674,0.004612626042217016
675,0.005983727518469095
676,0.007632502820342779
677,0.011766848154366016
678,0.009992881678044796
679,0.011092767119407654
680,0.0142202228307724
681,0.00802832841873169
682,0.0161612406373024
683,0.010959872044622898
684,0.015327773056924343
685,0.011547827161848545
686,0.0114784836769104
687,0.0028307114262133837
688,0.02139788307249546
689,0.012299326248466969
690,0.01709212176501751
691,0.014066430740058422
692,0.015043523162603378
693,0.010845821350812912
694,0.013453925959765911
695,0.015207905322313309
696,0.014087297953665257
697,0.01763959974050522
698,0.009911657311022282
699,0.012477166019380093
700,0.012478110380470753
701,0.02181827463209629
702,0.006816159933805466
703,0.007252786308526993
704,0.009845001623034477
705,0.009788960218429565
706,0.007580558303743601
707,0.006098067853599787
708,0.016477353870868683
709,0.018446899950504303
710,0.016402484849095345
711,0.016118137165904045
712,0.007711565122008324
713,0.0041686310432851315
714,0.004578659310936928
715,0.018117276951670647
716,0.013528312556445599
717,0.0073046875186264515
718,0.022067686542868614
719,0.006016323808580637
720,0.0030943816527724266
721,0.015290538780391216
722,0.0191027894616127
723,0.012053775601089
724,0.00417732261121273
725,0.011012108065187931
726,0.010037664324045181
727,0.005329007748514414
728,0.008512482978403568
729,0.019124118611216545
730,0.0026303560007363558
731,0.010524201206862926
732,0.008634732104837894
733,0.016740567982196808
734,0.024466948583722115
735,0.01463822927325964
736,0.011197279207408428
737,0.008393882773816586
738,0.009822466410696507
739,0.015365943312644958
740,0.018941586837172508
741,0.003860846860334277
742,0.012918482534587383
743,0.014051046222448349
744,0.013845458626747131
745,0.007268966641277075
746,0.015490680001676083
747,0.005794860422611237
748,0.022178538143634796
749,0.016261495649814606
750,0.01677432842552662
751,0.015089469961822033
752,0.013735555112361908
753,0.01885330118238926
754,0.017532557249069214
755,0.03686392307281494
756,0.007236294914036989
757,0.01659836433827877
758,0.02285466156899929
759,0.017442042008042336
760,0.01941577158868313
761,0.016522137448191643
762,0.021546950563788414
763,0.030125563964247704
764,0.015060313045978546
765,0.026911074295639992
766,0.011894062161445618
767,0.014683805406093597
768,0.010806601494550705
769,0.00961199402809143
770,0.017246730625629425
771,0.012951008044183254
772,0.012670278549194336
773,0.012352925725281239
774,0.008998016826808453
775,0.0170776154845953
776,0.011023660190403461
777,0.009618149138987064
778,0.018448036164045334
779,0.0058929589577019215
780,0.009841139428317547
781,0.011590242385864258
782,0.01590244099497795
783,0.0067394995130598545
784,0.003881241427734494
785,0.007145015988498926
786,0.0061905463226139545
787,0.006006553769111633
788,0.008631465025246143
789,0.014871503226459026
790,0.00799612607806921
791,0.0034339837729930878
792,0.006017438601702452
793,0.007434111088514328
794,0.008507915772497654
795,0.01086881011724472
796,0.007642373908311129
797,0.005084193777292967
798,0.016255492344498634
799,0.012262080796062946
800,0.0060812910087406635
801,0.00960132759064436
802,0.003682543756440282
803,0.008479275740683079
804,0.005209094379097223
805,0.011436295695602894
806,0.006692869123071432
807,0.010090579278767109
808,0.010324768722057343
809,0.006400056648999453
810,0.019251713529229164
811,0.015363994054496288
812,0.013211551122367382
813,0.004891619086265564
814,0.01322228368371725
815,0.012606107629835606
816,0.005922371055930853
817,0.009551177732646465
818,0.004938138648867607
819,0.004941268358379602
820,0.008381198160350323
821,0.01329465676099062
822,0.01791824772953987
823,0.011156466789543629
824,0.009171445854008198
825,0.006729066371917725
826,0.008454623632133007
827,0.007639934774488211
828,0.00560413533821702
829,0.010617651045322418
830,0.015043956227600574
831,0.00543226907029748
832,0.007500118110328913
833,0.009015864692628384
834,0.01088736578822136
835,0.014963209629058838
836,0.013675975613296032
837,0.009782638400793076
838,0.009976918809115887
839,0.006639095488935709
840,0.004196596797555685
841,0.014567648060619831
842,0.004455873277038336
843,0.006932683289051056
844,0.009605166502296925
845,0.011700707487761974
846,0.02608838491141796
847,0.010393616743385792
848,0.012652653269469738
849,0.006380363833159208
850,0.0067651644349098206
851,0.018742624670267105
852,0.022306347265839577
853,0.009876024909317493
854,0.01665174402296543
855,0.012921948917210102
856,0.010397449135780334
857,0.007188869174569845
858,0.004995462018996477
859,0.00848079752177
860,0.018643774092197418
861,0.006076672580093145
862,0.019250527024269104
863,0.014592845924198627
864,0.019007591530680656
865,0.00977246928960085
866,0.010686438530683517
867,0.013159376569092274
868,0.009973658248782158
869,0.009709256701171398
870,0.009275838732719421
871,0.004059168975800276
872,0.007696282118558884
873,0.009675617329776287
874,0.010414082556962967
875,0.00792401097714901
876,0.0054860408417880535
877,0.0044984049163758755
878,0.012886516749858856
879,0.02214311622083187
880,0.00640084920451045
881,0.005030282307416201
882,0.014170595444738865
883,0.010111302137374878
884,0.005127638578414917
885,0.01195769477635622
886,0.00811963900923729
887,0.010667870752513409
888,0.0105443075299263
889,0.007435455918312073
890,0.009319225326180458
891,0.004042734857648611
892,0.0035922734532505274
893,0.004484405275434256
894,0.006986815016716719
895,0.005906125996261835
896,0.0070135160349309444
897,0.012814332731068134
898,0.02972063235938549
899,0.023386150598526
900,0.009434131905436516
901,0.012382417917251587
902,0.019702676683664322
903,0.011768381111323833
904,0.016888201236724854
905,0.01020502857863903
906,0.011846167035400867
907,0.012463338673114777
908,0.009218534454703331
909,0.008029063232243061
910,0.010619084350764751
911,0.016555896028876305
912,0.008501055650413036
913,0.004930728580802679
914,0.011619940400123596
915,0.0070099919103085995
916,0.010968540795147419
917,0.013852965086698532
918,0.009954027831554413
919,0.006794365122914314
920,0.018350744619965553
921,0.0077972919680178165
922,0.015599916689097881
923,0.016288096085190773
