,agent/actor_loss
101,1.6901668310165405
102,0.49593386054039
103,0.05655357614159584
104,0.05776076018810272
105,0.06329645216464996
106,0.0578269362449646
107,0.09630048274993896
108,0.1477145105600357
109,0.21174027025699615
110,0.20262563228607178
111,0.201971173286438
112,0.2554047405719757
113,0.2003229409456253
114,0.18958668410778046
115,0.1543370932340622
116,0.2358502894639969
117,0.1946117877960205
118,0.18039464950561523
119,0.14164136350154877
120,0.2602408826351166
121,0.3119651973247528
122,0.28140947222709656
123,0.25671908259391785
124,0.2971891462802887
125,0.4092921316623688
126,0.3236154615879059
127,0.3109169900417328
128,0.25249049067497253
129,0.349757581949234
130,0.3432055413722992
131,0.33775147795677185
132,0.2741432189941406
133,0.40193137526512146
134,0.3401072919368744
135,0.3897128403186798
136,0.37470677495002747
137,0.43958643078804016
138,0.45583900809288025
139,0.3741234838962555
140,0.46935030817985535
141,0.4214383065700531
142,0.45200300216674805
143,0.4872533082962036
144,0.4139050543308258
145,0.4536093771457672
146,0.446004718542099
147,0.34032800793647766
148,0.4725111424922943
149,0.45121708512306213
150,0.5934323668479919
151,0.5162996649742126
152,0.4593617022037506
153,0.524420440196991
154,0.5015947818756104
155,0.5024933815002441
156,0.4615696370601654
157,0.5083042979240417
158,0.5900878310203552
159,0.6017983555793762
160,0.5641640424728394
161,0.5512116551399231
162,0.5658553242683411
163,0.5981610417366028
164,0.5628599524497986
165,0.6096691489219666
166,0.5110878944396973
167,0.5536277890205383
168,0.56656414270401
169,0.6497450470924377
170,0.6509308218955994
171,0.5544998645782471
172,0.6545093059539795
173,0.5916576385498047
174,0.6145094037055969
175,0.6675795912742615
176,0.6718475818634033
177,0.6601229310035706
178,0.6359828114509583
179,0.718386173248291
180,0.7313234210014343
181,0.6571847796440125
182,0.5949700474739075
183,0.5865013003349304
184,0.6801900863647461
185,0.5991384387016296
186,0.6611503958702087
187,0.8038535714149475
188,0.6972211003303528
189,0.7652555108070374
190,0.7123456597328186
191,0.7997788786888123
192,0.6887858510017395
193,0.7240360379219055
194,0.7098348736763
195,0.6732206344604492
196,0.7200627326965332
197,0.70914626121521
198,0.6178351044654846
199,0.7052434086799622
200,0.7346795201301575
201,0.7186250686645508
202,0.6830708384513855
203,0.6245778203010559
204,0.6468221545219421
205,0.7660565376281738
206,0.5956952571868896
207,0.7008304595947266
208,0.6999185681343079
209,0.7662137150764465
210,0.6632185578346252
211,0.6409580707550049
212,0.5639773011207581
213,0.6414560079574585
214,0.6610612273216248
215,0.6613138318061829
216,0.7267137169837952
217,0.6518049240112305
218,0.7223896980285645
219,0.7041800022125244
220,0.6285099387168884
221,0.6912581324577332
222,0.6832104325294495
223,0.7766959071159363
224,0.6540502905845642
225,0.6566081643104553
226,0.7156448364257812
227,0.6402254104614258
228,0.6407933831214905
229,0.641288697719574
230,0.6189164519309998
231,0.6788849830627441
232,0.675468385219574
233,0.7515006065368652
234,0.769658625125885
235,0.6392672061920166
236,0.7131893038749695
237,0.6113836765289307
238,0.559748113155365
239,0.6518609523773193
240,0.6803328990936279
241,0.6172264218330383
242,0.592271625995636
243,0.782861053943634
244,0.6692531704902649
245,0.5992106199264526
246,0.5864613652229309
247,0.5870225429534912
248,0.5309607982635498
249,0.7424719333648682
250,0.6516435742378235
251,0.46992290019989014
252,0.6716709136962891
253,0.5594388842582703
254,0.542572557926178
255,0.6488924622535706
256,0.6573761701583862
257,0.6093692779541016
258,0.5173512101173401
259,0.5296623706817627
260,0.5258870124816895
261,0.5736798644065857
262,0.5554108023643494
263,0.5773465037345886
264,0.5779569745063782
265,0.6048346161842346
266,0.6714537739753723
267,0.6996662616729736
268,0.552727222442627
269,0.6269586086273193
270,0.6030478477478027
271,0.5565987229347229
272,0.5014142990112305
273,0.5799865126609802
274,0.5096821188926697
275,0.6119828224182129
276,0.5836645364761353
277,0.5577170252799988
278,0.5897201299667358
279,0.5974448323249817
280,0.6199762225151062
281,0.5857557654380798
282,0.4958026111125946
283,0.6080686450004578
284,0.5510395169258118
285,0.6212738752365112
286,0.5812142491340637
287,0.5469987392425537
288,0.6147134900093079
289,0.5613468885421753
290,0.5765578746795654
291,0.5597261786460876
292,0.50008624792099
293,0.5475367903709412
294,0.47230616211891174
295,0.5667334198951721
296,0.5535585284233093
297,0.4918057918548584
298,0.5023941397666931
299,0.4720660150051117
300,0.4606943428516388
301,0.5679121613502502
302,0.686618983745575
303,0.5269023180007935
304,0.49522772431373596
305,0.6115477681159973
306,0.5147686004638672
307,0.5353325605392456
308,0.5458712577819824
309,0.5110290050506592
310,0.5502393245697021
311,0.5709854364395142
312,0.5419760346412659
313,0.45618534088134766
314,0.4778788387775421
315,0.6068814396858215
316,0.5018834471702576
317,0.5430652499198914
318,0.43588539958000183
319,0.5143029093742371
320,0.5015444159507751
321,0.49054598808288574
322,0.5598027110099792
323,0.5230916142463684
324,0.5525364279747009
325,0.3800496757030487
326,0.5379939079284668
327,0.5070962309837341
328,0.5671724081039429
329,0.4322598874568939
330,0.4342302978038788
331,0.4638245403766632
332,0.4592793881893158
333,0.3885079324245453
334,0.3847048282623291
335,0.3816651403903961
336,0.45832356810569763
337,0.4128643572330475
338,0.5355801582336426
339,0.4360715448856354
340,0.4404972791671753
341,0.438622385263443
342,0.51265549659729
343,0.4825800955295563
344,0.41792967915534973
345,0.47166958451271057
346,0.4341336786746979
347,0.5335405468940735
348,0.5651406645774841
349,0.5287397503852844
350,0.4251314699649811
351,0.4938019812107086
352,0.4178887903690338
353,0.4199986457824707
354,0.3994596004486084
355,0.41055047512054443
356,0.5161221027374268
357,0.39712652564048767
358,0.42887893319129944
359,0.3670452833175659
360,0.4624868333339691
361,0.4123784601688385
362,0.372460275888443
363,0.4956137239933014
364,0.39361584186553955
365,0.4211277663707733
366,0.4680520296096802
367,0.4139222204685211
368,0.4107387959957123
369,0.3819780647754669
370,0.5163965821266174
371,0.47914886474609375
372,0.42941057682037354
373,0.4549165964126587
374,0.4379279613494873
375,0.5129074454307556
376,0.38161635398864746
377,0.4794532060623169
378,0.5123464465141296
379,0.35050109028816223
380,0.46860992908477783
381,0.49866783618927
382,0.40369081497192383
383,0.40116190910339355
384,0.45969510078430176
385,0.48405691981315613
386,0.41035738587379456
387,0.4206039607524872
388,0.37744370102882385
389,0.3982761800289154
390,0.3065902888774872
391,0.5237199068069458
392,0.40653714537620544
393,0.4539620876312256
394,0.2943283021450043
395,0.39849361777305603
396,0.3911730945110321
397,0.3624485433101654
398,0.4606092870235443
399,0.4604465067386627
400,0.4199959933757782
401,0.367397665977478
402,0.4383885860443115
403,0.4155518114566803
404,0.43349459767341614
405,0.42630115151405334
406,0.3500751554965973
407,0.3849494457244873
408,0.43289944529533386
409,0.5046016573905945
410,0.33462920784950256
411,0.4155365228652954
412,0.4454220235347748
413,0.39612218737602234
414,0.3993556797504425
415,0.4896341860294342
416,0.4167347252368927
417,0.4110663831233978
418,0.36662164330482483
419,0.389214426279068
420,0.40972575545310974
421,0.3268488347530365
422,0.39751186966896057
423,0.5296854376792908
424,0.32223913073539734
425,0.3988392651081085
426,0.35947343707084656
427,0.32192090153694153
428,0.3570244014263153
429,0.475103497505188
430,0.4678765833377838
431,0.4040728509426117
432,0.37814855575561523
433,0.4278804063796997
434,0.3256782591342926
435,0.35278570652008057
436,0.3046967089176178
437,0.4646657407283783
438,0.33747002482414246
439,0.3753577172756195
440,0.39308157563209534
441,0.3791472017765045
442,0.35551929473876953
443,0.41575631499290466
444,0.3914581835269928
445,0.40235331654548645
446,0.3654922544956207
447,0.34184613823890686
448,0.3813380300998688
449,0.3205338418483734
450,0.38007643818855286
451,0.3412984609603882
452,0.3696015179157257
453,0.337491512298584
454,0.42473840713500977
455,0.2817562520503998
456,0.28108450770378113
457,0.3284221589565277
458,0.33636394143104553
459,0.31723490357398987
460,0.34185507893562317
461,0.3111778795719147
462,0.4458804428577423
463,0.3388057053089142
464,0.41391658782958984
465,0.31655892729759216
466,0.4248924255371094
467,0.38182199001312256
468,0.4881262481212616
469,0.35592103004455566
470,0.3577958345413208
471,0.3270905911922455
472,0.31532105803489685
473,0.33518505096435547
474,0.40129780769348145
475,0.38699913024902344
476,0.4628513753414154
477,0.3639521300792694
478,0.371921569108963
479,0.3549395501613617
480,0.3705503046512604
481,0.37696704268455505
482,0.3397376835346222
483,0.35294070839881897
484,0.36825111508369446
485,0.38913974165916443
486,0.30053046345710754
487,0.2739545702934265
488,0.41449642181396484
489,0.3260156810283661
490,0.3749336302280426
491,0.46952900290489197
492,0.2543039619922638
493,0.29299044609069824
494,0.33968472480773926
495,0.3893541991710663
496,0.29124772548675537
497,0.35142791271209717
498,0.3666277825832367
499,0.31913331151008606
500,0.2911902666091919
501,0.2866663634777069
502,0.34949764609336853
503,0.38486215472221375
504,0.3430367708206177
505,0.31190410256385803
506,0.36616578698158264
507,0.4057295024394989
508,0.36919113993644714
509,0.31177082657814026
510,0.40326520800590515
511,0.40511465072631836
512,0.3282751441001892
513,0.3969128429889679
514,0.35467609763145447
515,0.28035327792167664
516,0.3327837884426117
517,0.45992398262023926
518,0.4360649585723877
519,0.4275955259799957
520,0.4209824502468109
521,0.35232850909233093
522,0.2992861270904541
523,0.3659397065639496
524,0.2914821207523346
525,0.2722877264022827
526,0.41285333037376404
527,0.3170698881149292
528,0.3742559850215912
529,0.3975076675415039
530,0.4070235788822174
531,0.37215378880500793
532,0.3315161466598511
533,0.30933818221092224
534,0.3461746275424957
535,0.32108762860298157
536,0.4222177565097809
537,0.3319178521633148
538,0.303426057100296
539,0.3429281413555145
540,0.30395516753196716
541,0.39561033248901367
542,0.31862345337867737
543,0.27819904685020447
544,0.4482688009738922
545,0.4541659355163574
546,0.3247513473033905
547,0.39778903126716614
548,0.31199249625205994
