,agent/critic_loss
101,0.038276635110378265
102,3.951139211654663
103,0.27488890290260315
104,0.012147098779678345
105,0.0627734586596489
106,0.07332100719213486
107,0.02789212577044964
108,0.030116328969597816
109,0.023194825276732445
110,0.0481276661157608
111,0.03342055156826973
112,0.03140830621123314
113,0.028517311438918114
114,0.02051103115081787
115,0.016254091635346413
116,0.019022256135940552
117,0.015395169146358967
118,0.02268863655626774
119,0.011744048446416855
120,0.02376568503677845
121,0.010316412895917892
122,0.020282069221138954
123,0.01173602044582367
124,0.013609667308628559
125,0.012386216782033443
126,0.02006463147699833
127,0.006754821632057428
128,0.01014687679708004
129,0.01068953052163124
130,0.01470984984189272
131,0.013883519917726517
132,0.010017648339271545
133,0.009009677916765213
134,0.011543643660843372
135,0.0059774224646389484
136,0.013361833989620209
137,0.010411147959530354
138,0.010251580737531185
139,0.015935447067022324
140,0.007819093763828278
141,0.01299304235726595
142,0.006887651979923248
143,0.011928760446608067
144,0.005432105157524347
145,0.01123752910643816
146,0.007852244190871716
147,0.007819286547601223
148,0.006003228947520256
149,0.00807934906333685
150,0.009650730527937412
151,0.0043532648123800755
152,0.008375559002161026
153,0.0048930044285953045
154,0.005094211082905531
155,0.00891357846558094
156,0.0037299199029803276
157,0.00817335955798626
158,0.006518792361021042
159,0.006289519369602203
160,0.005799595266580582
161,0.004422744270414114
162,0.004665452986955643
163,0.007930261082947254
164,0.00893463660031557
165,0.011866324581205845
166,0.0037858167197555304
167,0.0040367539040744305
168,0.0035612431820482016
169,0.005491962656378746
170,0.011832177639007568
171,0.009496868588030338
172,0.005604227539151907
173,0.007808451075106859
174,0.007832641713321209
175,0.007122829090803862
176,0.011089324951171875
177,0.009955872781574726
178,0.009416238404810429
179,0.017909958958625793
180,0.011845920234918594
181,0.012390154413878918
182,0.007538890466094017
183,0.007168471347540617
184,0.009507187642157078
185,0.005708654876798391
186,0.007615014910697937
187,0.010653902776539326
188,0.006414674688130617
189,0.009830554015934467
190,0.012720269151031971
191,0.014277607202529907
192,0.011550421826541424
193,0.007647186517715454
194,0.009635482914745808
195,0.01786847971379757
196,0.00580323813483119
197,0.020018672570586205
198,0.018733594566583633
199,0.017179248854517937
200,0.005810478236526251
201,0.009824047796428204
202,0.01320749893784523
203,0.00998153630644083
204,0.01944742351770401
205,0.016856424510478973
206,0.01825469546020031
207,0.011415209621191025
208,0.013722483068704605
209,0.014733721502125263
210,0.010909110307693481
211,0.008922037668526173
212,0.004230507183820009
213,0.00967914517968893
214,0.013074420392513275
215,0.008028853684663773
216,0.008917107246816158
217,0.007968059740960598
218,0.0035405587404966354
219,0.010727287270128727
220,0.007741759065538645
221,0.005106171127408743
222,0.009161397814750671
223,0.009442800655961037
224,0.008612843230366707
225,0.004781955853104591
226,0.01015441957861185
227,0.005955647677183151
228,0.004118647892028093
229,0.0073397899977862835
230,0.011604733765125275
231,0.00896112248301506
232,0.007979629561305046
233,0.01045142114162445
234,0.005732798483222723
235,0.0030538327991962433
236,0.002779120346531272
237,0.0024390656035393476
238,0.005967708770185709
239,0.0033813335467129946
240,0.005610940977931023
241,0.0023946447763592005
242,0.005326164420694113
243,0.012657418847084045
244,0.005021509248763323
245,0.006680730264633894
246,0.003831366077065468
247,0.006932305172085762
248,0.00711422972381115
249,0.00540710287168622
250,0.0055226110853254795
251,0.007189385127276182
252,0.006710601504892111
253,0.002425194950774312
254,0.004878335166722536
255,0.00633971719071269
256,0.007386664394289255
257,0.004408772569149733
258,0.0034250642638653517
259,0.004967049229890108
260,0.00539913447573781
261,0.005997728556394577
262,0.006526395212858915
263,0.006539178546518087
264,0.0094681391492486
265,0.010508420877158642
266,0.010772917419672012
267,0.006866529583930969
268,0.0066846744157373905
269,0.007831077091395855
270,0.008129709400236607
271,0.005827093496918678
272,0.0024126649368554354
273,0.002710835775360465
274,0.004069488495588303
275,0.002405879320576787
276,0.004740043077617884
277,0.002501643728464842
278,0.004272098187357187
279,0.005720582325011492
280,0.001832511625252664
281,0.006997565273195505
282,0.007426846772432327
283,0.005676254630088806
284,0.004651270806789398
285,0.006366892252117395
