,agent/total_reward
348,-46187.07421875
349,-48984.34765625
350,-47843.65625
351,-51286.31640625
352,-48326.40234375
353,-49505.02734375
354,-51659.875
355,-6515.55810546875
356,-50897.8828125
357,-4367.09228515625
358,-52123.26171875
359,-5381.08154296875
360,-47772.66796875
361,-49834.41796875
362,-3410.968017578125
363,-48002.6171875
364,-2677.416259765625
365,-3368.87255859375
366,-3726.130126953125
367,-3614.259765625
368,-49723.02734375
369,-49153.828125
370,-49392.40234375
371,-47785.4140625
372,-48833.7890625
373,-51569.18359375
374,-48701.44140625
375,-50067.36328125
376,-48291.01953125
377,-51024.4375
378,-48856.99609375
379,-4850.8984375
380,-4042.812744140625
381,-50357.578125
382,-1992.164306640625
383,-3058.010009765625
384,-4629.82666015625
385,-49917.765625
386,-4295.54541015625
387,-3094.637451171875
388,-3698.730224609375
389,-4106.453125
390,-4361.52099609375
391,-4673.71337890625
392,-15486.0888671875
393,-3938.63818359375
394,-3121.1787109375
395,-49496.55078125
396,-11298.259765625
397,-48589.9609375
398,-3686.614013671875
399,-16667.255859375
400,-45132.08984375
401,-21833.12890625
402,-2580.685546875
403,-42817.78125
404,-2755.03857421875
405,-3399.76123046875
406,-48800.95703125
407,-49071.2109375
408,-4421.05859375
409,-51166.66015625
410,-19997.224609375
411,-21241.953125
412,-14587.8955078125
413,-2674.02880859375
414,-12536.2314453125
415,-3323.540283203125
416,-48580.765625
417,-16159.0478515625
418,-49700.8359375
419,-13991.6171875
420,-11389.6396484375
421,-4632.7900390625
422,-10381.126953125
423,-49401.25390625
424,-4957.13671875
425,-47906.52734375
426,-5487.83544921875
427,-2374.33544921875
428,-48634.62109375
429,-49478.93359375
430,-2741.487548828125
431,-6101.55615234375
432,-3349.49169921875
433,-4164.8310546875
434,-5228.5947265625
435,-3450.727783203125
436,-5557.171875
437,-50303.27734375
438,-48156.55859375
439,-49504.79296875
440,-4525.080078125
441,-4337.30078125
442,-2537.197509765625
443,-35941.9296875
444,-32302.544921875
445,-2536.079345703125
446,-2891.21435546875
447,-4156.75439453125
448,-3160.692138671875
449,-4979.490234375
450,-3438.162353515625
451,-3328.464111328125
452,-3294.66650390625
453,-3126.4033203125
454,-4376.66748046875
455,-3966.288818359375
456,-3929.157470703125
457,-4734.53564453125
458,-3197.587890625
459,-4637.22216796875
460,-2857.901123046875
461,-2576.70703125
462,-2564.50048828125
463,-4695.30224609375
464,-2159.435302734375
465,-4391.2001953125
466,-3664.7275390625
467,-4333.28173828125
468,-3930.489013671875
469,-47853.58984375
470,-4392.1875
471,-4043.18017578125
472,-2239.98193359375
473,-3186.35498046875
474,-47297.49609375
475,-3965.104248046875
476,-3449.121337890625
477,-2504.993408203125
478,-5746.93505859375
479,-6219.94775390625
480,-4803.64990234375
481,-3173.81103515625
482,-4365.447265625
483,-4751.19482421875
484,-2652.62353515625
485,-49515.62109375
486,-3065.352294921875
487,-3152.5380859375
488,-2656.82080078125
489,-3649.321533203125
490,-2508.296630859375
491,-5109.103515625
492,-2543.45068359375
493,-48238.625
494,-4048.8291015625
495,-3399.786376953125
496,-3751.752197265625
497,-49216.609375
498,-50770.18359375
499,-2907.31396484375
500,-3066.47802734375
501,-2380.123779296875
502,-2453.594970703125
503,-5199.60791015625
504,-3922.2001953125
505,-5278.2353515625
506,-4722.275390625
507,-5892.18212890625
508,-2214.92236328125
509,-2678.211669921875
510,-3502.308837890625
511,-5298.572265625
512,-3573.103515625
513,-3271.178955078125
514,-3589.063720703125
515,-3204.723388671875
516,-3230.73046875
517,-2972.857666015625
518,-5053.669921875
519,-6427.4228515625
520,-4744.56884765625
521,-3051.35400390625
522,-2606.298583984375
523,-4728.77587890625
524,-3217.3037109375
525,-3099.871826171875
526,-4728.861328125
527,-4039.131103515625
528,-3954.41162109375
529,-2897.905029296875
530,-3580.1435546875
531,-4098.94873046875
532,-4894.97021484375
533,-2942.438232421875
534,-4608.57861328125
535,-4617.39697265625
536,-51691.609375
537,-2818.745849609375
538,-3115.034423828125
539,-3695.540283203125
540,-2919.609375
541,-2665.994384765625
542,-2272.430908203125
543,-2926.034912109375
544,-3414.087158203125
545,-4763.1279296875
546,-7261.82958984375
547,-2941.2705078125
548,-6065.13330078125
549,-2936.4228515625
550,-2806.732666015625
551,-2665.537841796875
552,-3609.5498046875
553,-4999.36962890625
554,-2861.103271484375
555,-4013.623046875
556,-2410.91748046875
557,-4074.223876953125
558,-4524.3828125
559,-2680.1591796875
560,-2700.980224609375
561,-3775.34716796875
562,-2644.404296875
563,-3524.67822265625
564,-2692.406494140625
565,-4019.61181640625
566,-5915.68408203125
567,-5826.517578125
568,-2638.5107421875
569,-3166.98046875
570,-3939.657958984375
571,-2523.76953125
572,-2880.75634765625
573,-3853.017333984375
574,-5780.7802734375
575,-9133.7451171875
576,-3273.445556640625
577,-3903.3349609375
578,-4685.2119140625
579,-2400.864501953125
580,-2794.06640625
581,-3912.221435546875
582,-3940.9462890625
583,-4477.708984375
584,-3788.66455078125
585,-1773.1536865234375
586,-2403.731201171875
587,-6553.39111328125
588,-3894.572265625
589,-3552.707275390625
590,-3289.24853515625
591,-2143.30712890625
592,-4173.29052734375
593,-3757.795166015625
594,-2169.0185546875
595,-3672.12646484375
596,-3315.91748046875
597,-3315.151611328125
598,-2298.7158203125
599,-2508.903076171875
600,-3421.653564453125
601,-49816.23046875
602,-4838.62939453125
603,-2829.464111328125
604,-7273.13427734375
605,-4065.576904296875
606,-2533.858642578125
607,-20302.314453125
608,-48762.06640625
609,-25091.779296875
610,-48238.91796875
611,-5977.30322265625
612,-7091.529296875
613,-6626.26953125
614,-2522.176025390625
615,-44653.5
616,-4053.87109375
617,-5346.6494140625
618,-5146.75927734375
619,-49276.02734375
620,-2623.333984375
621,-3985.374755859375
622,-2763.4267578125
623,-10689.578125
624,-50430.796875
625,-2132.744384765625
626,-3743.79443359375
627,-6081.0849609375
628,-1948.5009765625
629,-3660.11376953125
630,-48562.6328125
631,-5122.61083984375
632,-8277.640625
633,-8731.9833984375
634,-3169.811279296875
635,-4022.1826171875
636,-2958.450927734375
637,-20336.337890625
638,-2571.87744140625
639,-2696.37451171875
640,-50678.0625
641,-13412.681640625
642,-49926.203125
643,-46070.29296875
644,-4702.03955078125
645,-6407.78857421875
646,-38091.38671875
647,-9803.0732421875
648,-3600.395751953125
649,-8234.5341796875
650,-4568.416015625
651,-4670.94189453125
652,-49295.28515625
653,-2915.21923828125
654,-48834.30859375
655,-5215.1201171875
656,-2688.068359375
657,-8042.30126953125
658,-7273.94287109375
659,-3601.6044921875
660,-3401.171875
661,-5211.09716796875
662,-19725.427734375
663,-3583.88916015625
664,-2869.334716796875
665,-6486.85986328125
666,-5262.77734375
667,-6392.876953125
668,-2540.46923828125
669,-9841.140625
670,-5303.32080078125
671,-2249.65087890625
672,-6708.5673828125
673,-3190.606689453125
674,-5238.587890625
675,-20193.171875
676,-3958.284423828125
677,-7311.65283203125
678,-3657.988037109375
679,-4978.10986328125
680,-1949.653564453125
681,-3266.91259765625
682,-2941.762451171875
683,-2916.763671875
684,-2915.837158203125
685,-3870.37890625
686,-2837.02734375
687,-2611.816162109375
688,-3457.42041015625
689,-2752.777099609375
690,-5772.56396484375
691,-4476.11083984375
692,-2986.667724609375
693,-12934.08984375
694,-2777.44189453125
695,-3316.7939453125
696,-4129.22509765625
697,-4708.6982421875
698,-2998.4404296875
699,-49951.62109375
700,-3626.88232421875
701,-2356.25439453125
702,-3783.62548828125
703,-2992.1640625
704,-3180.254638671875
705,-4208.65576171875
706,-14859.5712890625
707,-3541.058349609375
708,-3644.293212890625
709,-3496.943115234375
710,-4238.68017578125
711,-12007.2119140625
712,-4678.25732421875
713,-2668.4140625
714,-2838.33056640625
715,-8968.7568359375
716,-3530.372802734375
717,-46830.99609375
718,-2259.124267578125
719,-49138.0703125
720,-3766.956787109375
721,-2153.587890625
722,-2735.751708984375
723,-3809.850830078125
724,-1888.0328369140625
725,-50656.46484375
726,-3961.45166015625
727,-1871.2918701171875
728,-6180.7646484375
729,-3549.050537109375
730,-2832.32470703125
731,-10261.4501953125
732,-7340.095703125
733,-3542.737060546875
734,-2928.713623046875
735,-2537.46484375
736,-3013.486083984375
737,-7833.64892578125
738,-3163.224365234375
739,-4950.30126953125
740,-4678.84619140625
741,-2722.22998046875
742,-7091.123046875
743,-6045.89501953125
744,-4157.029296875
745,-9793.43359375
746,-2915.856689453125
747,-9992.3798828125
748,-2903.04052734375
749,-9256.478515625
750,-43038.82421875
751,-2960.576904296875
752,-11788.10546875
753,-9498.78125
754,-10549.994140625
755,-13887.7216796875
756,-3112.010498046875
757,-5177.587890625
758,-8408.275390625
759,-3558.3994140625
760,-16516.9765625
761,-3341.54833984375
762,-7615.45458984375
763,-4112.54248046875
764,-5388.42138671875
765,-3505.40380859375
766,-10359.7255859375
767,-10265.23828125
768,-4647.9375
769,-4462.35986328125
770,-2873.29736328125
771,-2951.56298828125
772,-4359.1416015625
773,-3320.35791015625
774,-2554.37548828125
775,-46128.9375
776,-3651.3173828125
777,-46808.48828125
778,-4878.01220703125
779,-4980.4765625
780,-6078.216796875
781,-6479.896484375
782,-5421.20556640625
783,-3015.649169921875
784,-2701.0751953125
785,-3084.0068359375
786,-4993.853515625
787,-3572.794921875
788,-4059.967041015625
789,-6725.05419921875
790,-3174.165283203125
791,-2695.2451171875
792,-46136.0625
793,-17593.009765625
794,-3635.320068359375
795,-5162.43017578125
796,-3385.03759765625
797,-2691.807861328125
798,-3027.44580078125
799,-5057.67138671875
800,-28252.041015625
801,-2517.828369140625
802,-3625.116943359375
803,-4471.17578125
804,-2341.411376953125
805,-1835.4412841796875
806,-45704.75
807,-2955.890869140625
808,-3781.50927734375
809,-3114.49755859375
810,-3787.736572265625
811,-2946.115478515625
812,-5566.29052734375
813,-3475.565673828125
814,-3638.808837890625
815,-9888.8486328125
816,-4199.34375
817,-2684.824951171875
818,-3384.11279296875
819,-17432.341796875
820,-2870.847412109375
821,-3586.5234375
822,-4059.547607421875
823,-2406.124267578125
824,-5176.88916015625
825,-2751.544677734375
826,-50209.30078125
827,-3105.566650390625
828,-3234.614990234375
829,-3582.188720703125
830,-2920.97314453125
831,-15162.9755859375
832,-2295.550537109375
833,-3225.226806640625
834,-3411.25341796875
835,-2606.88720703125
836,-12835.015625
837,-3132.9462890625
838,-2476.654052734375
839,-3047.9599609375
840,-3721.814697265625
841,-2477.794921875
842,-12969.3603515625
843,-4427.36474609375
844,-4970.93115234375
845,-3232.6728515625
846,-4861.60205078125
847,-2987.28857421875
848,-5377.56689453125
849,-15620.0439453125
850,-2395.652099609375
851,-51143.87109375
852,-4329.00244140625
853,-2485.394775390625
854,-3528.470703125
855,-3048.844970703125
856,-2810.017822265625
857,-2849.08740234375
858,-11669.8076171875
859,-3687.1123046875
860,-2446.00341796875
861,-3959.748291015625
862,-2899.93603515625
863,-3852.234130859375
864,-4054.731689453125
865,-3007.558349609375
866,-3145.885009765625
867,-2924.05908203125
868,-4709.63525390625
869,-3575.403564453125
870,-4171.6572265625
871,-50432.93359375
872,-3668.896484375
873,-4849.51513671875
874,-2105.48388671875
875,-3642.41064453125
876,-2910.208984375
877,-3872.0
878,-4483.6748046875
879,-4120.5634765625
880,-2958.922607421875
881,-2732.76416015625
882,-4662.78271484375
883,-46102.890625
884,-2029.1075439453125
885,-2003.5455322265625
886,-4124.9169921875
887,-2978.489013671875
888,-3827.0390625
889,-3541.9697265625
890,-2797.8349609375
891,-2975.7861328125
892,-2683.824462890625
893,-1827.5423583984375
894,-3885.79833984375
895,-14704.2744140625
896,-52570.62109375
897,-5689.7822265625
898,-4050.134765625
899,-1744.062744140625
900,-1680.0367431640625
901,-5365.1298828125
902,-2865.732666015625
903,-2347.323974609375
904,-2253.3330078125
905,-3412.88427734375
906,-2751.420654296875
907,-3093.643310546875
908,-2563.5537109375
909,-5415.0830078125
910,-2195.881591796875
911,-2421.9501953125
912,-3558.887939453125
913,-3932.47021484375
914,-4909.79052734375
915,-2664.269287109375
916,-3762.69775390625
917,-4448.1650390625
918,-2178.8359375
919,-2517.078857421875
920,-3146.8359375
921,-51385.26953125
922,-1821.713134765625
923,-4504.103515625
924,-3721.079345703125
925,-2546.95263671875
926,-6000.09033203125
927,-1559.88671875
928,-45977.53515625
929,-2913.007080078125
930,-1881.0516357421875
931,-3978.75146484375
932,-3377.53173828125
933,-2794.517333984375
934,-4129.7958984375
935,-3531.692626953125
936,-2349.490966796875
937,-2061.147705078125
938,-3306.465576171875
939,-2892.842041015625
940,-3572.103515625
941,-2338.299560546875
942,-4207.2822265625
943,-6075.0595703125
944,-5066.6181640625
945,-1879.6124267578125
946,-2866.030029296875
947,-3706.631591796875
948,-2688.348388671875
949,-3361.665283203125
950,-4132.57568359375
951,-2691.7607421875
952,-2817.488037109375
953,-3347.765625
954,-3099.211181640625
955,-2711.066650390625
956,-3894.8798828125
957,-2482.25830078125
958,-2136.776123046875
959,-2434.2900390625
960,-5153.6572265625
961,-5340.83544921875
962,-2290.171142578125
963,-2279.87109375
964,-4278.61767578125
965,-4446.8125
966,-2777.0283203125
967,-2254.986328125
968,-2323.272705078125
969,-2797.852783203125
970,-3326.34326171875
971,-5336.01171875
972,-3664.45703125
973,-2662.57275390625
974,-4036.835693359375
975,-4297.4404296875
976,-6804.578125
977,-3302.1416015625
978,-3904.317138671875
979,-2823.857666015625
980,-1979.6678466796875
981,-2338.226318359375
982,-2212.576416015625
983,-3490.185791015625
984,-2343.41455078125
985,-4034.966552734375
986,-4081.03076171875
987,-2356.178955078125
988,-2837.115966796875
989,-1932.78173828125
990,-3052.526123046875
991,-4653.89111328125
992,-3221.5673828125
993,-3407.389892578125
994,-3857.064208984375
995,-7281.626953125
996,-4133.11669921875
997,-2559.39794921875
998,-3400.613525390625
999,-2770.7392578125
1000,-4841.67626953125
1001,-3665.465576171875
1002,-3782.739013671875
1003,-2253.851318359375
1004,-2928.591552734375
1005,-2701.17431640625
1006,-1851.4453125
1007,-3139.425048828125
1008,-12377.5595703125
1009,-2525.908935546875
1010,-2309.733642578125
1011,-1951.1351318359375
1012,-2620.14111328125
1013,-3579.651123046875
1014,-2883.7958984375
1015,-3695.636474609375
1016,-15082.232421875
1017,-2180.028564453125
1018,-2882.33251953125
1019,-4806.7314453125
1020,-9265.3984375
1021,-2250.378662109375
1022,-3685.968994140625
1023,-3759.474853515625
1024,-2838.946533203125
1025,-3234.51025390625
1026,-7665.76611328125
1027,-1954.1510009765625
1028,-3096.874267578125
1029,-4298.6357421875
1030,-12148.29296875
1031,-2700.18994140625
1032,-2533.12158203125
1033,-2769.8740234375
1034,-2871.78369140625
1035,-3065.2353515625
1036,-2880.14306640625
1037,-12054.712890625
1038,-11556.85546875
1039,-2329.409912109375
1040,-3136.897216796875
1041,-3237.7724609375
1042,-2968.633056640625
1043,-3340.835205078125
1044,-3057.05517578125
1045,-3399.84130859375
1046,-1958.541015625
1047,-2688.434326171875
1048,-2869.016357421875
1049,-2116.8232421875
1050,-6681.49609375
1051,-3254.3603515625
1052,-2618.51611328125
1053,-3961.518798828125
1054,-4487.51708984375
1055,-2291.656005859375
1056,-2526.476318359375
1057,-3603.775146484375
1058,-12878.9267578125
1059,-4309.89453125
1060,-1963.9608154296875
1061,-2497.583984375
1062,-2075.70068359375
1063,-3069.691650390625
1064,-1862.57568359375
1065,-3362.29443359375
1066,-2595.483154296875
1067,-4896.11181640625
1068,-2451.98388671875
1069,-5741.19287109375
1070,-4242.19287109375
1071,-3779.411865234375
1072,-2890.60107421875
1073,-2872.64013671875
1074,-2977.909912109375
1075,-3079.376708984375
1076,-3590.666015625
1077,-2425.23974609375
1078,-2498.081298828125
1079,-3273.169677734375
1080,-3259.01708984375
1081,-3981.799072265625
1082,-3913.44384765625
1083,-2571.73291015625
1084,-2509.920654296875
1085,-3062.48046875
1086,-1652.0963134765625
1087,-2978.483642578125
1088,-4123.4150390625
1089,-2450.9794921875
1090,-2014.4248046875
1091,-3355.111328125
1092,-3190.176025390625
1093,-2923.080322265625
1094,-1810.0517578125
1095,-3081.187255859375
1096,-3176.0400390625
1097,-3225.34765625
1098,-2638.980712890625
1099,-2994.679931640625
1100,-3406.628173828125
1101,-3233.06884765625
1102,-3439.3369140625
1103,-2129.41357421875
1104,-3083.436279296875
1105,-4671.4208984375
1106,-3058.032958984375
1107,-2057.6923828125
1108,-2713.327880859375
1109,-2090.92236328125
1110,-2462.791015625
1111,-2195.755859375
1112,-2275.149658203125
1113,-3017.522216796875
1114,-3232.875732421875
1115,-2583.484375
1116,-3221.92578125
1117,-3778.10107421875
1118,-7712.95849609375
1119,-2321.517822265625
1120,-3310.172119140625
1121,-3469.140625
1122,-2005.0711669921875
1123,-2295.865234375
1124,-2968.72412109375
1125,-3744.6201171875
1126,-3027.335205078125
1127,-3047.759033203125
1128,-3592.75634765625
1129,-3740.51904296875
1130,-1867.9949951171875
1131,-2835.715576171875
1132,-1683.5458984375
1133,-3662.65185546875
1134,-4757.53857421875
1135,-2447.642333984375
1136,-3435.10107421875
1137,-2242.189208984375
1138,-3202.002685546875
1139,-2628.24462890625
1140,-2434.07177734375
1141,-2775.822265625
1142,-2685.00830078125
1143,-2112.081787109375
1144,-1945.976806640625
1145,-3309.463623046875
1146,-3800.110595703125
1147,-2315.291259765625
1148,-3152.167724609375
1149,-2103.151123046875
1150,-3939.119140625
1151,-3802.746337890625
1152,-2291.323486328125
1153,-3733.737548828125
1154,-2604.943359375
1155,-1946.4503173828125
1156,-2274.28466796875
1157,-1695.433349609375
1158,-3077.59912109375
1159,-2897.412841796875
1160,-1771.0953369140625
1161,-2571.340576171875
1162,-2528.398681640625
1163,-3798.416748046875
1164,-5630.671875
1165,-2590.239013671875
1166,-4932.96875
1167,-3438.479248046875
1168,-7927.474609375
1169,-5296.96240234375
1170,-1713.9453125
1171,-1952.3204345703125
1172,-3142.9150390625
1173,-2539.492431640625
1174,-3399.311279296875
1175,-3371.71630859375
1176,-3084.68505859375
1177,-2947.234130859375
1178,-3486.844970703125
1179,-2751.92578125
1180,-2630.63818359375
1181,-3690.724853515625
1182,-3463.9833984375
1183,-3665.868408203125
1184,-4208.52490234375
1185,-2439.72900390625
1186,-2986.983642578125
1187,-2503.687744140625
1188,-2546.53662109375
1189,-3017.479248046875
1190,-2961.87939453125
1191,-2875.606201171875
1192,-2120.11572265625
1193,-3464.800048828125
1194,-3335.146240234375
1195,-2574.91552734375
1196,-2157.157470703125
1197,-2626.046630859375
1198,-2480.296875
1199,-2659.09423828125
1200,-2888.505859375
1201,-3588.570068359375
1202,-2264.478515625
1203,-2306.056396484375
1204,-2931.946044921875
1205,-2897.464111328125
1206,-2858.5615234375
1207,-2952.766357421875
1208,-3931.8583984375
1209,-2453.5283203125
1210,-3330.53076171875
1211,-4563.29296875
1212,-2336.189453125
1213,-3507.262939453125
1214,-3224.806884765625
1215,-4304.296875
1216,-2106.52783203125
1217,-2127.1552734375
1218,-2148.989990234375
1219,-2125.534912109375
1220,-3063.032958984375
1221,-2489.905517578125
1222,-2745.263916015625
1223,-2018.4515380859375
1224,-4092.718017578125
1225,-3713.7841796875
1226,-1671.3983154296875
1227,-2369.5908203125
1228,-3208.92431640625
1229,-2609.427490234375
1230,-4513.146484375
1231,-1859.4622802734375
1232,-2546.0869140625
1233,-2620.04052734375
1234,-2726.243408203125
1235,-3136.741455078125
1236,-2028.29248046875
1237,-2632.9306640625
1238,-5370.861328125
1239,-5033.93994140625
1240,-2626.045654296875
1241,-3232.95166015625
1242,-3230.957275390625
1243,-2794.858642578125
1244,-2080.33837890625
1245,-4053.204833984375
1246,-3040.39794921875
1247,-2564.5537109375
1248,-3192.870361328125
1249,-8853.755859375
1250,-1883.22802734375
1251,-2273.3212890625
1252,-3418.32421875
1253,-1935.4781494140625
1254,-2361.018798828125
1255,-3787.490966796875
1256,-4215.86083984375
1257,-5959.37841796875
1258,-3238.292236328125
1259,-2698.382080078125
1260,-3980.009765625
1261,-2735.07861328125
1262,-3554.410400390625
1263,-3019.894287109375
1264,-4481.05029296875
1265,-3063.154296875
1266,-2729.333984375
1267,-2028.943115234375
1268,-2605.835205078125
1269,-2802.464111328125
1270,-4349.3447265625
1271,-3037.089599609375
1272,-3191.31201171875
1273,-12271.9375
1274,-2776.302978515625
1275,-3431.024658203125
1276,-1794.30078125
1277,-2945.746826171875
1278,-2660.6396484375
1279,-1751.931396484375
1280,-2639.867919921875
1281,-4057.02783203125
1282,-3702.041259765625
1283,-4011.759033203125
1284,-2049.5947265625
1285,-6877.08935546875
1286,-5298.22119140625
1287,-6303.42333984375
1288,-2023.8643798828125
1289,-1852.919189453125
1290,-2097.20849609375
